TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,°C,°C,°C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
21/11/2024 19:00,7562,23.35,24.9,22.09,56.34,60.93,49.18,2.052,318.2,23.16,3.275,1.1,0,876.6503,0,0,0
21/11/2024 20:00,7563,22.07,22.43,21.77,61.91,63.74,59.84,1.965,337.8,29.25,3.725,0,0,877.6163,0,0,0
21/11/2024 21:00,7564,23.05,23.49,22.01,56.49,63.02,49.36,1.127,104.5,34.63,4.25,0,0,878.5907,0,0,0
21/11/2024 22:00,7565,22.98,23.54,22.49,49.33,50.86,48.27,1.462,51.27,19.19,3.725,0,0,879.1381,0,0,0
21/11/2024 23:00,7566,21.91,22.73,20.77,53.58,56.96,49.29,1.558,277.6,27.68,3.125,0,0,879.4807,0,0,0
22/11/2024 00:00,7567,19.91,21.01,18.72,61.92,69.05,56.07,0.098,340.5,14.01,1.55,0,0,879.7695,0,0,0
22/11/2024 01:00,7568,17.96,19.11,17.23,70.43,73.3,65.1,1.991,333.3,13.14,3.725,0,0,879.5607,0,0,0
22/11/2024 02:00,7569,16.96,17.85,16.23,73.16,75.41,69.86,1.974,326.9,9.4,2.975,0.425,0,879.3487,0,0,0
22/11/2024 03:00,7570,16.15,16.56,15.75,75.77,76.95,73.85,2.028,333,7.761,2.75,1.4,0,879.1729,0,0,0
22/11/2024 04:00,7571,15.99,16.47,15.37,74.52,78.45,70.58,2.267,304.3,14.73,3.2,1.25,0,878.9583,0,0,0
22/11/2024 05:00,7572,15.8,16.09,15.32,73.44,76.44,71.43,2.884,306.2,8.57,3.575,2,0,878.7472,0,0,0
22/11/2024 06:00,7573,15.21,15.85,14.51,74.54,77.77,71.84,2.589,322.5,16.76,3.425,1.475,0,878.7579,0,0,0
22/11/2024 07:00,7574,14.48,15.15,13.97,77.29,78.91,74.68,1.945,352.3,13.8,3.05,0.275,0,879.193,1.118,12.73,-1.437
22/11/2024 08:00,7575,14.69,16.86,13.78,77.04,80.1,69.83,1.314,342.5,12.23,2.225,0,0,879.6433,114.7,229.1,12.73
22/11/2024 09:00,7576,18.31,18.92,16.72,63.6,69.93,60.77,0.781,185.8,25.96,3.125,0,0,880.1894,349.3,470.3,169.2
22/11/2024 10:00,7577,19.35,20.37,18.39,58.14,62.61,53.3,1.555,166.3,32.24,3.65,0,0,880.4316,578,678,471.4
22/11/2024 11:00,7578,20.84,21.84,20.18,52.42,54.97,48.94,1.417,177.8,47.16,3.65,0,0,880.0876,756.1,823,678.8
22/11/2024 12:00,7579,22.11,23.54,21.22,49.24,51.35,45.59,1.818,183.1,35.86,4.25,0,0,879.1617,870,901,823
22/11/2024 13:00,7580,23.33,24.92,22.25,44.19,47.81,39.26,1.553,181.4,44.59,3.95,0,0,877.9439,907,918,892
22/11/2024 14:00,7581,24.8,25.96,23.63,39.04,42.59,36.16,1.327,167.1,57.06,3.725,0,0,876.6545,845,897,787.5
22/11/2024 15:00,7582,26,26.95,24.85,36.34,39.29,34.86,1.607,129.8,49.71,3.8,0,0,875.5612,701.7,789.4,607.4
22/11/2024 16:00,7583,26.32,27.15,25.76,34.42,36.7,32.58,1.004,144,58.68,3.05,0,0,874.9799,498.1,607.2,387.5
22/11/2024 17:00,7584,26.57,27.44,25.87,34.02,35.55,32.45,0.875,160,39.43,2.9,0,0,874.7155,279.1,386.9,166.2
22/11/2024 18:00,7585,25.63,26.58,24.51,36.75,41.07,34.49,1.162,182.1,19.97,2.225,0,0,874.9211,67.98,165.3,2.257
22/11/2024 19:00,7586,22.71,24.7,20.81,47.79,54.6,39.3,1.795,311.3,30.79,4.025,0,0,875.3246,0,0,0
22/11/2024 20:00,7587,20.22,21.05,19.68,56.7,58.08,54.06,3.12,335.7,9.83,4.1,1.7,0,875.905,0,0,0
22/11/2024 21:00,7588,19.36,19.77,18.88,56.29,59.55,52.13,1.543,338.1,14.71,3.35,0,0,876.6373,0,0,0
22/11/2024 22:00,7589,19.22,19.95,18.42,49.63,58.34,39.22,1.396,348.7,26.55,3.2,0,0,877.0931,0,0,0
22/11/2024 23:00,7590,19.6,20.33,18.71,39.5,46.75,33.74,1.517,33.51,44.64,3.05,0,0,877.4695,0,0,0
23/11/2024 00:00,7591,19.44,20.24,18.14,39.41,53.09,33.12,1.357,318.7,43.89,3.275,0,0,877.5126,0,0,0
23/11/2024 01:00,7592,17.96,18.57,17.04,52.81,56.84,49.72,1.121,281.2,49.2,2.375,0,0,877.6729,0,0,0
23/11/2024 02:00,7593,17.53,18.47,16.85,55.57,58.31,51.56,1.585,276.7,18.01,2.6,0,0,877.4833,0,0,0
23/11/2024 03:00,7594,15.5,17.23,14.8,65.17,68.26,57.69,1.738,320.1,19.5,2.6,0.875,0,877.2232,0,0,0
23/11/2024 04:00,7595,14.61,15.15,14.19,68.17,69.87,64.93,1.851,324.7,13.19,2.675,1.025,0,877.1355,0,0,0
23/11/2024 05:00,7596,14.48,15.16,13.82,66.83,69.47,64.43,2.259,313.5,13.41,2.9,1.325,0,877.2444,0,0,0
23/11/2024 06:00,7597,14.23,15.07,13.49,65.7,68.42,62.14,2.071,320,16.51,2.825,1.175,0,877.4313,0,0,0
23/11/2024 07:00,7598,13.56,14.11,12.68,67.06,70.29,65.11,2.122,334.4,12.19,3.425,0.8,0,877.7381,0.969,11.5,-1.437
23/11/2024 08:00,7599,13.31,14.78,12.54,67.93,70.26,64.19,2,349.6,11.65,2.825,1.025,0,878.3851,112.9,229.5,11.7
23/11/2024 09:00,7600,16.84,17.98,14.64,56.07,64.39,48.65,0.785,157.1,44.26,2.375,0,0,878.9607,351.6,481.5,165.1
23/11/2024 10:00,7601,18.76,19.95,17.59,46,50.08,42.71,1.034,174.8,25.5,3.05,0,0,879.2988,587.6,694.8,482.1
23/11/2024 11:00,7602,20.44,21.09,19.8,42.8,44.34,40.56,1.725,172.7,31.2,3.65,0,0,879.0323,769.3,835,694.8
23/11/2024 12:00,7603,21.7,22.93,20.45,39.6,43.11,34.87,1.71,170.5,51.27,4.1,0,0,878.2068,873,901,832
23/11/2024 13:00,7604,23.14,23.87,22.07,35.03,38.65,31.94,1.735,183,49.31,3.425,0,0,877.0181,904,912,889
23/11/2024 14:00,7605,24.49,25.68,23.49,31.86,34.46,28.46,1.733,184.5,44.9,3.95,0,0,875.6614,854,892,795.1
23/11/2024 15:00,7606,25.78,26.49,25.01,28.87,32.89,25.3,1.62,168.1,45.67,3.875,0,0,874.8785,728.3,797.2,643.3
23/11/2024 16:00,7607,26.4,27.57,25.24,29.38,32.68,24.99,1.345,166.3,47.87,3.275,0,0,874.4963,541.4,643.9,430.8
23/11/2024 17:00,7608,26.49,27.44,25.58,26.42,28.46,24.21,1.04,133.9,33.39,2.975,0,0,874.3751,297.1,430,169.9
23/11/2024 18:00,7609,25.14,25.87,23.74,30.38,35.55,27.14,0.656,118.5,8.53,1.85,0,0,874.5565,65.38,169,1.026
23/11/2024 19:00,7610,21.98,23.93,20.01,40.43,46.19,33.82,1.652,336.8,5.282,4.325,0,0,874.834,0,0,0
23/11/2024 20:00,7611,19.51,20.34,19.06,46.58,48.27,45,2.412,341.9,10.37,3.575,1.4,0,875.441,0,0,0
23/11/2024 21:00,7612,18.85,19.6,18.04,47.27,49.41,45.18,2.054,340.5,13.04,2.9,1.25,0,876.0508,0,0,0
23/11/2024 22:00,7613,18.1,18.56,17.71,48.5,49.68,46,2.03,342.2,13.82,3.125,0.95,0,876.4622,0,0,0
23/11/2024 23:00,7614,17.38,17.9,16.94,50.09,51.9,48.22,2.077,336.6,6.602,3.05,1.325,0,876.6655,0,0,0
24/11/2024 00:00,7615,17.1,17.8,16.47,51.44,53.64,48.15,1.156,320.6,12.42,1.925,0,0,876.8091,0,0,0
24/11/2024 01:00,7616,16.14,17.23,15.32,56.41,60.04,51.9,2.678,330.4,8.14,3.575,1.475,0,876.6041,0,0,0
24/11/2024 02:00,7617,15.85,16.42,15.23,56.86,59.16,54.42,2.531,341.2,8.76,3.425,1.4,0,876.3918,0,0,0
24/11/2024 03:00,7618,15.21,16.29,14.53,60.06,62.99,55.32,1.518,329.8,18.24,2.6,0,0,876.3306,0,0,0
24/11/2024 04:00,7619,15.11,15.72,14.43,60.48,63.84,57.36,1.757,337.7,12.46,2.6,0.8,0,876.2959,0,0,0
24/11/2024 05:00,7620,14.52,15.72,13.67,63.2,67.28,56.68,2.457,338.2,9.26,3.425,1.1,0,876.3788,0,0,0
24/11/2024 06:00,7621,14.28,15.16,13.44,63.55,66.51,59.55,2.721,339.2,9.12,4.175,1.475,0,876.7527,0,0,0
24/11/2024 07:00,7622,13.71,14.59,13.21,65.18,67.8,58.36,1.735,335.5,10.74,2.9,1.025,0,877.2897,0.633,12.11,-1.848
24/11/2024 08:00,7623,14.28,15.63,13.4,63.51,66.98,58.46,1.687,342.1,11.48,2.6,0.8,0,878.094,108.5,222.3,12.32
24/11/2024 09:00,7624,17.9,19.78,15.73,51.81,59.92,44.9,0.345,329.2,7.888,1.55,0,0,878.663,341.3,465.9,165.5
24/11/2024 10:00,7625,19.99,20.3,19.63,45.4,48.94,39.65,1.337,169.2,20.76,2.675,0,0,879.1844,571.6,667.1,466.7
24/11/2024 11:00,7626,21.2,22.41,19.99,39.04,46.93,34.36,1.576,173,29.14,3.275,0,0,878.9798,746.5,812,667.3
24/11/2024 12:00,7627,22.45,23.65,21.79,39.37,42.16,36.1,2.34,191.5,30.26,4.4,0.275,0,878.2807,854,879,813
24/11/2024 13:00,7628,24.11,25.54,22.79,35.9,40.42,32.82,1.71,182.6,39.34,4.25,0,0,877.1466,882,894,865
24/11/2024 14:00,7629,25.21,26.49,24.25,34.88,37.39,31.77,1.836,200.7,46.74,3.575,0,0,875.9042,836,878,784.5
24/11/2024 15:00,7630,26.11,27.05,25.3,33.57,35.24,32.21,1.388,233.3,71.52,3.425,0,0,875.0518,705.2,783.8,620.3
24/11/2024 16:00,7631,26.45,27.34,25.76,35.59,36.84,33.91,1.469,170.2,60.51,3.875,0,0,874.6528,514.5,619.5,395.9
24/11/2024 17:00,7632,26.6,27.25,25.96,36.68,38.2,35.34,1.016,136.9,36.54,2.9,0,0,874.5336,273.3,395.1,160.8
24/11/2024 18:00,7633,25.62,26.39,24.7,40.23,42.81,37.79,0.481,120.9,11.46,2.225,0,0,874.8364,63.23,160,1.846
24/11/2024 19:00,7634,22.96,24.84,21.09,50.21,56.74,42.64,1.528,331.6,7.607,3.725,0,0,875.3674,0,0,0
24/11/2024 20:00,7635,20.81,21.67,20.39,57.18,59.1,55.05,2.479,341.9,13.46,3.5,1.25,0,876.0759,0,0,0
24/11/2024 21:00,7636,20.1,20.53,19.2,57.2,60.13,55.63,2.19,335.6,11.36,3.125,0.35,0,876.8991,0,0,0
24/11/2024 22:00,7637,19.09,19.5,18.6,59.38,61.19,57.37,1.825,337.8,13.25,3.125,0.35,0,877.5562,0,0,0
24/11/2024 23:00,7638,19.02,19.61,18.42,56.82,61.57,50.13,2.476,335.8,24.62,5.075,0,0,877.5839,0,0,0
25/11/2024 00:00,7639,18.32,19.23,17.56,53.32,56.02,49.82,1.009,307,45.25,3.2,0,0,877.6673,0,0,0
25/11/2024 01:00,7640,18.22,18.95,17.04,53.58,57.76,47.64,2.152,305.2,46.38,3.35,1.1,0,877.4175,0,0,0
25/11/2024 02:00,7641,16.88,18.18,15.85,55.14,61.78,50.95,2.24,346.1,17.21,3.425,0,0,877.1495,0,0,0
25/11/2024 03:00,7642,16.13,16.7,15.32,61.81,65.57,57.86,2.164,334.2,6.796,3.35,1.1,0,876.7728,0,0,0
25/11/2024 04:00,7643,16.06,16.85,15.23,61.82,65.09,56.81,1.899,330.8,11.78,3.05,0.875,0,876.6583,0,0,0
25/11/2024 05:00,7644,15.03,15.61,14,64.3,69.05,60.56,1.973,341.3,8.06,2.75,0.275,0,877.0297,0,0,0
25/11/2024 06:00,7645,14.39,14.88,13.77,68.21,70.39,65.95,2.139,342.7,15.44,2.975,1.25,0,877.4351,0,0,0
25/11/2024 07:00,7646,14.58,15.26,13.87,68.6,72.54,64.39,2.661,334.9,3.496,3.8,1.775,0,878.0522,0.611,10.47,-1.848
25/11/2024 08:00,7647,14.53,15.77,13.63,69.21,72.54,63.57,1.334,335.6,8.38,3.275,0,0,878.8135,101.5,224.6,10.68
25/11/2024 09:00,7648,17.99,19.3,15.67,54.08,63.7,51.1,0.069,343.5,4.295,1.25,0,0,879.5536,342.1,468.3,160.5
25/11/2024 10:00,7649,20.87,22.37,19.06,44.96,52.6,34.77,0.494,348.2,47.54,2.075,0,0,879.8863,573.7,668.4,468.7
25/11/2024 11:00,7650,22.87,23.54,22.27,36.32,38.27,32.86,1.914,132.5,32.24,4.1,0,0,879.6939,749.2,816,670.4
25/11/2024 12:00,7651,23.65,24.55,22.54,33.7,39.43,29.32,2.631,157.9,34.89,4.625,0.275,0,879.1122,860,888,814
25/11/2024 13:00,7652,24.89,26.39,23.82,31.39,33.47,28.7,1.965,185.1,37.26,5,0,0,878.2679,893,901,881
25/11/2024 14:00,7653,26.01,27.24,25.29,32.76,35.34,29.96,1.576,180.9,53.91,3.95,0,0,877.0704,852,891,801
25/11/2024 15:00,7654,26.75,27.85,25.66,29.75,32.1,27.27,2.011,206.8,41.71,4.25,0,0,876.278,711.2,806,610.3
25/11/2024 16:00,7655,27.2,27.87,26.62,29.61,31.59,27.78,1.685,203.5,45.99,3.95,0,0,876.0165,524.5,608.6,412.3
25/11/2024 17:00,7656,27.4,28.34,26.49,27.37,30.41,24.28,1.512,161.4,36.58,3.125,0,0,876.0512,291,411.7,171.5
25/11/2024 18:00,7657,26.22,27.35,24.55,34.58,39.74,30.44,0.567,136.5,33.94,2.075,0,0,876.529,68.74,171.1,1.846
25/11/2024 19:00,7658,23.08,24.79,20.95,42.53,47.01,38.04,1.994,335.3,13.91,3.8,0,0,877.1228,0,0,0
25/11/2024 20:00,7659,20.38,21.14,19.68,47.47,49.4,45.51,2.135,333,15.77,3.725,0,0,877.8921,0,0,0
25/11/2024 21:00,7660,19.15,19.87,18.45,51.61,54.28,49.09,1.955,339.5,15.39,3.125,0,0,878.5491,0,0,0
25/11/2024 22:00,7661,18.59,19.32,18.18,51.17,53.23,48.46,2.416,346.9,16.88,3.65,0.275,0,878.9852,0,0,0
25/11/2024 23:00,7662,19.03,20.28,18.04,39.39,48.73,25.8,1.163,341.5,19.47,2.9,0,0,879.0531,0,0,0
26/11/2024 00:00,7663,19.8,20.52,17.61,28.16,41.88,20.75,0.345,112.1,53.54,2,0,0,879.0422,0,0,0
26/11/2024 01:00,7664,17.18,18.14,16.32,38.43,45.29,30.06,1.245,316.5,43.49,2.9,0,0,878.9373,0,0,0
26/11/2024 02:00,7665,16.43,17.04,15.85,34.34,37.79,28.18,3.314,333.5,4.006,4.925,2.15,0,878.9077,0,0,0
26/11/2024 03:00,7666,16.39,17.23,15.47,32.19,35.13,29.07,2.482,342,12.46,4.475,1.475,0,878.6161,0,0,0
26/11/2024 04:00,7667,16.39,16.99,15.37,28.12,31.62,25.29,2.43,334.8,12.62,3.5,0.95,0,878.3942,0,0,0
26/11/2024 05:00,7668,15.24,15.9,14.28,33.69,39.02,30.47,2.885,334,7.731,4.25,1.4,0,878.606,0,0,0
26/11/2024 06:00,7669,14.34,14.73,13.87,41.46,43.73,38.65,2.992,340.5,7.623,3.875,1.325,0,878.824,0,0,0
26/11/2024 07:00,7670,13.7,14.78,12.92,45.07,48.2,41.08,2.451,337.9,8.77,3.275,1.325,0,879.1505,2.983,25.25,-2.464
26/11/2024 08:00,7671,14.52,16,13.02,45.97,48.54,43.4,1.062,348.2,19.27,2.525,0,0,879.7113,136.3,257.4,25.46
26/11/2024 09:00,7672,18.61,20.25,15.86,41.62,47.82,38.44,0.033,124.2,7.672,0.875,0,0,880.3205,345.8,459.3,209
26/11/2024 10:00,7673,20.44,20.99,20.01,36.73,40.5,32.56,1.582,156.6,20.42,3.125,0,0,880.8292,552.2,676.9,449.8
26/11/2024 11:00,7674,21.33,22.12,20.18,31.33,36.24,28.03,1.725,184.2,37.11,4.325,0,0,880.7228,735.6,838,660.5
26/11/2024 12:00,7675,22.89,24.03,21.69,26.44,29.63,23.9,1.61,188.2,39.46,4.175,0,0,880.0241,847,884,805
26/11/2024 13:00,7676,24.43,25.82,23.53,23.57,25.67,21.52,1.728,182.6,41.78,3.725,0,0,878.9381,882,903,863
26/11/2024 14:00,7677,25.65,27.11,24.34,22.06,24.11,20.29,1.816,175.6,43.74,3.875,0,0,877.7067,851,897,779.3
26/11/2024 15:00,7678,26.49,27.25,25.58,19.52,22.74,17.23,2.139,225,37.12,4.175,0,0,876.6604,721.4,790.6,637.2
26/11/2024 16:00,7679,27.51,28.05,26.91,17.32,18.96,15.59,1.04,182.6,39.77,3.275,0,0,876.1166,536.1,641.9,415.2
26/11/2024 17:00,7680,27.29,28.1,26.63,18.83,20.15,17.09,1.703,170.1,30.02,3.2,0,0,875.7864,295.2,414.6,177.2
26/11/2024 18:00,7681,26.4,27.82,24.79,21.68,25.37,18.52,0.546,165.1,13.87,2.15,0,0,876.0598,74.6,176.2,1.846
26/11/2024 19:00,7682,22.48,25.08,20.2,29,34.95,22.2,2.178,330.8,8.36,4.325,0,0,876.485,0,0,0
26/11/2024 20:00,7683,19.93,20.25,19.35,36.38,37.75,34.81,2.718,339.2,13.98,3.875,1.25,0,876.9048,0,0,0
26/11/2024 21:00,7684,19.05,19.59,18.51,39.5,41.71,37.61,0.981,331.2,16.8,2.525,0,0,877.5446,0,0,0
26/11/2024 22:00,7685,17.97,18.85,17.18,43.63,47.23,39.73,1.83,332.2,15.15,3.35,0.95,0,878.2017,0,0,0
26/11/2024 23:00,7686,17.84,18.57,17.23,43.06,46.79,33.91,1.675,338.3,16.22,3.05,0,0,878.3486,0,0,0
27/11/2024 00:00,7687,18.43,19.33,17.23,33.98,42.15,29.44,1.891,335.5,13.49,3.8,0,0,878.4104,0,0,0
27/11/2024 01:00,7688,17.4,18.18,16.7,33.83,37.96,30.19,2.938,334.9,3.76,3.725,2.15,0,878.2753,0,0,0
27/11/2024 02:00,7689,16.29,17.47,14.7,37.31,44.1,32.48,1.929,339.6,12.6,3.95,0,0,878.1723,0,0,0
27/11/2024 03:00,7690,15.79,16.67,14.48,37.85,43.25,34.53,1.746,340,9.74,3.575,0,0,877.9724,0,0,0
27/11/2024 04:00,7691,14.96,16.1,14.01,42.87,47.55,36.95,2.251,328.1,11.87,3.5,0.8,0,877.6472,0,0,0
27/11/2024 05:00,7692,14.03,14.49,13.4,48.44,50.83,46.6,1.373,332.6,16.74,2.75,0,0,877.7446,0,0,0
27/11/2024 06:00,7693,13.36,13.92,12.68,50.83,52.57,49.43,2.78,338.6,6.803,3.575,0.575,0,877.8917,0,0,0
27/11/2024 07:00,7694,12.7,13.11,11.77,51.69,55.39,49.57,3.091,328.8,4.827,3.8,2.3,0,878.149,0.912,14.78,-1.848
27/11/2024 08:00,7695,12.69,13.78,11.73,52.38,56.04,48.95,2.415,343.3,10.7,3.65,1.025,0,878.6336,90.9,212.7,14.78
27/11/2024 09:00,7696,16.48,18.28,13.59,44.79,50.62,39.8,0.224,124.2,50.18,1.4,0,0,879.1791,341.4,470.1,155
27/11/2024 10:00,7697,19.18,20.52,18.13,37.22,40.37,34.78,0.994,166.5,23.48,2.375,0,0,879.4108,570.1,669.8,468.4
27/11/2024 11:00,7698,20.44,21.27,19.8,36.44,38.59,34.94,1.572,168.6,27.81,2.975,0,0,879.2126,749.8,810,672.7
27/11/2024 12:00,7699,21.9,22.79,20.74,33.35,36.78,30.51,1.573,197.6,37.26,3.275,0,0,878.3158,862,896,808
27/11/2024 13:00,7700,23.59,24.63,22.45,30.75,33.78,28.81,1.44,177.2,53.09,3.725,0,0,877.0585,893,907,863
27/11/2024 14:00,7701,25.05,26.11,23.68,28.31,30.61,26.8,1.439,162.3,51.35,3.725,0,0,875.6323,860,887,816
27/11/2024 15:00,7702,26.41,27.43,25.25,26.98,29.42,25.23,1.386,199.7,44.03,3.8,0,0,874.5469,743.8,816,666.7
27/11/2024 16:00,7703,26.91,28,26,25.84,27.37,24.37,1.121,176.3,36.96,3.125,0,0,873.8758,548.2,665.7,433.7
27/11/2024 17:00,7704,27.17,27.91,26.66,26.61,28.02,25.4,1.235,170.4,27.33,2.675,0,0,873.5592,312.9,432.9,187.9
27/11/2024 18:00,7705,26.1,27.16,24.7,29.2,33.03,26.76,1.274,184.9,18.23,2.3,0,0,873.596,81.1,187.1,2.462
27/11/2024 19:00,7706,22.75,24.93,20.29,38.34,46.77,31.06,1.278,331.2,24.26,3.8,0,0,873.9472,0,0,0
27/11/2024 20:00,7707,19.55,20.72,18.54,49.33,52.05,45.51,2.84,332.1,5.686,3.575,1.775,0,874.4718,0,0,0
27/11/2024 21:00,7708,18.52,18.84,18.18,49.87,52.16,47.61,2.85,332.2,5.631,3.8,1.775,0,875.1509,0,0,0
27/11/2024 22:00,7709,17.8,18.52,16.99,47.59,48.9,45.87,2.683,335.6,11.06,3.8,0.575,0,875.644,0,0,0
27/11/2024 23:00,7710,16.88,17.28,16.37,48.13,49.75,46.75,2.389,338.8,5.572,3.05,1.55,0,875.8008,0,0,0
28/11/2024 00:00,7711,16.33,16.66,15.85,50.27,51.87,48.9,2.238,340.8,9.62,3.2,1.325,0,875.8278,0,0,0
28/11/2024 01:00,7712,15.97,16.47,15.56,51.89,53.5,50.33,2.76,339.6,11.98,3.8,0.875,0,875.4852,0,0,0
28/11/2024 02:00,7713,15.5,15.99,15.04,54.2,55.96,52.18,1.983,330.3,6.546,2.6,1.325,0,875.2771,0,0,0
28/11/2024 03:00,7714,15.28,15.77,14.76,53.2,55.35,50.48,2.43,335.9,5.012,3.125,1.4,0,874.8644,0,0,0
28/11/2024 04:00,7715,14.47,15.24,13.44,55.18,59.01,52.22,1.875,338.5,4.997,2.825,0.875,0,874.6177,0,0,0
28/11/2024 05:00,7716,13.82,14.49,13.4,56.96,59.79,53.69,1.558,331.7,14.08,2.675,0.575,0,874.6336,0,0,0
28/11/2024 06:00,7717,13.65,14.21,13.16,56.7,58.67,54.51,2.414,337.5,3.764,3.275,1.7,0,875.0811,0,0,0
28/11/2024 07:00,7718,13.24,13.83,12.68,59.15,61.84,56.55,2.096,339.8,4.571,3.05,0.95,0,875.8912,1.059,15.4,-1.642
28/11/2024 08:00,7719,13.7,15.54,12.49,58.66,63.3,53.18,1.936,338.7,6.978,2.975,0.725,0,876.6104,105.3,222.2,15.6
28/11/2024 09:00,7720,17.42,18.45,15.4,47.47,53.28,41.47,0.723,208.5,43.47,2.15,0,0,877.2399,336.6,462.6,168.8
28/11/2024 10:00,7721,19.19,20.23,18.15,41.52,45.28,38.76,1.245,166.2,21.14,2.225,0,0,877.7604,568.9,665.7,461
28/11/2024 11:00,7722,21.12,22.88,20.04,38.5,40.97,33.88,1.088,170.5,28.6,2.45,0,0,877.5903,745.4,812,666.5
28/11/2024 12:00,7723,23.6,24.96,22.5,33.56,35.28,31.12,1.154,189.8,39.35,2.675,0,0,876.9215,847,868,812
28/11/2024 13:00,7724,25.23,26.44,24.25,31.05,33.4,27.78,1.467,188.5,34.32,2.975,0,0,875.7972,882,904,861
28/11/2024 14:00,7725,26.79,27.52,25.63,29.63,32.48,27.41,1.768,169.2,45.27,4.4,0,0,874.4492,841,886,795.5
28/11/2024 15:00,7726,27.7,28.66,26.52,28.87,30.98,26.89,1.692,178.7,33.75,4.025,0,0,873.5253,721.6,800,626.9
28/11/2024 16:00,7727,28.45,29.41,27.65,26.6,28.56,24.71,1.42,198,35.89,3.125,0,0,872.8659,532.5,627.7,423.4
28/11/2024 17:00,7728,28.93,29.61,28.04,25.64,27.57,24.24,1.118,179.6,25.1,2.75,0,0,872.6321,303.4,422.8,184.2
28/11/2024 18:00,7729,27.7,29.34,25.54,28.75,34.39,24.17,0.255,150.7,20.76,1.55,0,0,872.9033,79.24,183.6,2.872
28/11/2024 19:00,7730,23.36,25.83,20.95,39.41,44.45,31.91,2.057,338.2,10.56,3.95,0,0,873.3617,0,0,0
28/11/2024 20:00,7731,20.52,21.44,19.58,43.01,45.38,40.06,2.134,327,13.65,2.975,0.65,0,874.0029,0,0,0
28/11/2024 21:00,7732,20.09,20.65,19.44,38.82,43.26,35.3,2.262,325.3,9.24,2.9,1.7,0,874.7621,0,0,0
28/11/2024 22:00,7733,19.36,20.08,18.5,36.76,41.64,33.6,2.719,336,5.55,3.575,1.925,0,875.4646,0,0,0
28/11/2024 23:00,7734,19.15,20.38,18.42,35.94,38.58,31.35,2.442,338.9,7.878,3.5,1.7,0,876.0785,0,0,0
29/11/2024 00:00,7735,18.34,19.04,17.85,38.89,40.21,36.87,3.593,339.3,8.08,4.4,2.825,0,876.1456,0,0,0
29/11/2024 01:00,7736,17.7,18.28,17.28,42.55,44.1,39.9,3.335,333.7,6.623,4.175,2.225,0,875.8195,0,0,0
29/11/2024 02:00,7737,17.26,18,16.61,40.82,43.14,35.95,1.588,324.1,32.7,3.425,0,0,875.5377,0,0,0
29/11/2024 03:00,7738,17.71,18.23,16.99,36.94,38.64,35.2,1.424,304,45.92,2.6,0,0,875.2311,0,0,0
29/11/2024 04:00,7739,17.44,17.9,16.71,36.68,39.26,35.34,2.354,335,3.797,3.575,1.25,0,875.0169,0,0,0
29/11/2024 05:00,7740,17.09,18.19,15.56,37.89,44.37,34.11,0.883,314.7,13.26,2.525,0,0,875.0991,0,0,0
29/11/2024 06:00,7741,15.08,16.66,13.81,45.98,51.77,39.6,1.649,332.7,11.15,3.125,0,0,875.5356,0,0,0
29/11/2024 07:00,7742,14.6,15.35,13.97,47.35,49.57,44.69,2.461,336.6,4.489,3.425,1.325,0,876.2435,0.249,10.06,-2.464
29/11/2024 08:00,7743,14.86,16.2,14.11,45.08,47.11,41.28,2.411,335.6,5.681,3.8,1.325,0,876.9728,98.1,225.6,10.27
29/11/2024 09:00,7744,18.03,19.39,16.06,42.21,47.37,37.13,0.763,145.4,62.98,2,0,0,877.8503,343,467.1,162.2
29/11/2024 10:00,7745,20.27,21.61,19.11,34.57,41.42,29.39,0.685,151,15.41,2.225,0,0,878.6161,568.7,665.2,453.1
29/11/2024 11:00,7746,23.02,24.64,21.37,31.89,36.64,23.5,0.696,160.9,30.8,2.225,0,0,878.5109,743.8,818,659.7
29/11/2024 12:00,7747,24.77,25.73,24.15,26.55,28.8,23.46,1.387,176.3,41.54,3.425,0,0,877.7833,856,890,818
29/11/2024 13:00,7748,26.02,27.34,24.82,23.49,26.76,20.26,1.729,199.9,36.53,4.1,0,0,876.7344,897,904,886
29/11/2024 14:00,7749,27.25,28.19,26.15,20.74,22.81,17.77,2.063,188.3,32.53,5.225,0,0,875.4615,856,898,812
29/11/2024 15:00,7750,28.09,28.99,27.28,17.06,19.37,15.45,2.098,191.7,34.9,4.025,0,0,874.5465,733.7,816,666.7
29/11/2024 16:00,7751,28.76,29.32,28.03,16.16,18.82,14.3,1.797,183.2,40.24,3.8,0,0,873.7652,547.6,666.9,426.5
29/11/2024 17:00,7752,28.84,29.71,28.24,16.23,17.47,15.18,1.801,191.4,24.87,3.8,0,0,873.4571,309.1,425.6,190.8
