TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,pC,pC,pC,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
04/08/2019 09:00,4517,21.34,22.05,20.9,75.76,79.08,70.71,2.399,190.9,24.62,4.57,0.44,0,878.491,187.6,376,99
04/08/2019 10:00,4518,22.35,23.64,20.94,72.44,79.83,65.96,1.011,247.6,74.61,2.39,0.03,0,879.0138,416,813,205
04/08/2019 11:00,4519,23.46,25.07,22.5,67.05,71,62.46,1.414,185.2,43.51,3.32,0.1,0,878.8109,526.8,1077,254.5
04/08/2019 12:00,4520,24.65,25.53,23.73,61.4,65.35,58.19,1.717,245.7,58.22,4.09,0.11,0,878.1969,858,1064,430
04/08/2019 13:00,4521,26.2,27.1,25.1,55.77,60.13,51.52,1.464,90.5,95.8,4.05,0.04,0,877.2361,987,1121,404.2
04/08/2019 14:00,4522,26.69,27.77,25.91,54.88,62.41,50.3,2.219,259.4,43.11,5.81,0.17,0,876.2377,815,1108,323.4
04/08/2019 15:00,4523,27.17,28.24,26.1,55.67,60.44,51.08,2.453,238.4,57.16,5.44,0.03,0,874.9945,841,1063,272
04/08/2019 16:00,4524,27.5,28.1,26.9,54.7,58.29,50.26,3.564,246.2,31.11,6.02,1.23,0,874.4089,726.3,828,604.7
04/08/2019 17:00,4525,27.75,28.58,26.96,48.81,51.8,44.61,2.869,239.1,22.47,5.72,0.84,0,873.6412,505.9,639.5,383.7
04/08/2019 18:00,4526,27.71,28.15,27.25,47.55,50.6,43.59,2.912,247.6,17.99,4.76,1.34,0,873.5818,280.9,402.8,173.2
04/08/2019 19:00,4527,27.3,27.86,26.44,48.08,52.27,43.12,1.704,239.7,43.97,3.77,0.17,0,873.8405,72.37,172.8,8.4
04/08/2019 20:00,4528,25.96,26.63,25.12,55.69,61.13,51.56,1.774,286.3,12.98,2.83,1.01,0,874.3564,0,0,0
04/08/2019 21:00,4529,24.32,25.31,23.64,66.29,70.83,60.82,1.957,314.5,15.05,2.97,1.01,0,875.024,0,0,0
04/08/2019 22:00,4530,23.95,24.61,23.42,67.46,73.73,53.85,1.846,353,62.32,7.21,0.02,0,875.9386,0,0,0
04/08/2019 23:00,4531,21.59,24.99,18.14,68.12,90.9,52.7,5.169,77.59,38.2,12.37,0.42,6.1,877.8115,0.825,4.921,-1.845
05/08/2019 00:00,4532,18.48,19.07,17.97,90.9,93.8,88.1,3.353,26.54,36.81,7.42,0.2,11.3,878.613,0,0,0
05/08/2019 01:00,4533,19.01,19.74,18.59,89,92.1,80.7,1.387,4.895,33.52,4.09,0.1,2,878.6324,0,0,0
05/08/2019 02:00,4534,19.04,19.36,18.78,90.2,92,86.5,1.84,317.6,21.79,3.43,0.92,0.1,878.7276,0,0,0
05/08/2019 03:00,4535,19.2,19.45,18.83,90.4,92.7,86.5,1.063,355.7,46.21,2.21,0.05,0,878.2632,0,0,0
05/08/2019 04:00,4536,19.2,19.45,18.83,92.9,94.1,91.6,0.666,185.5,68.04,1.28,0.03,0,877.67,0,0,0
05/08/2019 05:00,4537,18.51,19.21,17.93,95.9,97.2,93.8,1.497,165.3,27.37,2.77,0.5,0,877.8738,0,0,0
05/08/2019 06:00,4538,18.04,18.31,17.74,96.7,97.4,95.4,0.992,154.4,49.01,1.98,0.05,0,878.2214,0,0,0
05/08/2019 07:00,4539,18.36,18.69,18.07,94.8,95.7,93.3,0.546,78.27,73.01,1.14,0.06,0,878.2596,10.18,28.51,-0.41
05/08/2019 08:00,4540,18.99,19.64,18.4,92.4,94.3,90.4,0.49,36.4,103.2,1.48,0.06,0,878.4158,62.77,111.6,28.51
05/08/2019 09:00,4541,19.88,20.55,19.07,86.3,91.7,79.96,0.965,235.9,46.84,2.13,0.12,0,878.994,214.7,306.2,112
05/08/2019 10:00,4542,21.21,22.12,19.91,75.05,82.5,70.06,1.32,210.1,41.68,3.03,0.09,0,879.2779,569.3,769.3,256.4
05/08/2019 11:00,4543,22.07,22.93,21.17,70.81,76.28,65.04,1.643,186.3,28.88,4.07,0.18,0,879.0255,687,825,512.6
05/08/2019 12:00,4544,24.03,25.29,22.59,60.92,66.13,51.56,1.513,211.3,55.67,3.77,0.04,0,878.6353,1004,1204,722.4
05/08/2019 13:00,4545,25.14,25.87,24.44,52.62,56.87,47.24,1.874,238.7,47.64,4.27,0.19,0,877.5479,917,1305,374.3
05/08/2019 14:00,4546,26.4,27.53,25.53,50.23,55.27,44.92,2.188,228.9,48.15,5.37,0.15,0,876.5857,1038,1057,1011
05/08/2019 15:00,4547,27.21,28.15,26.29,48.52,52.44,43.49,2.336,233.1,43.25,5.95,0.21,0,875.7541,951,1021,903
05/08/2019 16:00,4548,27.92,28.8,27.2,46.53,50.36,41.58,2.744,229.2,32.77,5.27,0.25,0,874.8818,818,903,733.8
05/08/2019 17:00,4549,28.22,28.9,27.66,42.84,45.73,40.69,2.378,234.4,38.84,4.81,0.18,0,874.4862,623.5,733,507.7
05/08/2019 18:00,4550,28.05,29.28,27.15,44.15,46.42,39.54,2.743,243.1,26.09,4.79,0.38,0,874.4733,279,505.7,108.2
05/08/2019 19:00,4551,27.18,27.48,26.77,46.2,48.73,44.58,1.886,259.3,14.99,3.82,0.56,0,875.0137,75.94,174.2,8.2
05/08/2019 20:00,4552,25.95,26.92,25.02,59.71,67.56,47.07,1.905,270.1,17.31,3.5,0.58,0,875.6661,0.463,7.994,-0.615
05/08/2019 21:00,4553,24.95,25.26,24.64,67.74,70.49,66.07,1.613,268.2,53.35,3.03,0.1,0,876.5079,0,0,0
05/08/2019 22:00,4554,24.32,24.83,23.98,71.44,73.66,69.67,1.199,285.3,39.74,2.92,0.26,0,877.155,0,0,0
05/08/2019 23:00,4555,21.79,24.45,19.37,76.19,88.1,60.76,4.514,121.7,38.02,14.29,0.47,0.8,878.2073,0.411,9.02,-1.64
06/08/2019 00:00,4556,18.72,19.61,18.26,91.3,93.9,87,2.203,8.06,37.31,4.21,0.32,5.7,879.1005,0,0,0
06/08/2019 01:00,4557,18.88,19.45,18.07,90,94.2,84.6,2.063,275.9,33.07,5,0.02,0.5,879.5779,0,0,0
06/08/2019 02:00,4558,18.38,18.74,18.02,93.5,94.7,91.8,1.426,270,49.97,3.76,0.13,0.2,879.5565,0,0,0
06/08/2019 03:00,4559,18.49,18.88,18.21,94.4,95.2,93,0.725,130.7,32.79,1.33,0.1,0,878.7897,0,0,0
06/08/2019 04:00,4560,18.43,18.69,18.17,95.2,96,94.7,0.567,114.6,46.78,1.48,0.04,0,878.17,0,0,0
06/08/2019 05:00,4561,18.46,18.7,18.17,95,95.5,94.2,0.45,150.1,82,1.53,0.01,0,877.8876,0,0,0
06/08/2019 06:00,4562,18.39,18.7,18.08,95.7,96.7,93.8,0.738,142.7,28.09,1.39,0.05,0,877.8534,0,0,0
06/08/2019 07:00,4563,18.23,18.42,17.94,96,97,94.2,0.806,317.6,62.27,1.45,0.08,0,878.0814,27.4,71.99,-0.615
06/08/2019 08:00,4564,19.19,20.41,18.23,91.6,94.9,86.5,0.623,48.26,55.27,1.33,0.03,0,878.532,152.1,264.4,71.99
06/08/2019 09:00,4565,20.85,21.8,20.07,81.4,87.5,73.09,1.085,142.2,26.54,2.09,0.02,0,878.7809,396.8,548.7,151.6
06/08/2019 10:00,4566,22.24,23.12,21.51,70.47,75.44,66.61,1.132,181.8,56.02,3.25,0.07,0,878.9908,661.9,801,549.9
06/08/2019 11:00,4567,23.3,24.25,22.64,67.71,71.24,63.51,1.697,177,38.4,4.09,0.15,0,878.9679,767.2,1120,518.7
06/08/2019 12:00,4568,23.8,24.82,22.96,68.18,71.77,62.04,2.535,192.8,30.37,5.21,0.37,0,878.5413,809,1238,393.1
06/08/2019 13:00,4569,24.71,25.67,23.43,64.36,69.32,55.74,2.51,179.5,34.77,4.65,0.09,0,878.0444,918,1361,316.1
06/08/2019 14:00,4570,25.51,27.01,24.43,59.25,63.94,54.72,2.308,192.7,46.92,4.8,0.22,0,877.2031,855,1273,271.6
06/08/2019 15:00,4571,26.22,27.1,25.34,56.71,60.98,53.67,1.985,177.3,51.05,4.38,0.1,0,876.1702,596.3,1297,219.1
06/08/2019 16:00,4572,26.5,27.58,25.76,56.39,59.21,53.19,3.373,197,29.55,6.47,0.46,0,875.2556,881,1154,287.4
06/08/2019 17:00,4573,25.56,26.43,24.86,60.85,63.84,57.58,3.296,223.5,26.4,7.31,0.38,0,875.2059,379.2,524.1,247.2
06/08/2019 18:00,4574,25.47,25.91,24.91,58.74,61.83,54.93,2.292,216.5,30.27,4.01,0.5,0,875.2584,227.2,452.6,117.5
06/08/2019 19:00,4575,25.13,25.5,24.59,58.75,65.01,55.17,1.489,266.8,27.92,3.47,0.19,0,875.8665,51.67,131.8,2.665
06/08/2019 20:00,4576,24.08,24.83,22.74,68.43,75.29,63.78,2.525,316.7,70.82,7.03,0.22,0,876.6135,0.045,2.665,-1.025
06/08/2019 21:00,4577,22.17,22.93,21.51,76.29,78.26,73.94,2.037,251.1,67.27,5.02,0.05,0,877.4494,0,0,0
06/08/2019 22:00,4578,19.69,21.9,17.78,85.5,95.7,71.59,3.772,92.3,31.81,9.17,0.16,15.8,878.7949,0.313,3.281,-1.435
06/08/2019 23:00,4579,18.28,18.59,17.88,92.9,94.9,90.5,2.598,14.78,24.76,5.92,0.31,5.3,880.0495,0,0,0
07/08/2019 00:00,4580,18.48,18.7,18.21,91.1,92.6,89.7,2.107,353.4,19.34,6.07,0.38,3.6,879.8607,0,0,0
07/08/2019 01:00,4581,18.39,18.7,18.03,91.5,94.6,88.9,1.333,346.2,42.83,2.78,0.29,4.7,879.6605,0,0,0
07/08/2019 02:00,4582,18.18,18.51,17.74,95.9,97.3,93.2,1.126,160.7,56.3,2.26,0.27,4.6,879.5292,0,0,0
07/08/2019 03:00,4583,17.76,18.03,17.37,95.5,96.5,94.9,0.822,285.9,57.11,1.8,0.16,2.9,879.321,0,0,0
07/08/2019 04:00,4584,17.98,18.32,17.51,95.7,96.3,95.1,0.612,53.91,56.05,1.2,0.07,0.1,878.8039,0,0,0
07/08/2019 05:00,4585,18.03,18.32,17.69,96.5,97.2,95.7,1.096,180,31.11,2.23,0.22,0.1,878.7729,0,0,0
07/08/2019 06:00,4586,17.72,17.94,17.42,96,97.3,94.4,1.867,240.9,27.77,3.32,0.62,0,878.8715,0,0,0
07/08/2019 07:00,4587,17.58,17.94,17.32,95,95.8,94.5,1.132,230,88.8,2.86,0.01,0.1,878.6862,14.76,45.74,-0.41
07/08/2019 08:00,4588,17.86,18.23,17.42,94.2,95.9,91.5,0.45,96.6,57.59,0.96,0.03,0,878.633,69.38,93.9,45.94
07/08/2019 09:00,4589,19.09,20.02,18.08,87,93,78.84,0.928,246.7,60.65,3.24,0.06,0,878.3004,385.6,812,87.6
07/08/2019 10:00,4590,20.34,21.17,19.49,82,84.6,76.25,2.299,194.4,26.61,4.04,0.15,0,878.418,667.8,997,286
07/08/2019 11:00,4591,21.28,22.4,20.45,76.48,82.3,69.71,1.715,204.1,33.91,4.06,0.07,0,878.6078,646.6,1092,318.2
07/08/2019 12:00,4592,22.97,23.93,22.12,66.63,72.97,63.27,1.448,222.5,74.98,3.29,0.13,0,878.2258,859,1107,197.2
07/08/2019 13:00,4593,24.31,25.21,23.17,62.26,65.9,57.72,1.841,226.5,55.85,4.15,0.13,0,877.7715,854,1250,469.9
07/08/2019 14:00,4594,25.34,26.1,24.29,60.4,65.14,57.31,2.028,211.5,51.89,5.05,0.09,0,876.8246,1020,1212,581.9
07/08/2019 15:00,4595,26.22,28.06,25.01,56.88,61.32,50.77,2.175,205.3,58.6,4.46,0.12,0,875.8179,937,1019,870
07/08/2019 16:00,4596,26.87,27.62,26.1,53.43,57.72,50.53,2.189,198.2,32.6,5.13,0.24,0,874.9209,786.9,870,689.7
07/08/2019 17:00,4597,27.09,27.67,26.48,52.77,55.37,49.89,3.063,222.3,24.38,5.37,0.79,0,874.3832,603.5,691.1,486.8
07/08/2019 18:00,4598,26.75,27.39,26.1,50.82,52.48,48.73,2.854,220.7,22.75,5.26,0.6,0,874.3327,295.6,486.2,34.84
07/08/2019 19:00,4599,25.86,26.34,24.83,56,64.7,50.98,2.014,244.2,20.13,3.4,0.17,0,874.7621,15.56,34.43,3.486
07/08/2019 20:00,4600,24.34,24.98,23.83,67.13,70.46,64.87,1.521,297.9,29,2.92,0.18,0,875.1591,0,0,0
07/08/2019 21:00,4601,23.32,24.17,22.88,71.59,75.98,66.27,1.496,303.2,69.27,3.41,0.03,0,876.1342,0,0,0
07/08/2019 22:00,4602,21.85,23.52,19.37,76.98,88.1,71.15,4.158,84.7,34.65,9.44,1.33,0.7,877.9013,0.076,2.46,-1.435
07/08/2019 23:00,4603,18.61,19.42,18.31,90.1,92.8,85.7,3.943,22.95,20.65,7.97,0.21,2.6,879.0759,0,0,0
08/08/2019 00:00,4604,18.65,18.94,18.26,85.3,88.4,82.3,3.706,11.38,16.99,8.3,0.97,0.8,878.9045,0,0,0
08/08/2019 01:00,4605,19.15,19.55,18.66,82.9,86.7,77.27,1.914,266.9,80.4,6.99,0.06,0,878.8368,0,0,0
08/08/2019 02:00,4606,18.69,19.36,18.36,88.6,91,81.7,1.323,138.2,49.4,2.63,0.43,0,878.4469,0,0,0
08/08/2019 03:00,4607,18.11,18.6,17.78,93.8,95.4,89.5,0.92,101.1,72.97,2.94,0.03,0,878.2891,0,0,0
08/08/2019 04:00,4608,18.26,18.51,17.79,92.9,94.3,90.6,0.718,343.9,52.32,1.83,0.04,0,878.0203,0,0,0
08/08/2019 05:00,4609,18.36,18.65,18.08,91.9,93.4,88.9,0.983,100,65.55,2.34,0.16,0,877.807,0,0,0
08/08/2019 06:00,4610,18.46,18.7,18.12,91.4,93.2,89.5,0.41,251.4,60.79,1.04,0.02,0,878.1201,0,0,0
08/08/2019 07:00,4611,18.42,18.79,18.12,93.3,94.5,91.7,1.004,310.1,66.6,2.1,0.14,0,878.2264,17,56.2,-0.615
08/08/2019 08:00,4612,18.75,19.79,18.02,90.8,95.3,85.7,0.917,134,35.53,2.52,0.04,0,878.9601,142.5,330.6,45.74
08/08/2019 09:00,4613,20.54,21.71,19.36,80.7,88.1,74.38,1.051,126.2,36.13,2.54,0.06,0,879.2465,441.9,579.6,128.1
08/08/2019 10:00,4614,22.15,22.93,20.94,69.95,77.21,65.45,1.181,205.8,72.48,3.09,0.11,0,879.2925,677.3,803,565.9
08/08/2019 11:00,4615,23.14,24.07,22.31,66.59,70.18,64.02,1.807,203.1,49.89,3.75,0.43,0,879.3077,800,1091,320.5
08/08/2019 12:00,4616,24.42,25.58,23.45,63.57,66.88,59.76,1.694,189.7,52.35,4.19,0.09,0,878.6537,988,1163,543.2
08/08/2019 13:00,4617,25.4,26.15,24.72,59.25,64.22,54.35,2.496,200.1,32.76,4.9,0.09,0,877.7418,1027,1078,867
08/08/2019 14:00,4618,26.16,27.29,25.34,55.8,60.58,50.91,2.794,194.9,32.02,6.32,0.42,0,877.0532,1032,1074,969
08/08/2019 15:00,4619,27.4,28.44,26.2,50.17,55.47,45.6,2.204,192.5,52.74,4.88,0.15,0,876.2837,947,1006,888
08/08/2019 16:00,4620,27.68,28.57,26.86,46.89,52.44,42.3,1.994,217.3,42.83,4.83,0.04,0,875.3479,789.1,887,695.2
08/08/2019 17:00,4621,28.09,28.71,27.37,44.75,46.86,42.46,2.383,250.2,33.34,3.9,0.43,0,874.4073,592.5,694.8,468.1
08/08/2019 18:00,4622,27.91,28.43,27.2,44.16,46.59,41.14,2.776,245.9,18.66,4.86,0.63,0,874.0804,342.3,466.7,220.7
08/08/2019 19:00,4623,27.02,27.91,26.24,47.82,50.16,44.99,1.781,251.7,19.75,3.15,0.22,0,874.3072,102.1,219.9,7.174
08/08/2019 20:00,4624,24.95,26.53,23.26,57.07,68.41,44.85,1.127,321.4,42.23,2.55,0.02,0,874.5678,0,0,0
08/08/2019 21:00,4625,22.59,23.31,21.28,68.48,73.38,63.01,2.513,334.1,12.83,3.89,1.15,0,875.0724,0,0,0
08/08/2019 22:00,4626,21.26,22.01,20.63,66.8,70.16,60.4,3.29,340.5,10.65,5.12,1.68,0,875.8047,0,0,0
08/08/2019 23:00,4627,20.96,21.64,20.26,66.46,70.58,62.38,2.028,341.5,24.89,3.84,0.08,0,876.465,0,0,0
09/08/2019 00:00,4628,20.22,21.45,19.45,68.65,72.5,62.11,2.763,339.8,10.89,3.78,1.5,0,876.7316,0,0,0
09/08/2019 01:00,4629,19.95,20.79,19.5,72.25,76.04,66.47,1.859,340,22.09,3.1,0.47,0,876.3588,0,0,0
09/08/2019 02:00,4630,19.37,20.02,18.93,78.91,81.7,74.65,1.842,357.6,16.75,3.12,0.56,0,876.3651,0,0,0
09/08/2019 03:00,4631,19.53,20.02,19.07,78.62,81,75.77,1.812,343.2,12.59,3.36,0.5,0,876.24,0,0,0
09/08/2019 04:00,4632,19.45,20.31,19.02,75.91,80.9,65.55,2.232,341.5,14.51,3.34,0.75,0,875.7124,0,0,0
09/08/2019 05:00,4633,19.17,20.02,18.64,73.89,76.89,69.2,1.863,336.6,19.26,2.8,0.72,0,875.7745,0,0,0
09/08/2019 06:00,4634,18.5,18.88,18.12,77.52,79.52,74.95,2.576,345.3,4.398,3.76,1.7,0,876.1912,0,0,0
09/08/2019 07:00,4635,18.72,19.03,18.27,77.42,79.18,74.41,1.352,352.8,28.97,2.69,0.02,0,876.9309,24.45,92.9,-1.026
09/08/2019 08:00,4636,20.16,22.65,18.69,75.56,79.35,67.15,1.398,1.269,50.86,2.78,0.05,0,877.8102,184.7,339.4,90
09/08/2019 09:00,4637,23.4,25.02,22.16,64.28,68.3,59.67,0.813,229.2,88.5,2.11,0.02,0,878.2228,453.3,547,340.7
09/08/2019 10:00,4638,23.58,24.79,22.93,66.29,70.18,61.23,2.394,188.9,27.5,4.72,0.13,0,878.6326,661.2,762.3,545.2
09/08/2019 11:00,4639,25.28,27.01,24.02,56.53,63.04,48.26,1.384,172.5,79.61,3.59,0.08,0,878.0596,827,915,529
09/08/2019 12:00,4640,26.45,27.34,25.72,50.72,54.38,47.27,2.137,200.8,50.4,4.86,0.14,0,877.4048,971,1026,754.1
09/08/2019 13:00,4641,27.15,28.15,26.24,49.22,52.92,45.7,2.031,156.3,63.56,4.79,0.05,0,876.8409,1018,1033,957
09/08/2019 14:00,4642,27.76,28.53,27.15,49.77,53.7,46.08,2.581,165.8,44.55,5.65,0.27,0,876.1754,993,1119,234.1
09/08/2019 15:00,4643,27.79,28.43,27.05,50.5,52.81,47.91,2.822,220.8,49.74,5.63,0.04,0,875.5856,873,1101,305.6
09/08/2019 16:00,4644,28.35,29.67,27.66,49.04,51.58,45.12,2.335,249.2,58.9,4.63,0.02,0,874.9877,638.9,1059,249.9
09/08/2019 17:00,4645,28.95,30.04,28.32,47.32,49.37,42.8,1.883,259.2,53.82,3.92,0.09,0,874.0651,608.8,699.8,259.3
09/08/2019 18:00,4646,28.64,29.56,27.89,48.41,50.83,46.04,2.743,208.5,51.43,5.96,0.19,0,873.7463,360.4,569.4,138.4
09/08/2019 19:00,4647,27.57,28.24,27.05,52.31,54.42,49.88,2.772,223.3,20.82,4.37,0.88,0,874.2679,60.07,203.1,7.174
09/08/2019 20:00,4648,26.25,27.39,24.74,58.89,63.95,53.6,2.079,315.7,42.15,5.83,0.52,0,874.6868,0.142,6.969,-0.82
09/08/2019 21:00,4649,24.45,24.93,23.93,59.98,61.2,58.88,3.195,340.8,14.96,6.37,0.77,0,875.1239,0,0,0
09/08/2019 22:00,4650,23.7,24.17,23.18,64.1,67.98,60.38,1.129,334.2,32.19,3.38,0.04,0,875.8182,0,0,0
09/08/2019 23:00,4651,22.81,23.42,22.28,71.38,74.35,67.98,1.947,348.2,6.262,2.52,1.23,0,876.4675,0,0,0
10/08/2019 00:00,4652,23.4,23.71,22.61,70.5,72.71,68.97,0.906,64.15,40.36,1.75,0.18,0,876.3458,0,0,0
10/08/2019 01:00,4653,23.46,23.9,22.94,67.32,72.03,61.86,1.114,29.09,40.08,2.84,0.22,0,876.117,0,0,0
10/08/2019 02:00,4654,23.27,24.09,22.42,64.71,70.67,58.21,1.438,0.223,51,2.97,0.18,0,876.0843,0,0,0
10/08/2019 03:00,4655,22.74,23.23,22.09,66.41,70.54,63.22,0.959,332.9,29.34,1.91,0.04,0,875.7244,0,0,0
10/08/2019 04:00,4656,22.18,22.85,21.38,68.49,72.89,63.97,1.669,309.6,28.73,2.52,0.33,0,875.429,0,0,0
10/08/2019 05:00,4657,21.2,21.86,20.53,73.21,77.39,69.22,2.292,309.7,26.1,4.16,1.07,0,875.5703,0,0,0
10/08/2019 06:00,4658,20.49,21.16,20.02,75.64,78.66,70.9,2.286,326.7,13.27,3.38,1,0,876.0183,0,0,0
10/08/2019 07:00,4659,20.45,21.07,19.83,74.47,77.41,70.7,1.59,338.8,23.51,2.59,0.55,0,876.5269,33.98,113.2,-1.026
10/08/2019 08:00,4660,21.99,24.28,20.55,68.68,75.43,56.51,1.512,356.4,16.55,2.44,0.35,0,877.4009,239.2,362.7,110.1
10/08/2019 09:00,4661,25.17,25.97,24.04,52.58,57.26,49.62,0.899,116.5,51.96,2.19,0.05,0,877.8785,461.8,561.7,363.9
10/08/2019 10:00,4662,25.96,26.91,25.15,50.69,54.18,47.58,1.395,146,81.3,4.01,0.03,0,878.0384,672,785.4,561.7
10/08/2019 11:00,4663,26.48,27.44,25.43,50.03,53.7,43.93,1.859,196.2,61.31,3.97,0.1,0,877.851,795.1,924,487.6
10/08/2019 12:00,4664,27.12,28.53,25.91,48.09,52.78,42.98,2.102,196.8,35.76,4.91,0.13,0,877.5847,918,1097,556.7
10/08/2019 13:00,4665,28.26,29.71,27,44.29,49.1,39.88,1.613,165.2,70.15,4.78,0.07,0,877.0568,903,1135,512.4
10/08/2019 14:00,4666,28.01,28.96,27.14,48.13,50.3,45.36,3.098,249.9,46.93,5.63,0.81,0,876.3781,1007,1111,263.8
10/08/2019 15:00,4667,28.88,29.94,28.05,42.93,49.07,36.78,3.005,233.7,36.58,5.34,0.32,0,875.4448,933,992,865
10/08/2019 16:00,4668,29.25,29.89,28.75,37.23,40.42,31,3.063,244.8,26.88,5.41,0.67,0,874.5528,777.6,864,682.5
10/08/2019 17:00,4669,29.51,30.13,28.99,38.59,41.58,35.86,2.452,241.6,35.37,5.21,0.33,0,874.173,594.2,682.5,246.2
10/08/2019 18:00,4670,29.01,30.13,28.24,41.12,43.32,38.59,2.819,255.3,23.18,5.02,0.23,0,873.8209,304.6,591.5,86.5
10/08/2019 19:00,4671,28.12,28.72,27.58,43.24,46.89,40.36,2.486,244.7,25.83,4.73,0.68,0,874.2249,37.53,86.1,3.075
10/08/2019 20:00,4672,25.58,27.77,21.35,57.76,75.15,47.03,5.155,185.4,21.2,14.97,1.1,0,875.7239,1.522,10.05,-0.615
10/08/2019 21:00,4673,20.99,21.69,20.56,75.81,79.96,72.47,3.087,174.4,53.79,8.32,0.08,0,877.5734,0,0,0
10/08/2019 22:00,4674,21.25,21.63,20.91,75.08,77.46,72.62,1.292,41.19,76.6,2.99,0.23,0,878.8731,0,0,0
10/08/2019 23:00,4675,20.6,21.72,19.78,83.6,89.4,72.73,2.043,27.61,23.23,4.81,0.09,1.5,879.4926,0,0,0
11/08/2019 00:00,4676,20.1,20.5,19.59,86.4,90.5,81.7,1.223,53.33,48.74,3.17,0.14,0.1,879.4341,0,0,0
11/08/2019 01:00,4677,20.02,20.6,19.17,88.2,91.8,84.5,1.263,111.6,23.37,3.57,0.26,2.4,879.5288,0,0,0
11/08/2019 02:00,4678,19.15,19.45,18.74,91,92.9,88.3,1.01,163.3,88.4,1.92,0.11,1.8,879.6096,0,0,0
11/08/2019 03:00,4679,19.12,19.55,18.83,93.6,94.6,91.5,1.038,326.3,50.6,2.69,0.02,2.1,878.767,0,0,0
11/08/2019 04:00,4680,19.21,19.45,18.97,91.8,95,90,1.225,223.1,62.45,2.28,0.07,0.1,877.9649,0,0,0
11/08/2019 05:00,4681,18.73,19.21,18.26,96.5,97.3,95.1,1.441,153.6,30.04,3.22,0.28,0,878.217,0,0,0
11/08/2019 06:00,4682,18.59,18.88,18.31,95.8,96.7,94.3,0.643,147.6,84.4,1.49,0.08,0,878.2787,0,0,0
11/08/2019 07:00,4683,18.54,18.93,18.26,95.8,96.4,94.7,0.649,68.21,69.86,1.21,0.01,0,878.3997,21.24,95.4,-0.615
11/08/2019 08:00,4684,19.58,20.21,18.84,91.1,95.2,87.9,1.275,53.07,39.91,2.92,0.03,0,878.8486,136.8,246.3,58.66
11/08/2019 09:00,4685,21.13,22.67,19.88,82.1,89.4,69.55,1.124,103,49.23,2.53,0.05,0,879.1555,361.2,562.2,116.7
11/08/2019 10:00,4686,22.58,23.12,22.07,73.32,79.03,65.29,1.724,183.1,35.55,4.07,0.05,0,879.2358,668.1,765.4,562.9
11/08/2019 11:00,4687,23.41,24.59,22.12,68.8,74,63.55,1.699,180.2,37.07,3.2,0.01,0,878.8885,814,919,527.8
11/08/2019 12:00,4688,24.52,25.58,23.44,64.75,68.41,58.53,2.055,209.7,37.51,5.38,0.07,0,878.2565,983,1097,574.7
11/08/2019 13:00,4689,25.16,26.44,24.39,64.14,67.76,58.43,2.28,186,28.21,4.31,0.19,0,877.4089,838,1190,399.3
11/08/2019 14:00,4690,25.93,27.01,24.86,60.03,65.44,55.06,2.091,152.8,42.84,4.79,0.27,0,876.5074,1006,1074,481.1
11/08/2019 15:00,4691,26.94,27.77,26.15,54.89,58.6,51.39,1.719,207.1,61.42,5.01,0.09,0,875.7231,656.3,1323,387.4
11/08/2019 16:00,4692,27.77,29.67,26.67,51.18,56.08,45.73,1.409,156.2,68.85,3.62,0.11,0,874.9716,521.7,871,257.4
11/08/2019 17:00,4693,27.32,28.04,26.86,50.11,53.39,46.89,1.984,246.1,33.19,3.9,0.64,0,874.6416,229.8,564.9,126.1
11/08/2019 18:00,4694,26.72,27.2,26.01,54.21,60.14,49.79,1.861,303.4,15.59,3.62,0.37,0,874.19,87.9,142,36.7
11/08/2019 19:00,4695,25.78,26.25,25.45,63.55,65.86,59.32,2.242,272.7,14.62,3.95,1.31,0,874.8821,17.84,36.49,1.64
11/08/2019 20:00,4696,24.99,25.83,24.12,68.06,74.78,59.53,2.406,294.6,29.13,3.71,1.25,0,875.2667,0,0,0
11/08/2019 21:00,4697,24.33,24.74,23.98,72.41,75.56,61.54,1.144,6.17,30.94,2.76,0.08,0,875.4768,0,0,0
11/08/2019 22:00,4698,23.98,24.55,23.56,58.66,65.83,53.99,1.611,332.5,31.81,5.85,0.3,0,875.6449,0,0,0
11/08/2019 23:00,4699,23.2,24.28,21.51,64,72.37,54.84,3.442,81.5,33.62,9.7,0.52,0,877.345,0,0,0
12/08/2019 00:00,4700,19.96,21.66,19.01,83.1,91.2,72.24,2.34,38.92,59.75,6.91,0.35,3.4,879.4568,0,0,0
12/08/2019 01:00,4701,19.07,19.36,18.78,91.3,92.6,89.3,1.938,350.5,20.97,4.09,0.57,0.6,879.2717,0,0,0
12/08/2019 02:00,4702,19.38,19.74,19.12,91.6,93.5,87.6,0.891,144.6,76.18,1.65,0.08,0.7,878.985,0,0,0
