TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
15/04/2022 09:00,2505,24.29,24.95,23.59,53.14,55.5,51.05,1.152,122.5,28.4,2.225,0,0,875.7595,327.2,469.4,220.3
15/04/2022 10:00,2506,25.37,26.88,24.23,50.22,53.38,44.62,1.079,145,33.01,2.825,0,0,876.0927,522.7,723.1,320
15/04/2022 11:00,2507,27.37,28.26,26.17,43.12,46.22,40.3,1.597,154.8,43.73,3.8,0,0,875.8345,825,904,724.4
15/04/2022 12:00,2508,28.55,29.88,27.07,40.4,43.91,37.64,1.56,170.3,72.94,4.175,0,0,875.1725,925,977,833
15/04/2022 13:00,2509,29.88,31.73,28.88,36.46,39.58,32.91,1.752,128.4,81.8,4.175,0,0,874.2115,971,1002,841
15/04/2022 14:00,2510,31.07,32.11,30.49,32.41,34.65,30.29,2.17,203.9,60.21,5,0,0,872.9667,957,1001,904
15/04/2022 15:00,2511,32.07,33.3,31.25,30.85,32.33,28.93,2.315,159.6,58.33,5.225,0,0,871.6935,831,918,678
15/04/2022 16:00,2512,32.88,34.53,32.15,29.49,30.59,27.05,2.354,211.7,42.58,4.85,0,0,870.6558,682.9,781.6,560.3
15/04/2022 17:00,2513,33.48,34.34,32.72,27.52,28.72,26.14,1.65,138.4,37.5,4.25,0,0,869.9176,458.9,574.2,341.3
15/04/2022 18:00,2514,33.33,34.11,32.87,27.24,27.94,26.34,1.91,105.7,29.03,3.425,0,0,869.5103,232.6,340.2,129.6
15/04/2022 19:00,2515,32.79,33.59,32.17,28.2,29.61,26.61,1.895,104,17.34,3.05,0,0,869.9926,0,0,0
15/04/2022 20:00,2516,31.55,32.46,30.07,29.38,31.25,28.59,2.973,98.5,29.31,6.95,1.025,0,870.8929,0,0,0
15/04/2022 21:00,2517,26.74,30.27,23.28,47.34,66.36,31.11,4.739,11.11,29.56,11.37,0.65,2.1,872.5576,0,0,0
15/04/2022 22:00,2518,24.68,25.84,23.21,55.49,65.99,50.57,2.775,337,26.16,5.15,0.5,0,872.6785,0,0,0
15/04/2022 23:00,2519,25.59,25.92,25.17,51.64,54.49,49.3,1.583,348.5,51.09,5.075,0,0,873.3165,0,0,0
16/04/2022 00:00,2520,25.84,26.25,25.4,48.87,53.49,45.49,1.61,328.2,36.05,3.35,0,0,873.8542,0,0,0
16/04/2022 01:00,2521,26.14,26.87,25.3,46.8,52.74,42.87,1.633,267.6,45.38,2.9,0,0,873.9969,0,0,0
16/04/2022 02:00,2522,26.19,26.87,25.58,47.06,51.14,42.73,0.352,351.5,42.55,1.925,0,0,874.0135,0,0,0
16/04/2022 03:00,2523,25.6,26.3,24.92,49.07,56.04,46.48,0.491,227.7,57.32,1.925,0,0,873.9225,0,0,0
16/04/2022 04:00,2524,24.6,25.35,23.46,51.69,53.87,49.95,0.603,323.4,25.43,2.075,0,0,873.8337,0,0,0
16/04/2022 05:00,2525,23.09,24.12,22.17,55.31,57.79,52.03,1.643,313.3,6.469,2.675,0,0,874.0436,0,0,0
16/04/2022 06:00,2526,22.02,22.5,21.6,57.85,58.64,56.77,2.092,323.1,7.543,2.975,0.95,0,874.4622,0,0,0
16/04/2022 07:00,2527,21.73,22.09,21.32,58.45,59.84,57.35,2.423,321.1,5.554,2.975,1.55,0,875.155,0,0,0
16/04/2022 08:00,2528,23.12,24.98,21.8,53.96,57.46,46.42,0.913,325,23.07,2.525,0,0,875.8731,168.1,279.8,73.64
16/04/2022 09:00,2529,25.47,26.38,24.74,47.78,50.83,44.34,1.077,67.24,18.02,2.375,0,0,876.2445,403.3,532.1,280.4
16/04/2022 10:00,2530,26.52,27.69,25.75,45.03,48.88,40.57,1.632,118.9,33.66,3.425,0,0,876.287,632.3,740.7,485.6
16/04/2022 11:00,2531,28.39,29.41,26.98,37.36,41.7,34.1,1.442,113.6,43.35,3.275,0,0,876.1075,832,905,615.2
16/04/2022 12:00,2532,29.66,30.65,28.31,33.55,36.18,30.9,1.433,118.7,43.03,4.25,0,0,875.3273,953,992,901
16/04/2022 13:00,2533,30.82,32.44,29.54,28.29,32.67,23.52,1.226,129.7,74.4,3.725,0,0,874.2566,999,1016,983
16/04/2022 14:00,2534,32.35,33.39,31.53,23.67,26,19.98,1.615,127.9,60.99,3.875,0,0,872.8723,960,1001,920
16/04/2022 15:00,2535,33.67,35.44,32.2,23.3,25.39,21.2,1.345,88.9,71.75,3.725,0,0,871.5863,851,925,770.3
16/04/2022 16:00,2536,34.44,35.82,33.44,23.21,24.5,21.3,1.405,106.5,67.18,3.725,0,0,870.3592,681.5,769.9,576.3
16/04/2022 17:00,2537,34.54,35.49,33.92,22.97,23.82,22.12,1.689,112.4,35.18,3.875,0,0,869.5574,412.3,578.7,123.2
16/04/2022 18:00,2538,34.1,34.73,33.73,23.36,24.44,22.73,0.768,114.6,21.45,3.425,0,0,869.4185,101.6,157.9,49.63
16/04/2022 19:00,2539,33.46,34.17,32.84,24.11,25.53,23.28,1.152,51.3,15.03,2.675,0,0,869.788,35.85,66.44,0.205
16/04/2022 20:00,2540,32.07,33.17,30.55,27.84,31.52,25.22,1.195,328.1,8.73,2.9,0,0,870.2079,0,0,0
16/04/2022 21:00,2541,31.11,31.98,30.41,29.26,31.45,27.47,0.957,336.4,53.14,3.725,0,0,871.0245,0,0,0
16/04/2022 22:00,2542,30.38,30.84,29.88,32.67,35.06,30.84,1.876,39.7,27.9,5,0,0,872.0051,0,0,0
16/04/2022 23:00,2543,29.63,30.36,29.12,29.39,33.9,27.64,1.926,102.2,38.12,5.975,0,0,873.2138,0,0,0
17/04/2022 00:00,2544,29.45,30.03,28.93,28.13,31.38,23.72,0.956,110.7,77.33,3.425,0,0,873.9706,0,0,0
17/04/2022 01:00,2545,29.01,29.74,28.04,22.29,27.4,20.69,2.062,80.5,25.27,5.675,0,0,874.054,0,0,0
17/04/2022 02:00,2546,27.78,28.38,27.28,21.75,23.56,20.09,1.019,79.37,40.06,3.875,0,0,874.0792,0,0,0
17/04/2022 03:00,2547,26.06,27.73,24.68,25.81,30.44,20.7,1.909,2.551,35.1,3.275,0.275,0,874.0118,0,0,0
17/04/2022 04:00,2548,24.38,25.59,23.36,29.24,30.72,27.04,1.912,335.5,18.3,3.125,0,0,873.7807,0,0,0
17/04/2022 05:00,2549,23.69,24.41,22.84,27.53,30.65,25.44,1.29,336.4,31.46,3.2,0,0,873.741,0,0,0
17/04/2022 06:00,2550,22.33,23.56,21.23,28.17,30.58,26.77,1.534,340.6,30.77,2.9,0,0,873.8563,0,0,0
17/04/2022 07:00,2551,21.84,22.33,20.99,27.53,30.01,25.75,1.678,331.7,24.89,2.825,0,0,874.3705,0,0,0
17/04/2022 08:00,2552,23.02,25.55,21.38,25.57,27.72,22.2,1.089,332.5,10.44,2.675,0,0,874.9344,195.9,318.6,83.7
17/04/2022 09:00,2553,26.12,26.87,25.41,23.18,25.09,21.58,0.77,135.9,11.94,2.15,0,0,875.4141,453.3,585,319.2
17/04/2022 10:00,2554,27.54,28.88,26.41,22.61,24.13,19.67,1.325,139.1,28.79,3.65,0,0,875.6048,678.3,795.5,476.2
17/04/2022 11:00,2555,28.9,30.46,27.6,21.53,22.67,19.95,1.869,157.8,48.65,3.95,0,0,875.289,881,947,636.5
17/04/2022 12:00,2556,30.37,31.46,29.12,19.52,22.29,16.37,2.252,193.2,71.36,4.55,0,0,874.5446,984,1044,865
17/04/2022 13:00,2557,31.74,33.35,30.88,15.57,17.97,13.41,1.975,86.7,41.92,4.775,0,0,873.5768,1042,1056,1033
17/04/2022 14:00,2558,33.19,34.68,31.63,14.3,15.62,12.8,1.524,87,69.62,3.65,0,0,872.2939,1005,1035,968
17/04/2022 15:00,2559,33.99,35.34,33.2,13.44,14.4,11.91,1.636,104.8,52.95,4.7,0,0,871.0409,907,971,823
17/04/2022 16:00,2560,35.11,36.44,33.82,12.74,13.54,11.98,1.276,187,65.53,3.875,0,0,869.8522,713.5,822,611.1
17/04/2022 17:00,2561,35.52,36.35,34.77,12.27,13.07,11.57,1.205,105.7,52.63,3.575,0,0,869.1223,487.1,608.7,358.9
17/04/2022 18:00,2562,35.44,36.35,34.87,12.6,13.71,11.84,1.213,136.1,41.39,3.05,0,0,868.9767,238.6,358.5,115.9
17/04/2022 19:00,2563,34.37,35.63,33.55,13.68,15.45,12.32,0.63,96.2,8.99,1.7,0,0,869.4526,0,0,0
17/04/2022 20:00,2564,32.04,33.6,30.07,17.41,20.01,15.25,1.077,345.7,32.23,3.875,0,0,870.007,0,0,0
17/04/2022 21:00,2565,29.8,30.31,29.36,20.47,21.03,19.84,1.93,339.9,20.18,4.175,0,0,870.8865,0,0,0
17/04/2022 22:00,2566,29.29,29.88,28.84,20.14,21.65,19.16,1.447,322.6,48.13,4.475,0,0,871.6491,0,0,0
17/04/2022 23:00,2567,28.31,29.14,27.43,23.24,25.33,21.34,1.432,86.7,27.26,4.325,0,0,872.8281,0,0,0
18/04/2022 00:00,2568,27.94,28.86,26.73,23.63,25.88,21.86,1.126,291.9,43.36,2.9,0,0,873.6659,0,0,0
18/04/2022 01:00,2569,26.25,27.44,25.35,26.01,27.1,24.51,2.255,321.9,28.26,4.025,0.275,0,874.166,0,0,0
18/04/2022 02:00,2570,26.01,26.5,25.49,26.83,27.92,26.18,1.731,2.705,23.56,2.9,0,0,874.1866,0,0,0
18/04/2022 03:00,2571,25.24,25.98,24.6,29.18,30.44,27.79,2.169,356.4,21.38,3.575,0.725,0,873.8962,0,0,0
18/04/2022 04:00,2572,24.37,24.79,23.89,30.78,31.53,30.17,1.26,339,22.58,2.825,0,0,873.9813,0,0,0
18/04/2022 05:00,2573,23.61,24.31,22.36,31.79,34.87,30.31,1.274,303.3,25.07,2.15,0,0,874.3347,0,0,0
18/04/2022 06:00,2574,22.64,23.46,22.04,33.79,35.62,32.08,2.084,331.1,6.678,2.825,1.4,0,874.8198,0,0,0
18/04/2022 07:00,2575,21.74,22.52,20.95,34.76,37.16,33.31,1.89,331.3,21.09,2.675,0,0,875.3052,0,0,0
18/04/2022 08:00,2576,24.07,25.84,22.28,30.62,33.65,27.92,0.725,7.067,23.92,2.375,0,0,875.771,198.1,318.8,85.5
18/04/2022 09:00,2577,26.33,26.87,25.74,29.5,33.56,26.32,1.364,117,34.2,2.675,0,0,876.0782,448.5,574.3,319.2
18/04/2022 10:00,2578,27.2,28.17,26.31,31.1,33.25,27.94,1.842,159.5,36.36,3.425,0,0,876.239,673,771.5,493
18/04/2022 11:00,2579,28.8,29.79,27.64,25.65,29.82,23.04,1.64,136.5,51.12,3.875,0,0,876.0631,851,926,476
18/04/2022 12:00,2580,30.16,31.41,29.12,22.23,23.96,19.88,1.74,179.4,67.13,5.075,0,0,875.6077,980,1010,919
18/04/2022 13:00,2581,31.43,32.4,30.35,20.42,22.39,17.9,2.025,208.9,72.4,5.6,0,0,874.7403,1029,1045,1002
18/04/2022 14:00,2582,33,33.87,31.83,16.67,18.28,14.87,1.631,118.3,74.42,4.1,0,0,873.5683,974,1030,921
18/04/2022 15:00,2583,33.18,34.25,32.49,17.93,18.99,17.15,2.264,175.7,57.28,4.625,0,0,872.4504,876,930,790
18/04/2022 16:00,2584,33.75,34.73,33.01,16.96,18.1,15.86,1.688,114.3,59.13,4.1,0,0,871.4088,651.7,803,221.9
18/04/2022 17:00,2585,34.39,35.11,33.77,16.2,17.12,15.28,1.589,148.9,58.22,4.25,0,0,870.618,498.3,638.2,348.2
18/04/2022 18:00,2586,34.22,35.2,33.68,16.19,17.15,15.31,1.599,163.2,50.5,3.8,0,0,870.4114,185.4,349,76.08
18/04/2022 19:00,2587,32,34.26,28.74,20.84,28.32,15.93,4.75,50.93,65.39,14.15,0,0,871.3038,0,0,0
18/04/2022 20:00,2588,30.48,32.46,28.98,22.5,26.55,17.15,6.463,346.8,39.84,13.25,1.4,0,871.9186,0,0,0
18/04/2022 21:00,2589,28.93,29.41,27.93,27.24,31.35,24.98,4.189,7.403,81.9,8.3,0.275,0,872.9584,0,0,0
18/04/2022 22:00,2590,28.68,29.03,28.22,28.6,29.88,27.37,1.295,230.4,52.75,4.4,0,0,874.4795,0,0,0
18/04/2022 23:00,2591,28.1,28.85,26.9,29.97,32.95,28.12,0.975,46.1,47.54,3.8,0,0,875.5081,0,0,0
19/04/2022 00:00,2592,27.51,28.19,27,33.14,34.66,30.3,2.641,75.19,21.93,5.9,0,0,876.0962,0,0,0
19/04/2022 01:00,2593,26.69,27.33,25.82,35.51,37.66,33.98,2.169,93.1,31.11,4.55,0,0,876.3907,0,0,0
19/04/2022 02:00,2594,25.5,26.2,24.68,37.03,38.37,36.06,2.108,113.2,31.75,5.3,0.275,0,876.4006,0,0,0
19/04/2022 03:00,2595,24.64,25.03,23.89,36.42,37.7,35.59,2.498,202.3,46.08,4.1,1.025,0,876.2809,0,0,0
19/04/2022 04:00,2596,23.69,24.12,23.12,38.23,39.81,37.26,1.967,259,23.33,3.35,0,0,876.189,0,0,0
19/04/2022 05:00,2597,23.3,23.65,23.03,40.2,41.14,39.06,1.405,258.3,30.98,2.45,0,0,876.3427,0,0,0
19/04/2022 06:00,2598,23.32,23.55,22.93,41.42,42.57,40.63,0.73,246.1,25.45,2.525,0,0,876.7469,0,0,0
19/04/2022 07:00,2599,22.6,23.12,22.12,44.17,45.56,42.6,1.563,311.6,13.48,2.675,0,0,876.9786,0,0,0
19/04/2022 08:00,2600,23.11,24.41,22.12,42.89,45.29,40.29,0.75,252,51.08,2.225,0,0,877.2663,162.7,268.3,49.23
19/04/2022 09:00,2601,24.21,24.66,23.5,40.99,42.56,39.7,1.12,138.1,33.94,2.9,0,0,877.6188,344.3,491.1,197.3
19/04/2022 10:00,2602,25.51,26.64,24.42,38.33,40.95,36.08,1.6,154.7,47.4,3.8,0,0,877.6443,643.8,729.7,443.9
19/04/2022 11:00,2603,26.83,27.98,25.64,35.01,37.71,32.88,1.215,210.6,43.98,2.975,0,0,877.3108,805,942,491.8
19/04/2022 12:00,2604,28.05,29.69,26.98,31.93,33.56,28.73,1.768,146.1,71.82,3.875,0,0,876.5699,956,1032,357.6
19/04/2022 13:00,2605,29.33,30.69,28.41,28.83,30.94,26.96,1.438,103.5,53.15,3.95,0,0,875.553,858,1077,263.7
19/04/2022 14:00,2606,29.8,30.79,29.17,27.69,28.52,26.48,1.741,53.36,31.78,4.85,0,0,874.5745,392.6,1055,135.7
19/04/2022 15:00,2607,29.21,29.98,28.74,30.3,32.3,27.91,2.613,346.2,37.05,5.375,0,0,873.6213,86.1,135.3,62.34
19/04/2022 16:00,2608,28.41,29.12,27.98,31.64,33.63,30.7,3.757,313.4,17.23,6.2,1.025,0,872.5419,58.71,105.8,16.61
19/04/2022 17:00,2609,27.74,28.26,26.84,31.34,33.15,28.63,5.065,298.8,22.41,11,1.7,0,872.697,14.25,16.82,11.9
19/04/2022 18:00,2610,25.35,27.03,24.53,39.57,43.04,33.15,7.483,293,18.12,11.83,3.875,0,872.9196,23.48,40.21,10.67
19/04/2022 19:00,2611,25.6,26.01,25.01,36.1,38.82,34.05,7.416,281.9,18.04,13.48,2.525,0,873.4832,0,0,0
19/04/2022 20:00,2612,25.24,25.82,24.2,37.34,46.68,34.93,2.188,177.4,72.79,8.97,0,0,875.1859,0,0,0
19/04/2022 21:00,2613,22.89,24.39,22.21,56.17,60.88,46.92,2.063,31.85,38.96,6.875,0,0,876.6632,0,0,0
19/04/2022 22:00,2614,22.75,23.08,21.88,55.25,59.56,52.51,2.328,277.7,23.02,4.4,0.575,0,876.9935,0,0,0
19/04/2022 23:00,2615,22.07,22.7,21.5,55.9,59.42,50.91,2.134,267.6,73.97,4.85,0,0,877.1702,0,0,0
20/04/2022 00:00,2616,21.7,22.46,21.18,57.23,59.57,53.74,1.52,91.5,36.35,3.125,0,0,877.9695,0,0,0
20/04/2022 01:00,2617,21.46,21.76,21.14,57.1,57.97,56.37,2.321,5.278,20.38,4.55,0.875,0,878.1625,0,0,0
20/04/2022 02:00,2618,20.87,21.47,20.18,56.64,58,55.48,1.873,333,22.28,3.35,0,0,877.9352,0,0,0
20/04/2022 03:00,2619,20.49,20.76,20.14,52.88,55.72,51.06,1.665,345.7,22.56,3.35,0,0,877.5865,0,0,0
20/04/2022 04:00,2620,20.03,20.34,19.58,53.4,55.36,52.5,0.498,323.6,13.2,2.075,0,0,877.2529,0,0,0
20/04/2022 05:00,2621,19.53,19.82,19.2,54.87,56.04,53.72,1.155,327.6,15.01,2.15,0,0,877.2104,0,0,0
20/04/2022 06:00,2622,18.92,19.63,18.44,56.65,57.98,54.16,0.429,311.9,7.367,1.625,0,0,877.2797,0,0,0
20/04/2022 07:00,2623,18.4,18.91,17.96,58.16,59.27,56.48,1.861,309.9,8.37,2.75,1.175,0,877.4834,0,0,0
20/04/2022 08:00,2624,19.75,22.14,18.25,53.95,58.87,46.93,1.354,322.6,10.95,2.375,0,0,877.6347,198.1,312.9,89.7
20/04/2022 09:00,2625,22.59,23.82,21.95,47.99,49.65,45.98,1.015,107.5,25.26,2.525,0,0,877.7901,441.1,562.9,313.7
20/04/2022 10:00,2626,23.73,24.56,22.87,46.31,49.37,43.67,1.581,138.9,43.39,3.575,0,0,877.6956,672.2,774.9,562.9
20/04/2022 11:00,2627,25.43,26.93,23.93,40.58,44.86,35.91,1.58,152.2,57.73,3.95,0,0,877.3574,847,923,476.3
20/04/2022 12:00,2628,26.89,27.88,26.12,36.92,38.22,35.4,1.91,91.8,43.07,4.4,0,0,876.737,969,1006,923
20/04/2022 13:00,2629,28.46,29.55,27.07,32.89,37,30.12,1.408,81.7,63.12,4.025,0,0,875.6464,1011,1021,999
20/04/2022 14:00,2630,29.86,31.31,28.98,29.69,31.79,27.16,2.326,80.4,55.87,5.525,0,0,874.5019,986,1014,923
20/04/2022 15:00,2631,31.19,32.63,29.87,26.21,28.72,24.13,3.019,84,39.35,6.425,0.275,0,873.1238,880,1015,173.1
20/04/2022 16:00,2632,30.62,31.44,29.98,27.5,29.58,25.11,2.805,41.3,28.84,5.825,0.275,0,872.0187,146.1,227.2,89.2
20/04/2022 17:00,2633,29.89,30.27,29.6,30.82,32.13,29.31,2.869,22.27,19.06,5.375,0.35,0,871.2018,101.8,123,86.1
20/04/2022 18:00,2634,30.52,31.03,29.69,29.19,31.25,27.43,1.979,24.85,23.12,3.65,0,0,870.9798,169.8,302.7,67.67
20/04/2022 19:00,2635,30.62,31.03,30.31,28.06,28.56,27.5,1.412,23.55,19.99,3.275,0,0,871.5344,50.11,87.4,6.562
20/04/2022 20:00,2636,30.15,30.74,29.17,28.74,31.93,27.43,1.202,345.8,40.06,2.825,0,0,872.399,0,0,0
20/04/2022 21:00,2637,29.3,29.69,28.79,25.67,29.88,23.38,1.762,350.6,51.23,6.125,0,0,873.457,0,0,0
20/04/2022 22:00,2638,25.27,29.22,22.42,44.79,56.95,29.17,6.224,78.49,18.09,14.75,2.075,0.2,875.069,0,0,0
20/04/2022 23:00,2639,24.15,24.79,23.01,45.97,52.98,43.04,3.444,35.02,26.59,6.95,0.875,0,876.8446,0,0,0
21/04/2022 00:00,2640,24.6,25.08,24.08,41.85,43.83,39.37,2.805,4.471,26.78,5.225,0,0,876.9095,0,0,0
21/04/2022 01:00,2641,24.95,25.26,24.5,38.8,40.52,36.61,2.347,2.187,18.72,4.175,0.35,0,876.1209,0,0,0
21/04/2022 02:00,2642,24.21,24.93,23.5,40.13,42.43,36.78,1.177,223.4,37.23,2.825,0,0,875.5201,0,0,0
21/04/2022 03:00,2643,22.69,23.74,21.46,46.06,50.3,42.02,0.468,41.33,19.1,1.55,0,0,875.3593,0,0,0
21/04/2022 04:00,2644,21.47,22.04,21.04,50.01,52.35,46.05,1.16,31.86,29.49,3.2,0,0,875.5438,0,0,0
21/04/2022 05:00,2645,21.72,22.04,21.28,46.85,47.92,45.84,2.153,354.1,18.74,3.8,0.8,0,875.6108,0,0,0
21/04/2022 06:00,2646,20.83,21.47,20.37,45.85,48.16,43.94,2.269,333.7,13.99,3.275,1.175,0,875.8586,0,0,0
21/04/2022 07:00,2647,19.75,20.37,19.14,46.22,47.55,44.62,1.814,320,12.08,3.275,0,0,876.4537,0,0,0
21/04/2022 08:00,2648,21.43,23.56,19.91,42.43,45.99,37.36,1.09,288.8,22.76,2.15,0,0,877.1139,183.3,297.5,81.7
21/04/2022 09:00,2649,24.22,25.2,23.37,37.56,39.23,35.69,0.654,136.3,29.37,2.225,0,0,877.5535,420.5,539.9,298.3
21/04/2022 10:00,2650,25.37,26.36,24.43,37.2,38.54,35.84,1.306,119,29.68,3.125,0,0,877.8524,650.5,754.3,540.7
21/04/2022 11:00,2651,26.51,27.6,25.55,35.31,37.85,33.46,1.525,127.6,40.47,4.1,0,0,877.6483,824,906,479.1
21/04/2022 12:00,2652,27.81,28.79,26.88,32.17,34.38,29.95,1.714,119.3,52.58,4.475,0,0,876.7938,962,1007,907
21/04/2022 13:00,2653,29.26,30.36,28.36,27.92,31.25,25.6,1.908,160.4,49.26,4.475,0,0,875.7372,1010,1025,990
21/04/2022 14:00,2654,30.51,32.35,29.07,25.03,27.84,22.12,2.409,116.9,56.01,4.85,0,0,874.4799,972,1015,912
21/04/2022 15:00,2655,31.57,32.44,30.87,22.74,24.37,21.03,2.307,156,43.58,5.9,0,0,873.2604,890,922,855
21/04/2022 16:00,2656,31.53,32.91,30.98,23.68,24.77,21.71,2.183,101.7,46.32,4.7,0,0,872.3326,287.9,861,94.3
21/04/2022 17:00,2657,31.2,31.6,30.84,24.34,25.73,23.55,0.939,77.32,33.49,2.975,0,0,871.7122,70.05,120.2,46.34
21/04/2022 18:00,2658,31.12,31.41,30.79,25.12,25.94,24.27,1.018,39.39,22.06,2.15,0,0,871.6575,116.3,170.6,68.08
21/04/2022 19:00,2659,31.03,31.41,30.46,24.85,25.46,24.37,0.916,345.4,37.5,2.9,0,0,871.8752,41.1,111.8,0.615
21/04/2022 20:00,2660,28.03,30.79,26.02,30.64,34.38,25.39,5.433,148.8,42.94,11.45,0,0,873.1559,0,0,0
21/04/2022 21:00,2661,25.94,26.66,23.52,34.39,45.38,32.27,4.758,110,78.91,13.55,0,0.1,875.5577,0,0,0
21/04/2022 22:00,2662,19.53,23.67,18.13,69.83,81.2,44.9,4.219,346.2,37.87,9.72,0.35,4.9,878.2045,0,0,0
21/04/2022 23:00,2663,18.92,19.58,18.34,74.88,82,64.55,1.781,274.3,65.59,5.075,0,0.7,879.3942,0,0,0
22/04/2022 00:00,2664,18.85,19.44,18.48,76.96,80.7,71.06,1.468,263.2,55.14,3.275,0,0.1,879.9706,0,0,0
22/04/2022 01:00,2665,18.59,18.91,18.15,78.88,84.8,74.94,1.566,300.6,47.81,3.35,0,0,879.4603,0,0,0
22/04/2022 02:00,2666,18.58,19.01,18.15,82.5,85.2,78.39,1.055,342.3,26.21,2.525,0,0,878.2636,0,0,0
22/04/2022 03:00,2667,18.88,19.2,18.48,80.4,83.5,76.1,0.95,353.7,44.57,2.9,0,0,877.5539,0,0,0
22/04/2022 04:00,2668,19.32,22.01,18.72,74.3,81,44.25,2.328,23.42,68.16,8.08,0,0,878.1332,0,0,0
22/04/2022 05:00,2669,20.29,21.97,18.81,53.02,65.09,44.69,3.442,312.1,57.13,9.43,0,0.2,878.6694,0,0,0
22/04/2022 06:00,2670,18.27,19.1,17.67,67.59,72.42,62.2,0.983,235.2,53.44,4.1,0,0.1,878.0873,0,0,0
22/04/2022 07:00,2671,17.69,18.25,17.2,78.81,83,70.75,0.705,104.8,31.99,2.6,0,0,878.2737,0,0,0
22/04/2022 08:00,2672,18.7,19.47,17.72,75.88,80.9,71.66,1.22,106.6,33.46,2.3,0,0,878.5732,220.3,340.6,84.5
22/04/2022 09:00,2673,20.69,21.84,19.42,60.41,72.65,52.68,1.712,116.5,32.54,2.9,0,0,878.9924,457.6,581.8,339.8
22/04/2022 10:00,2674,22.51,23.96,21.55,52.98,55.71,48.31,1.146,131.8,71.91,3.35,0,0,879.1476,689.7,796.3,581.4
22/04/2022 11:00,2675,24.05,25.31,22.81,46.04,50.18,42.38,1.364,130.9,60.11,4.025,0,0,878.8131,865,948,473
22/04/2022 12:00,2676,25.22,26.45,24.26,42.18,45.95,36.22,1.889,117.7,50.83,3.95,0,0,878.1213,995,1035,947
22/04/2022 13:00,2677,26.57,27.55,25.79,36.01,38.87,33.9,1.745,112.2,58.42,4.625,0,0,876.9681,1042,1059,1026
22/04/2022 14:00,2678,27.81,28.6,26.88,33.06,36.08,30.63,2.104,178.1,84.4,5.75,0,0,875.7432,1002,1032,965
22/04/2022 15:00,2679,29,30.59,28.12,30.23,32.3,28.25,1.703,170.7,78.9,4.1,0,0,874.4552,909,979,823
22/04/2022 16:00,2680,30.29,31.06,29.15,28.17,29.61,26.75,1.667,216.3,65.75,4.025,0,0,873.1979,707.6,822,278.1
22/04/2022 17:00,2681,30.58,31.78,29.87,27.34,28.48,26.04,1.551,202,54.41,3.725,0,0,872.4744,476.3,595.1,164.9
22/04/2022 18:00,2682,30.52,31.35,29.74,27.03,28.11,26.14,1.671,179,49.91,3.725,0,0,872.2792,233.8,377.7,55.77
22/04/2022 19:00,2683,29.63,30.41,28.6,28.57,31.65,26.55,2.198,236.1,16.69,4.85,0,0,872.6028,39.24,98.8,1.025
22/04/2022 20:00,2684,28,28.84,26.79,34.03,37.65,31.59,2.517,265.8,41.77,4.475,1.4,0,873.0049,0,0,0
22/04/2022 21:00,2685,26.8,27.14,26.33,35.36,37.65,33.97,1.753,74.91,27.07,3.8,0,0,874.2391,0,0,0
22/04/2022 22:00,2686,25.51,26.57,24.53,36.81,39.67,33.91,2.641,34.02,26.91,7.55,0.275,0,875.1475,0,0,0
22/04/2022 23:00,2687,24.16,24.73,23.89,41.13,42.29,39.09,1.455,14.34,24.93,3.95,0,0,875.9029,0,0,0
23/04/2022 00:00,2688,23.83,24.03,23.6,42.45,43.79,41.1,0.664,45.81,14.24,2.45,0,0,876.6456,0,0,0
23/04/2022 01:00,2689,23.55,23.89,23.22,43.97,45.02,42.09,0.721,352.2,27.06,2.225,0,0,876.5167,0,0,0
23/04/2022 02:00,2690,22.78,23.46,22.12,47.44,50.88,44.58,0.594,304.9,31.84,2.075,0,0,875.9813,0,0,0
23/04/2022 03:00,2691,22.04,22.46,21.5,48.83,50.71,47.4,1.597,314.5,15.58,2.9,0,0,875.7224,0,0,0
23/04/2022 04:00,2692,21.5,21.98,20.9,50.51,53.24,48.26,0.877,328.7,18.67,2.3,0,0,875.7915,0,0,0
23/04/2022 05:00,2693,21.16,21.57,20.61,50.69,51.94,49.08,0.948,331.1,12.26,2.225,0,0,875.8337,0,0,0
23/04/2022 06:00,2694,20.06,20.85,19.29,53.78,56.03,51.33,1.319,337.9,12.04,2.3,0,0,876.0368,0,0,0
23/04/2022 07:00,2695,19.38,19.82,19.01,56,57.95,54.13,1.59,324,9.93,2.825,0.425,0,876.3651,0,0,0
23/04/2022 08:00,2696,20.87,22.28,19.34,52.75,56.52,48.3,1.334,258.7,60.74,2.075,0,0,876.8966,203.1,373.4,75.51
23/04/2022 09:00,2697,22.51,23.82,21.8,47.26,50.48,42.83,1.435,160.1,31.77,2.6,0,0,877.1445,413.7,555.5,178.5
23/04/2022 10:00,2698,23.87,24.75,23.11,42.02,43.85,39.42,2.163,148.7,39.23,3.875,0,0,876.9176,670.4,768.1,530.7
23/04/2022 11:00,2699,25.04,25.98,23.98,38.36,40.78,36.42,1.926,130.7,38.35,4.55,0,0,876.249,836,911,501.7
23/04/2022 12:00,2700,26.47,27.6,25.41,36.17,38.02,33.76,1.901,124.3,70.09,5.45,0,0,875.441,960,1001,911
