TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
04/03/2023 09:00,1452,21.21,22.15,19.21,44.28,47.45,41.53,0.497,65.7,40.56,2,0,0,874.7245,335.3,462.4,205.2
04/03/2023 10:00,1453,22.35,24.01,21.31,47.07,49.31,44.13,1.217,135.6,44.92,2.975,0,0,875.1505,576.6,696.2,286.8
04/03/2023 11:00,1454,23.46,24.33,22.49,44.79,47.26,42.69,1.567,136.3,55.91,4.925,0,0,875.2265,774.8,842,696.6
04/03/2023 12:00,1455,24.86,26.41,23.65,40.24,44.22,31.52,1.695,142,58.04,4.025,0,0,874.5834,917,979,842
04/03/2023 13:00,1456,26.7,28.17,25.45,31.72,33.76,28.97,1.525,108.1,77.19,4.625,0,0,873.6749,979,997,959
04/03/2023 14:00,1457,28.04,29.31,27.07,27.01,30.12,23.35,1.985,111,65.68,5.45,0,0,872.6522,967,993,924
04/03/2023 15:00,1458,29.26,30.46,28.36,23.54,25.19,21.38,2.051,104.6,45.16,4.4,0,0,871.6104,879,924,814
04/03/2023 16:00,1459,30.77,31.46,29.74,19.88,22.33,18.55,2.019,137.2,60.54,4.625,0,0,870.6581,699.9,814,579.2
04/03/2023 17:00,1460,31,32.08,30.22,19.16,20.15,18.24,2.227,118.9,40.18,4.925,0,0,870.1856,484.9,579,368.1
04/03/2023 18:00,1461,31.13,31.6,30.65,20.85,22.06,19.2,1.902,133.1,33.79,4.25,0,0,870.2139,231.3,367.5,116.1
04/03/2023 19:00,1462,30.28,30.93,29.55,23.15,24.51,21.44,1.572,161,23.99,2.825,0,0,870.4495,0,0,0
04/03/2023 20:00,1463,29.09,29.79,28.29,23.45,24.78,22.13,2.314,221.9,18.53,4.55,0.875,0,870.8949,0,0,0
04/03/2023 21:00,1464,26.16,28.44,25.01,29.22,32.07,23.8,1.625,321.3,27.27,4.1,0,0,871.6394,0,0,0
04/03/2023 22:00,1465,24.82,25.51,23.79,31.92,33.3,31.06,1.379,316.8,14.55,2.375,0,0,872.4158,0,0,0
04/03/2023 23:00,1466,24.37,24.99,23.7,32.29,33.89,31.19,1.472,320,18.9,2.6,0,0,872.9819,0,0,0
05/03/2023 00:00,1467,23.52,24.23,22.33,34.74,38.45,33.07,1.203,340.4,51.05,2.225,0,0,873.3353,0,0,0
05/03/2023 01:00,1468,22.19,22.85,21.52,38.45,39.68,37.19,0.796,336.4,44.56,3.35,0,0,873.7613,0,0,0
05/03/2023 02:00,1469,21.37,22.24,20.76,39.48,41.08,38.12,3.128,321.2,5.328,4.1,2.075,0,873.7101,0,0,0
05/03/2023 03:00,1470,20.75,21.39,20.2,40.27,41.45,38.8,2.537,317.5,5.697,3.425,1.25,0,873.8143,0,0,0
05/03/2023 04:00,1471,20.01,20.58,19.34,41.32,42.85,39.93,2.496,318.1,8.42,3.8,0.95,0,873.8918,0,0,0
05/03/2023 05:00,1472,19.64,20.63,18.91,41.95,43.6,39.89,2.507,318.5,6.167,2.975,2,0,874.0858,0,0,0
05/03/2023 06:00,1473,18.87,19.77,18.2,43.82,45.24,41.93,1.952,303.6,11.7,2.525,1.175,0,874.4519,0,0,0
05/03/2023 07:00,1474,18.63,19.25,18.05,44.63,46.4,43.2,2.014,312.8,7.412,2.675,1.25,0,874.8712,0,0,0
05/03/2023 08:00,1475,18.45,19.29,18.01,46.06,47.69,44.01,2.117,321.4,5.55,2.75,1.25,0,875.4525,81,217.5,8.62
05/03/2023 09:00,1476,21.63,22.92,19.2,40.93,44.12,37.03,0.603,151,65.07,2,0,0,876.228,307,424.7,212
05/03/2023 10:00,1477,23.52,24.97,22.09,39.3,42.81,35.92,1.317,138.9,29.56,2.975,0,0,876.5688,544.8,643.3,301.6
05/03/2023 11:00,1478,25.16,26.88,23.96,35.33,37.73,31.76,1.776,151.5,30.8,4.175,0,0,876.5652,751.1,859,628.9
05/03/2023 12:00,1479,27.06,28.45,25.93,30.32,33.29,28.05,1.913,153.1,53.04,4.4,0,0,876.0578,889,949,759.7
05/03/2023 13:00,1480,28.69,30.07,27.26,26.26,29.58,23.28,1.497,154.2,54.24,4.4,0,0,875.0125,921,1005,818
05/03/2023 14:00,1481,30.46,31.6,29.36,21.26,24.06,19.47,1.583,155.6,72.31,3.95,0,0,873.8057,951,1001,738.1
05/03/2023 15:00,1482,31.81,32.65,31.17,18.71,21.03,17.09,2.282,169.1,47.81,6.125,0,0,872.5867,869,929,708
05/03/2023 16:00,1483,31.97,32.93,31.17,17.58,18.79,16.58,2.974,146,37.86,6.95,0,0,871.6891,660.2,758.8,579
05/03/2023 17:00,1484,32.24,33.03,31.74,17.17,18.45,16.27,2.565,142,43.22,5.3,0,0,871.2958,450.3,578.8,270.7
05/03/2023 18:00,1485,32.1,32.74,31.7,17.59,18.28,16.95,2.084,126.1,23.86,3.95,0,0,871.3474,202.1,291.4,108.3
05/03/2023 19:00,1486,31.13,32.08,29.84,18.93,21.51,17.29,0.322,40.76,43.22,1.7,0,0,871.6492,0,0,0
05/03/2023 20:00,1487,28.24,30.07,26.53,23.4,25.71,20.46,1.731,317.3,12.24,3.65,0,0,872.0448,0,0,0
05/03/2023 21:00,1488,26.34,27.26,25.22,25.69,27.58,23.97,2.001,318.2,28.72,4.325,0,0,872.8641,0,0,0
05/03/2023 22:00,1489,25.29,25.84,24.36,27.37,30,26.22,1.456,313.6,37.72,4.475,0,0,873.5701,0,0,0
05/03/2023 23:00,1490,24.41,25.27,23.65,29.14,31.57,27.52,1.742,320.4,18.89,3.35,0,0,873.9515,0,0,0
06/03/2023 00:00,1491,23.61,24.12,23.04,31.47,33.96,30.04,0.925,4.575,31.68,2.225,0,0,874.5382,0,0,0
06/03/2023 01:00,1492,24.05,24.43,23.62,31.35,32.49,30.65,2.275,349.2,20.64,4.1,0.8,0,875.1478,0,0,0
06/03/2023 02:00,1493,23.16,24.28,22.14,32.8,34.5,30.96,1.446,306.9,17.71,2.15,0.8,0,875.184,0,0,0
06/03/2023 03:00,1494,22.22,22.76,21.61,34.86,36.44,33.31,1.225,312.9,22.99,1.85,0.5,0,874.9494,0,0,0
06/03/2023 04:00,1495,21.85,22.43,20.86,36.48,38.87,35.32,1.343,306.4,12.33,2.075,0.8,0,874.7759,0,0,0
06/03/2023 05:00,1496,20.5,21.39,19.63,40.55,42.65,38.15,1.897,316.1,18.41,3.05,0.65,0,874.9584,0,0,0
06/03/2023 06:00,1497,19.89,20.53,19.06,42.82,45.41,40.84,1.96,311.8,17.23,3.2,0,0,875.4747,0,0,0
06/03/2023 07:00,1498,18.82,19.53,18.2,46.54,48.44,43.91,2.337,320.1,6.327,3.575,1.025,0,876.1225,0,0,0
06/03/2023 08:00,1499,19.08,20.63,18.25,46.19,48.24,43.57,2.185,323.5,13.05,3.65,0,0,876.887,89.3,190.6,10.88
06/03/2023 09:00,1500,21.82,23.28,20.11,44.15,46.28,42.21,0.56,138.4,18.34,1.625,0,0,877.692,317.3,439.8,191.3
06/03/2023 10:00,1501,23.72,25,23.03,44.98,47.17,39.77,1.095,145.5,49.65,2.75,0,0,877.9202,548.3,659.7,308.5
06/03/2023 11:00,1502,25.07,26.26,24.23,38.76,41.84,36.28,1.849,131.5,36.82,4.4,0,0,877.6293,751.8,842,660.3
06/03/2023 12:00,1503,26.51,27.79,25.17,35,38.12,32.54,1.842,150.5,54.47,4.475,0,0,877.0176,884,930,803
06/03/2023 13:00,1504,27.76,28.93,26.69,32.55,34.79,29.88,1.883,133.8,85.2,4.1,0,0,875.8408,935,967,834
06/03/2023 14:00,1505,29.26,30.79,27.88,28.14,31.04,25.05,1.51,180.3,88.8,3.65,0,0,874.345,938,965,895
06/03/2023 15:00,1506,30.44,31.55,29.55,25.54,27.23,24.1,1.745,123.9,46.51,4.625,0,0,872.8956,820,898,673.9
06/03/2023 16:00,1507,31.28,32.41,30.31,23.58,26.21,21.27,2.354,130.8,41.59,5.15,0,0,871.7447,648.7,765,552.3
06/03/2023 17:00,1508,31.63,32.22,30.79,23.4,24.13,22.53,2.375,109.8,29.57,4.625,0,0,871.1793,444.2,551.9,323.2
06/03/2023 18:00,1509,31.54,32.03,31.12,23.55,24.3,22.8,2.139,86.4,21.27,4.1,0,0,871.174,199.8,321.6,83.3
06/03/2023 19:00,1510,30.65,31.41,30.12,24.94,26.04,23.72,1.484,78.01,15.97,2.75,0,0,871.5345,0,0,0
06/03/2023 20:00,1511,29.65,30.36,29.1,27.99,29.82,25.94,1.301,218,27.55,3.425,0,0,872.1511,0,0,0
06/03/2023 21:00,1512,27.77,29.29,26.06,32.41,34.76,29.75,0.847,335.7,43.51,2.15,0,0,873.1271,0,0,0
06/03/2023 22:00,1513,26.25,26.69,25.41,35.08,37.12,33.88,1.313,347,67.05,3.875,0,0,874.038,0,0,0
06/03/2023 23:00,1514,25.7,26.51,24.89,37.22,40.05,34.53,0.8,178.2,65.82,4.175,0,0,875.0674,0,0,0
07/03/2023 00:00,1515,24.8,25.27,24.17,41.49,44.95,39.3,1.376,98.7,62.53,3.2,0,0,875.6414,0,0,0
07/03/2023 01:00,1516,23.91,24.6,23.08,46.57,48.36,44.71,1.357,152.5,75.99,3.275,0,0,875.6627,0,0,0
07/03/2023 02:00,1517,22.25,23.42,21.28,50.18,52.08,47.68,1.857,306,26.64,3.2,0,0,875.4894,0,0,0
07/03/2023 03:00,1518,21.09,21.66,20.61,51.04,53.07,46.63,2.418,318.3,8.51,3.5,1.25,0,875.2621,0,0,0
07/03/2023 04:00,1519,21.2,21.82,20.48,38.04,46.87,34.1,1.853,329.5,14.31,2.675,0,0,875.2085,0,0,0
07/03/2023 05:00,1520,20.9,21.2,20.58,33.83,36.96,30.73,0.767,345.7,22.44,3.05,0,0,875.2065,0,0,0
07/03/2023 06:00,1521,20.6,21.01,20.2,32.62,34.27,30.59,1.812,327.9,12.98,2.75,1.025,0,875.3781,0,0,0
07/03/2023 07:00,1522,19.9,20.63,19.06,35.12,38.53,32.63,2.041,326.2,8.86,3.2,1.1,0,875.9143,0,0,0
07/03/2023 08:00,1523,19.44,20.15,18.82,38.5,39.62,37.51,1.6,327.8,9.3,2.45,0,0,876.4897,85.3,156.4,14.37
07/03/2023 09:00,1524,21.95,23.76,20.01,35.71,38.87,33,0.323,296.5,35.89,1.7,0,0,877.1676,282.2,414.8,156.8
07/03/2023 10:00,1525,24.22,25.15,23.18,31.37,33.14,29.86,1.155,162.3,33.02,3.2,0,0,877.3871,508,679.8,298.3
07/03/2023 11:00,1526,25.32,26.36,24.34,29.7,31.32,28.59,1.903,160.8,52.09,4.55,0,0,877.2842,762.7,875,649.8
07/03/2023 12:00,1527,26.74,28.03,25.36,30.05,31.14,28.66,1.714,113,72.56,4.25,0,0,876.5927,885,938,711.3
07/03/2023 13:00,1528,27.83,28.84,26.41,28.19,31.18,22.74,2.089,143.4,45.59,6.05,0,0,875.4977,934,959,889
07/03/2023 14:00,1529,29.12,30.03,28.12,24.45,26.55,22.87,2.355,121.6,57.6,5.225,0,0,874.2593,939,965,897
07/03/2023 15:00,1530,30.48,31.65,29.36,21.98,24,20.01,1.55,123,70.65,4.925,0,0,873.0552,846,897,789
07/03/2023 16:00,1531,30.95,31.89,30.07,20.96,22.12,19.81,1.71,84.7,57.37,5.375,0,0,872.0245,666.4,794.5,549.2
07/03/2023 17:00,1532,31.2,31.98,30.6,20.44,21.07,19.71,2.247,104.8,32.85,4.85,0,0,871.4564,453.8,548.4,342.1
07/03/2023 18:00,1533,31.13,31.7,30.65,20.33,21.17,19.71,2.045,104.9,32.59,4.25,0,0,871.3239,215.7,341.3,95.2
07/03/2023 19:00,1534,30.37,30.84,29.88,21.61,23.21,20.01,1.325,144.3,34.21,2.675,0,0,871.5348,0,0,0
07/03/2023 20:00,1535,28.5,30.03,26.73,25.29,27.72,22.67,0.668,290.6,47.18,1.925,0,0,872.0557,0,0,0
07/03/2023 21:00,1536,26.45,27.35,25.97,28.8,30.1,26.76,1.765,330.3,16.28,3.125,0,0,872.8818,0,0,0
07/03/2023 22:00,1537,25.14,26.41,24.36,31.72,33.37,29.46,1.745,310.6,50.61,3.2,0.725,0,873.5812,0,0,0
07/03/2023 23:00,1538,24.93,25.79,24.12,32.38,34.97,30.85,0.627,354.4,69.18,2.075,0,0,874.2672,0,0,0
08/03/2023 00:00,1539,23.79,24.36,23.41,36.36,38.62,34.87,1.587,37.93,31.11,3.05,0,0,874.8575,0,0,0
08/03/2023 01:00,1540,22.91,23.76,21.71,40.89,42.98,38.35,1.308,19.39,67.55,3.2,0,0,875.2209,0,0,0
08/03/2023 02:00,1541,21.95,22.62,21.33,40.62,42.47,39.17,2.504,329.4,9.08,3.5,1.325,0,875.0369,0,0,0
08/03/2023 03:00,1542,21.3,21.81,20.85,38.96,40.4,37.47,0.996,283.2,46.61,2.975,0,0,874.9219,0,0,0
08/03/2023 04:00,1543,20.56,21.39,19.87,40.08,43.74,38.22,1.686,332.2,34.15,3.125,0,0,874.9922,0,0,0
08/03/2023 05:00,1544,20.26,20.68,19.77,39.12,44.01,36.42,1.672,343.4,17.9,2.525,0,0,875.022,0,0,0
08/03/2023 06:00,1545,20.07,20.63,19.53,37.25,39.75,34.95,1.984,340.9,20.73,3.05,0.95,0,875.2741,0,0,0
08/03/2023 07:00,1546,19.01,19.77,17.77,43.12,48.07,39.31,1.582,318.6,19.55,2.75,0,0,875.8219,0,0,0
08/03/2023 08:00,1547,18.6,20.34,17.58,46.58,50.28,39.79,1.06,334.9,21.01,2.6,0,0,876.6321,91.9,182.6,13.75
08/03/2023 09:00,1548,21.95,23.23,20.2,38.79,42.57,35.6,0.733,57.04,62.83,2.225,0,0,877.1163,308.3,440.7,173.6
08/03/2023 10:00,1549,23.09,23.83,22.03,45.08,46.68,40.6,1.931,157.4,34,4.025,0.5,0,877.4176,564.8,660.1,319.2
08/03/2023 11:00,1550,24.37,25.65,23.1,42.41,46.31,38.12,1.969,152.7,38.78,4.55,0,0,877.3549,757.9,859,651.5
08/03/2023 12:00,1551,26.14,27.64,24.79,35.47,39.62,31.01,1.615,137.8,57.06,4.175,0,0,876.6326,890,953,850
08/03/2023 13:00,1552,27.82,29.22,26.6,31.2,32.95,28.59,1.472,133.1,63.4,4.55,0,0,875.2859,967,983,946
08/03/2023 14:00,1553,28.81,30.27,27.6,29.02,31.79,26.45,2.302,167.9,60.92,5.15,0,0,873.9393,949,978,918
08/03/2023 15:00,1554,30.25,32.22,29.17,23.79,27.16,18.82,2.134,188.8,45.11,4.925,0,0,872.6731,871,921,791
08/03/2023 16:00,1555,31.34,32.51,30.31,19.44,20.97,17.29,2.251,209.9,56.12,5.15,0,0,871.6533,664.3,791.6,550.5
08/03/2023 17:00,1556,31.92,33.55,30.84,18.15,19.74,17.29,1.202,128.7,69.94,3.5,0,0,870.9866,449.9,550.5,330.2
08/03/2023 18:00,1557,31.79,32.65,31.17,18.31,19.54,17.15,1.422,145.1,29.63,3.575,0,0,870.7493,201.3,329.4,86.1
08/03/2023 19:00,1558,30.48,31.74,29.6,20.33,21.61,18.45,0.979,82.2,32.26,1.775,0,0,871.0112,0,0,0
08/03/2023 20:00,1559,28.15,29.93,26.25,24.94,28.77,20.93,1.891,347.1,29.03,3.65,0.875,0,871.4481,0,0,0
08/03/2023 21:00,1560,26.46,27.7,25.69,28.66,30.24,26.02,2.506,293.4,52.79,6.725,0.575,0,872.4398,0,0,0
08/03/2023 22:00,1561,26.52,27.13,25.79,33.08,38.07,26.56,2.551,202.7,32.8,6.2,0.275,0,873.4398,0,0,0
08/03/2023 23:00,1562,24.99,25.98,23.93,41.08,44.61,38.04,1.538,118,40.08,4.475,0,0,874.6657,0,0,0
09/03/2023 00:00,1563,23.72,24.12,23.08,46.31,47.75,44.61,1.078,145.1,29.1,4.1,0,0,875.5557,0,0,0
09/03/2023 01:00,1564,22.51,23.32,21.57,47.61,49.25,44.99,1.252,308,34.88,2.3,0,0,876.0006,0,0,0
09/03/2023 02:00,1565,21.74,22.33,20.85,45.89,49.52,43.39,0.363,316.3,46.54,1.775,0,0,876.1777,0,0,0
09/03/2023 03:00,1566,20.87,21.39,20.06,47.47,49.77,45.74,0.52,311.8,17.46,1.55,0,0,876.1951,0,0,0
09/03/2023 04:00,1567,20.12,20.39,19.68,51.4,53.45,48.71,0.938,353.3,30.58,1.625,0,0,875.7584,0,0,0
09/03/2023 05:00,1568,19.67,20.25,19.25,49.64,54.78,46.09,1.342,327.3,11.82,2.075,0,0,875.5978,0,0,0
09/03/2023 06:00,1569,19.28,19.63,18.48,48.9,51.41,46.16,0.924,337.3,28.23,2.3,0,0,875.5704,0,0,0
09/03/2023 07:00,1570,18.1,18.67,17.34,51.54,54.64,49.12,1.812,304.4,8.62,2.6,0.95,0,876.0723,0,0,0
09/03/2023 08:00,1571,18.71,20.25,17.58,50.66,54.27,45.51,1.062,305.8,10.19,2.45,0,0,876.4694,93.7,196.2,11.9
09/03/2023 09:00,1572,21,22.28,19.96,47.88,50.01,45.58,0.904,71.4,14.54,2.3,0,0,877.0925,308,426.7,196.2
09/03/2023 10:00,1573,23.28,24.4,21.9,41.95,46.93,38.24,1.174,90.7,39.97,3.125,0,0,877.2084,565.1,686.4,309.4
09/03/2023 11:00,1574,24.6,25.74,23.72,37.75,40.62,36.18,1.857,125.3,35.16,4.7,0,0,876.8251,780.7,854,687.6
09/03/2023 12:00,1575,25.56,26.64,24.69,36.61,38.46,33.8,2.091,138.3,72.19,4.775,0,0,876.2635,913,954,855
09/03/2023 13:00,1576,27.29,28.84,25.74,32.67,35.81,29.65,1.75,97.7,58.32,4.175,0,0,874.9922,961,973,947
09/03/2023 14:00,1577,28.72,29.84,27.69,30.36,32.51,28.52,1.959,109.6,47.58,5,0,0,873.742,945,968,898
09/03/2023 15:00,1578,29.56,30.46,28.55,27.8,29.61,26.21,1.754,103.4,60.77,4.7,0,0,872.524,850,905,557.4
09/03/2023 16:00,1579,31.15,32.03,29.74,24.49,26.79,23.25,1.38,176,85.5,4.175,0,0,871.3137,665.2,788.8,549.4
09/03/2023 17:00,1580,31.58,32.55,30.84,24.25,25.19,23.21,1.32,141.6,41.74,3.275,0,0,870.6126,449.9,548.8,332.2
09/03/2023 18:00,1581,31.17,32.27,30.6,24.91,25.77,23.55,1.444,107.8,24.92,3.275,0,0,870.4216,208.7,331.4,96.4
09/03/2023 19:00,1582,30.16,30.93,29.41,26.32,27.33,25.05,0.94,111.7,10.01,2.375,0,0,870.5089,0,0,0
09/03/2023 20:00,1583,28.55,29.6,26.68,29.76,34.25,27.16,0.987,351.5,36.96,3.125,0,0,871.1166,0,0,0
09/03/2023 21:00,1584,27.02,27.54,26.49,33.77,34.66,33.27,2.477,342.4,18.65,4.625,0.425,0,871.8103,0,0,0
09/03/2023 22:00,1585,26.38,26.97,25.74,33.87,35.28,32.73,1.733,299.3,47.35,3.8,0,0,872.8315,0,0,0
09/03/2023 23:00,1586,25.89,26.56,25.17,34.59,36.4,33.07,1.561,79.05,74.11,5.375,0,0,873.6054,0,0,0
10/03/2023 00:00,1587,24.43,25.46,23.27,38.67,42.02,35.86,0.543,65.38,28.8,1.55,0,0,874.1966,0,0,0
10/03/2023 01:00,1588,23.23,23.65,22.52,42.13,43.63,41.14,0.773,335,30.49,2.675,0,0,874.6013,0,0,0
10/03/2023 02:00,1589,22.03,22.95,21.33,43.71,45.98,41.49,2.203,322.5,10.46,3.125,1.25,0,874.8367,0,0,0
10/03/2023 03:00,1590,21.35,22.25,20.61,40.66,43.9,38.18,1.254,311.6,24.04,2.975,0,0,875.0769,0,0,0
10/03/2023 04:00,1591,21.08,22.25,20.06,35.72,42.41,30.9,1.584,328.1,23.33,2.525,0,0,875.2139,0,0,0
10/03/2023 05:00,1592,20.69,21.2,20.25,43.21,48.2,36.42,1.529,21.44,19.6,2.6,0.35,0,875.2996,0,0,0
10/03/2023 06:00,1593,19.93,21.2,18.96,45.28,48.58,42.68,1.178,337.1,40.74,2.375,0,0,875.5767,0,0,0
10/03/2023 07:00,1594,18.52,19.15,17.91,45.71,47.9,43.43,2.074,317.1,4.576,2.525,1.7,0,875.9399,0,0,0
10/03/2023 08:00,1595,18.66,20.15,17.67,45.72,48.31,42.34,2.343,316.4,6.488,3.35,1.4,0,876.4453,96.6,202.7,13.54
10/03/2023 09:00,1596,21.93,23.18,20.01,40.51,42.41,39.1,1.17,22.34,80.5,2.45,0,0,876.9813,325.9,452.5,203.2
10/03/2023 10:00,1597,23.5,24.54,22.73,40.14,41.51,37.73,1.567,111,45.44,3.725,0,0,876.947,560.4,685.1,315.1
10/03/2023 11:00,1598,24.67,25.27,23.76,38.11,39.05,37.14,2.163,137.5,32.83,4.55,0,0,876.6335,766.1,852,684.3
10/03/2023 12:00,1599,26,28.07,24.79,35.17,38.6,30.7,1.703,133.5,52.77,4.175,0,0,876.0734,908,955,853
10/03/2023 13:00,1600,27.33,28.36,26.26,31.64,33.87,29.68,2.034,139.7,60.69,5.075,0,0,875.0274,965,976,953
10/03/2023 14:00,1601,28.45,29.31,27.64,28.44,30.84,24.51,2.629,196,47.35,5.975,0,0,873.8972,940,973,895
10/03/2023 15:00,1602,29.59,30.46,28.31,26.92,28.32,25.36,1.922,178.8,53.51,4.625,0,0,872.7111,801,897,711.4
10/03/2023 16:00,1603,30.33,31.31,29.31,25.81,27.23,24.44,1.841,135.3,56.23,5.45,0,0,871.5993,612,711,530.8
10/03/2023 17:00,1604,31.16,31.98,30.07,24.52,26.28,22.77,1.476,104.1,56.09,3.575,0,0,871.001,445.2,532.8,329.8
10/03/2023 18:00,1605,31.14,31.6,30.6,23.22,24.1,22.36,1.596,159.8,50.24,3.65,0,0,870.8359,209.3,328.5,96.6
10/03/2023 19:00,1606,30.31,31.22,29.31,23.84,25.66,22.4,0.987,134.3,22.79,2.3,0,0,871.0664,0,0,0
10/03/2023 20:00,1607,28.56,29.46,26.87,27.42,30.92,25.32,0.458,291.5,39.35,2.375,0,0,871.5315,0,0,0
10/03/2023 21:00,1608,26.88,27.59,26.16,31.58,33.44,29.52,1.764,337.4,29.38,2.675,0.725,0,872.0653,0,0,0
10/03/2023 22:00,1609,25.72,26.35,25.22,34.78,36.17,33.33,1.658,301.8,54.86,3.725,0,0,872.6466,0,0,0
10/03/2023 23:00,1610,24.53,25.55,23.69,37.22,39.43,34.87,1.077,327,29.8,2.6,0,0,873.3343,0,0,0
11/03/2023 00:00,1611,23.92,24.61,23.14,40.44,42.51,39.03,0.483,39.06,25.86,1.775,0,0,874.0411,0,0,0
11/03/2023 01:00,1612,23.19,23.66,22.57,42.66,43.9,41.62,1.639,330.5,18.26,2.525,0,0,874.4348,0,0,0
11/03/2023 02:00,1613,22.33,22.9,21.66,41.07,42.57,39.1,1.285,299.9,29.82,2.6,0,0,874.5278,0,0,0
11/03/2023 03:00,1614,22.13,22.81,21.04,40.71,43.22,39.2,1.247,317.2,22.64,2.375,0,0,874.4118,0,0,0
11/03/2023 04:00,1615,20.95,21.66,20.24,44.27,46.26,42.3,1.43,326.2,10.21,2.6,0,0,874.3166,0,0,0
11/03/2023 05:00,1616,20.52,21.01,19.91,50.78,53.82,46.02,1.482,3.518,21.52,2.3,0.425,0,874.5222,0,0,0
11/03/2023 06:00,1617,20.28,20.73,19.39,53.68,55.08,50.01,0.654,1.769,27.08,2,0,0,874.9116,0,0,0
11/03/2023 07:00,1618,18.75,19.44,18.25,52.17,54.06,49.8,1.884,319,6.925,2.675,1.025,0,875.3719,0,0,0
11/03/2023 08:00,1619,19.22,20.53,18.2,51.06,54.06,47.35,1.372,310.5,7.822,2.375,0,0,875.9473,96.1,197.8,15.6
11/03/2023 09:00,1620,22.03,22.91,20.49,45.47,47.35,43.81,0.613,136.6,29.25,1.85,0,0,876.2893,324.2,449.7,198.6
11/03/2023 10:00,1621,23.18,24.02,22.31,45.42,47.12,43.21,1.304,143.7,51.05,3.2,0,0,876.4084,559,667.1,331.5
11/03/2023 11:00,1622,24.45,25.74,23.14,43.53,46.54,40.99,1.858,129.8,54.7,4.475,0,0,876.1458,767.2,856,668.3
11/03/2023 12:00,1623,25.63,26.74,24.64,40.21,42.55,37.64,1.929,142.8,75.36,4.775,0,0,875.5057,895,931,852
11/03/2023 13:00,1624,27.17,27.98,26.07,35.82,38.26,33.53,1.792,69.43,56.19,4.1,0,0,874.3063,942,958,920
11/03/2023 14:00,1625,28.48,29.6,26.69,32.53,35.91,30.33,1.567,208.8,73.89,4.4,0,0,872.8917,923,950,889
11/03/2023 15:00,1626,29.68,30.84,28.69,29.47,32.06,27.26,2.159,165.3,69.97,4.475,0,0,871.6184,832,891,758.4
11/03/2023 16:00,1627,30.67,31.36,29.88,27.53,29.14,26.48,2.638,135.2,57.76,6.35,0.5,0,870.6573,644.1,757.8,483.6
11/03/2023 17:00,1628,30.68,31.41,30.12,27.1,27.94,26,2.584,129.6,38.86,6.05,0,0,870.1951,398.9,529.5,168.2
11/03/2023 18:00,1629,31.12,31.7,30.65,25.87,27.13,24.1,2.238,142.7,25.75,5,0,0,870.2152,208.7,326.9,95.6
11/03/2023 19:00,1630,30.25,31.22,29.84,25.79,27.33,23.52,2.302,170.6,35.43,4.55,0,0,870.5557,0,0,0
11/03/2023 20:00,1631,29.36,30.07,28.14,25.07,28.26,23.49,2.833,200.1,50.94,5.9,0.35,0,871.1651,0,0,0
11/03/2023 21:00,1632,27.61,28.33,26.96,21.37,26.89,20.02,4.999,348.2,28.14,9.65,0.575,0,871.8484,0,0,0
11/03/2023 22:00,1633,26.8,27.2,26.11,23.84,26.93,21.86,2.563,68.18,70.99,6.05,0,0,872.6493,0,0,0
11/03/2023 23:00,1634,25.53,26.49,24.88,27.72,30.03,25.03,1.795,204.9,93.8,3.275,0,0,873.2685,0,0,0
12/03/2023 00:00,1635,24.52,25.36,23.6,36.14,38.69,28.67,1.584,162.8,33.48,3.275,0,0,873.5858,0,0,0
12/03/2023 01:00,1636,23.46,23.89,22.85,40.4,44.79,36.64,0.37,62.07,24.93,1.475,0,0,873.8966,0,0,0
12/03/2023 02:00,1637,22.12,23.09,21.09,44.45,47.34,41.89,1.453,303,37.8,2.6,0,0,873.8962,0,0,0
12/03/2023 03:00,1638,20.85,21.42,20.15,39.87,42.71,38.35,1.188,320.1,25.5,1.85,0,0,873.6443,0,0,0
12/03/2023 04:00,1639,20.46,20.92,19.87,40.42,42.55,37.88,1.712,304.9,38.56,2.75,0,0,873.5395,0,0,0
12/03/2023 05:00,1640,19.47,20.15,18.63,44.23,46.77,41.8,2.062,306.8,12.39,2.975,1.1,0,873.571,0,0,0
12/03/2023 06:00,1641,18.76,19.15,18.39,46.39,47.52,43.74,2.501,318.5,4.937,3.575,1.325,0,874.0062,0,0,0
12/03/2023 07:00,1642,18.83,19.06,18.53,45.27,46.43,43.67,1.016,286.6,17.52,1.85,0,0,874.6259,0,0,0
12/03/2023 08:00,1643,19.42,20.73,18.87,45.06,47.11,43.47,1.573,319.4,22.36,2.225,0,0,875.3073,95.7,200.3,15.39
12/03/2023 09:00,1644,22.16,23.08,20.68,45.65,47.32,44.15,0.541,130.6,55.71,1.85,0,0,875.9291,327.1,443.3,201.1
12/03/2023 10:00,1645,23.09,24.01,22.5,45.53,47.19,44.2,1.263,117.9,51.76,2.9,0,0,876.1907,558.1,670.8,329.9
12/03/2023 11:00,1646,24.17,25.93,23.18,43.76,46.2,39.69,1.656,166.1,44.96,3.575,0,0,875.8037,762.5,844,667.9
12/03/2023 12:00,1647,25.76,26.64,24.74,39.49,41.36,37.64,1.72,102.2,57.96,4.925,0,0,875.1429,900,945,844
12/03/2023 13:00,1648,27.12,28.36,25.83,35.15,39.07,31.35,1.909,191.5,58.79,4.25,0,0,873.9597,956,970,938
