TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,?C,?C,?C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
29/06/2018 22:00,4296,22.06,22.6,21.21,59.79,64.34,57.19,1.501,312.5,55.03,2.89,0.03,0,876.8933,0,0,0
29/06/2018 23:00,4297,21.74,22.23,21.31,60.8,63.8,58.31,2.257,311.8,12.38,3.33,1.17,0,877.2634,0,0,0
30/06/2018 00:00,4298,20.35,21.48,19.62,68.38,71.06,63.22,1.477,344.1,21.24,2.56,0.26,0,877.8557,0,0,0
30/06/2018 01:00,4299,19.4,19.87,19.08,71.19,72.84,69.33,2.465,344,7.115,3.41,1.37,0,878.0458,0,0,0
30/06/2018 02:00,4300,19.37,19.9,18.74,69.66,73.05,66.34,1.693,345.4,17.55,2.66,0.65,0,877.615,0,0,0
30/06/2018 03:00,4301,19.02,19.77,18.47,73.49,77.88,66.61,2.326,227.6,25.3,5.77,0.47,0,877.9664,0,0,0
30/06/2018 04:00,4302,18.67,18.91,18.44,76.6,77.88,75.46,1.619,308.5,59.71,5.27,0.09,0,878.0541,0,0,0
30/06/2018 05:00,4303,18.77,19.05,18.3,75.33,77.51,73.59,0.85,71.94,39.11,2.41,0.15,0,877.7757,0,0,0
30/06/2018 06:00,4304,18.26,18.44,18,78.21,79.25,77.44,0.816,197.3,89.8,1.81,0.02,0,877.6727,0,0,0
30/06/2018 07:00,4305,18.21,18.88,17.56,78.72,81.6,74.78,1.226,149.9,95.3,2.17,0.41,0,878.0372,58.74,134.8,2.462
30/06/2018 08:00,4306,19.4,20.29,18.85,72.11,74.75,68.29,1.429,215.2,34.98,2.42,0.11,0,878.6484,231.5,342.1,135.4
30/06/2018 09:00,4307,20.97,21.88,19.98,65.55,69.18,62.26,1.357,165.9,41.1,2.96,0.05,0,878.9229,449.4,570.3,342.9
30/06/2018 10:00,4308,22.23,23.34,21.54,58.89,63.38,51.46,1.49,180.3,35.4,3.54,0.05,0,878.9137,673.7,770,571.1
30/06/2018 11:00,4309,23.94,24.9,22.97,48.41,54.25,41.14,1.7,195.2,44.81,4.14,0.1,0,878.3046,830,919,544.7
30/06/2018 12:00,4310,24.7,25.78,24.01,45.51,48.12,42.95,2.042,193.7,46.72,4.91,0.3,0,877.5726,963,1005,918
30/06/2018 13:00,4311,25.03,25.44,24.52,45.48,47.71,43.02,3.009,197.5,33.63,7.13,0.68,0,877.0636,1014,1026,993
30/06/2018 14:00,4312,26,27.18,25.17,43.08,47,37.98,2.877,177.4,45.89,8.65,0.21,0,876.6176,986,1020,930
30/06/2018 15:00,4313,26.98,28.12,25.99,40.13,43.32,35.73,2.252,188.8,56.97,5.3,0.03,0,875.8528,870,936,404.3
30/06/2018 16:00,4314,27.33,28.56,26.79,40.6,42.87,35.93,2.618,230.9,43.26,5.28,0.24,0,875.3085,587.8,829,336.4
30/06/2018 17:00,4315,27.48,28.25,26.96,40.55,42.67,37.19,2.033,237,44.5,4.4,0.06,0,874.6114,469.4,581.8,379.7
30/06/2018 18:00,4316,27,27.81,26.32,42.18,44.1,39.95,2.961,249.4,28.12,4.7,0.73,0,874.4089,265.3,383.1,95.3
30/06/2018 19:00,4317,26.06,26.67,25.27,46.31,51.29,42.16,1.777,282.2,25,3.56,0.61,0,874.5228,34.5,99.2,8.2
30/06/2018 20:00,4318,24.64,25.62,23.58,54.16,59.94,47.62,1.667,309.2,35.84,2.67,0.63,0,875.1252,0.603,8.2,-1.23
30/06/2018 21:00,4319,23.14,24.13,22.53,60.19,63.48,55.58,2.439,346.3,14.16,3.88,0.97,0,875.4266,0,0,0
30/06/2018 22:00,4320,23.14,23.76,22.43,58.69,63.86,52.12,2.341,15.18,22.16,5.28,0.83,0,876.1828,0,0,0
30/06/2018 23:00,4321,23.25,23.49,22.84,50.63,54.43,48.44,2.334,32.84,21.68,4.73,0.55,0,876.5803,0,0,0
01/07/2018 00:00,4322,22.68,23.15,21.89,52.73,57.5,49.97,1.479,343.5,31.28,3.19,0.32,0,876.7753,0,0,0
01/07/2018 01:00,4323,20.98,22.23,20.16,61.27,64.08,56.65,1.576,4.985,26.53,2.5,0.18,0,876.7146,0,0,0
01/07/2018 02:00,4324,19.74,20.54,18.78,65.64,70.66,61.8,1.652,336.2,37.48,3.22,0.13,0,876.7438,0,0,0
01/07/2018 03:00,4325,18.56,19.87,17.76,68.37,71.48,63.14,2.277,0.134,8.74,3.21,1.32,0,876.844,0,0,0
01/07/2018 04:00,4326,17.88,18.4,17.49,65.14,68.48,61.58,2.2,354.5,11.88,3.15,1.03,0,877.058,0,0,0
01/07/2018 05:00,4327,18.19,18.82,17.7,57.01,62.87,51.57,1.585,344.5,35.63,3.75,0.22,0,877.3837,0,0,0
01/07/2018 06:00,4328,17.9,18.48,17.19,54.13,58.82,49.32,2.013,348.8,16.02,3.43,0.57,0,877.4321,0,0,0
01/07/2018 07:00,4329,17.98,18.65,17.49,52.52,55.89,47.85,1.645,353.9,14.09,2.56,0.74,0,878.1104,40.93,73.65,3.487
01/07/2018 08:00,4330,19.52,22.52,18.1,49.18,54.25,36.4,0.817,280.9,46.63,2.09,0.02,0,878.558,199.4,390.6,74.06
01/07/2018 09:00,4331,23.13,23.85,21.64,36.68,41.17,32.33,0.475,248.4,82.9,1.69,0.01,0,878.3863,431.6,539.1,297.6
01/07/2018 10:00,4332,23.78,24.53,23.16,37.78,43.46,31.76,1.68,183,33.73,4.67,0.1,0,878.1414,612.1,672.2,523.5
01/07/2018 11:00,4333,23.21,23.98,22.69,41.62,46.04,35.26,2.434,199.3,25.23,4.69,0.52,0,877.8002,607.6,674.9,529.9
01/07/2018 12:00,4334,24.16,24.97,23.71,35.86,38.59,32.77,2.369,192.8,24.64,4.74,0.63,0,877.5241,785.3,910,675.5
01/07/2018 13:00,4335,25.04,25.82,24.32,34.1,39.07,30.56,2.563,201.1,29.43,5.94,0.48,0,877.1996,900,988,783.9
01/07/2018 14:00,4336,25.75,26.63,25.07,33.33,37.2,28.59,2.997,203.2,30.34,5.83,0.41,0,876.9153,946,1081,682.7
01/07/2018 15:00,4337,25.47,26.05,24.93,33.94,39.34,27.33,2.741,203.6,24.64,6.27,0.66,0,876.5115,598.4,704.4,520.7
01/07/2018 16:00,4338,25.88,26.39,25.48,28.63,32.74,23.18,2.624,226.8,23.67,4.66,0.49,0,876.0961,453.9,520.3,421.1
01/07/2018 17:00,4339,25.85,26.19,25.51,30.32,33.21,26.44,2.088,265,34.61,4.24,0.1,0,875.5183,342.5,433,239
01/07/2018 18:00,4340,25.65,26.09,25.37,27.27,32.16,22.73,1.545,336.3,14.72,2.87,0.57,0,874.9765,146.4,236.8,85.5
01/07/2018 19:00,4341,24.52,25.79,23,37.86,51.02,26.21,1.621,340.2,13.68,3.18,0.79,0,874.9667,46.66,85.1,13.33
01/07/2018 20:00,4342,22.48,23.14,21.75,44.3,50.71,37.54,2.567,343.6,12.84,3.4,1.33,0,875.3279,1.107,12.92,-1.846
01/07/2018 21:00,4343,21.8,22.33,20.7,45.54,54.98,40.92,1.151,356.5,27.24,3.09,0.04,0,875.9225,0,0,0
01/07/2018 22:00,4344,21.15,21.69,20.61,53.26,56.82,49.81,2.227,357.5,19.73,3.27,0.94,0,876.249,0,0,0
01/07/2018 23:00,4345,20.58,21.35,19.89,53.45,56.93,49.95,2.597,338.5,6.653,3.97,1.87,0,876.9772,0,0,0
02/07/2018 00:00,4346,19.9,20.54,19.19,50.97,55.1,45.39,2.881,339.1,7.26,4.47,2.16,0,877.4651,0,0,0
02/07/2018 01:00,4347,19.68,20.21,19.22,49.95,54.45,44.95,1.843,13.19,39.07,3.33,0.14,0,877.6649,0,0,0
02/07/2018 02:00,4348,19.4,20.38,18.54,50.61,54.9,45.63,2.468,338,9.97,4.01,1.55,0,877.3885,0,0,0
02/07/2018 03:00,4349,18.93,19.97,18.03,52.34,57.52,45.22,2.107,347,19.97,3.33,0.68,0,877.0289,0,0,0
02/07/2018 04:00,4350,18.28,18.88,17.72,54.56,58.27,51.25,2.353,340.2,8.48,3.65,1,0,876.8326,0,0,0
02/07/2018 05:00,4351,17.88,18.79,17.31,55.03,58.95,49.52,1.467,345.5,14.64,2.23,0.82,0,876.7029,0,0,0
02/07/2018 06:00,4352,18.04,18.65,17.25,54.63,59.33,50.03,1.935,11.52,12.07,2.83,1.1,0,877.0609,0,0,0
02/07/2018 07:00,4353,17.99,18.51,17.12,54.95,60.15,50.99,1.876,335,9.83,3.41,1.14,0,877.5269,50.42,120.8,1.846
02/07/2018 08:00,4354,20.35,21.87,18.37,49.79,57.07,42.36,0.685,353.9,64.66,1.66,0.01,0,878.1848,193.6,278.1,121.2
02/07/2018 09:00,4355,22.61,23.83,21.32,44.61,50.49,39.62,0.909,162.7,61.47,2.79,0.04,0,878.201,410,557.4,284
02/07/2018 10:00,4356,22.87,23.61,22.25,44.04,48.57,39.92,1.987,202.3,19.99,3.99,0.71,0,878.2722,662.5,763.2,557.6
02/07/2018 11:00,4357,23.71,24.69,22.99,43.9,46.25,39.65,2.673,195,29.96,4.89,0.53,0,878.3401,814,890,561.9
02/07/2018 12:00,4358,24.77,25.88,23.91,40.68,44.07,34.37,2.317,188.9,47.76,4.77,0.59,0,877.7567,940,973,886
02/07/2018 13:00,4359,25.81,26.56,25.17,36.15,40.19,33.01,2.325,195.2,49.64,4.72,0.15,0,876.8232,983,999,965
02/07/2018 14:00,4360,26.35,27.11,25.82,34.58,36.55,32.94,2.198,190.1,53.14,5.48,0.08,0,876.1903,935,992,305.7
02/07/2018 15:00,4361,27.32,28.02,26.6,33.54,35.97,31.58,1.88,232.6,76.75,4.72,0.07,0,875.4577,903,987,790.7
02/07/2018 16:00,4362,27.96,28.83,27.4,33.3,35.11,31.13,2.092,198,48.62,4.42,0.1,0,874.6083,715.6,793.8,633.9
02/07/2018 17:00,4363,28.15,29.5,27.36,33.53,35.52,31.06,2.185,242.6,39.16,6.51,0.06,0,873.9459,538.9,632.2,281.3
02/07/2018 18:00,4364,27.15,28.11,26.56,36.63,40.63,33.65,2.528,280,18.86,4.28,1.38,0,873.8347,126.5,349.3,57.61
02/07/2018 19:00,4365,26.06,26.73,25.38,41.16,44.31,39.48,2.402,314.4,11.12,3.89,0.83,0,873.9428,36.77,82.6,14.56
02/07/2018 20:00,4366,24.86,25.45,24.33,46.3,50.14,43.09,1.149,330.5,31.49,2.46,0.22,0,873.9858,1.327,14.56,-1.641
02/07/2018 21:00,4367,23.62,24.4,22.97,50.34,55.28,46.87,1.848,339.2,14.85,3.53,0.34,0,874.6702,0,0,0
02/07/2018 22:00,4368,22.59,23.38,21.65,52.98,56.71,49.32,1.361,4.12,22.1,2.7,0.29,0,875.2611,0,0,0
02/07/2018 23:00,4369,22.44,23.18,21.72,53.09,55.83,50.86,1.476,24.51,26.15,2.29,0.47,0,876.1337,0,0,0
03/07/2018 00:00,4370,21.49,23.56,18.94,60.64,74.8,48.78,2.337,112.1,32.7,8.58,0.06,4,877.2597,0,0,0
03/07/2018 01:00,4371,18.82,19.49,17.93,75.63,79.99,68.82,2.832,28.57,53.24,7.37,0.31,1.7,877.9418,0,0,0
03/07/2018 02:00,4372,18.16,18.51,17.52,76.56,79.55,73.66,4.167,345.1,16.87,8.14,0.47,4.3,877.3984,0.323,2.051,-1.231
03/07/2018 03:00,4373,18.71,19.05,18.33,75.19,77.41,73.05,1.207,192.4,88.1,3.73,0.08,0,877.1017,0,0,0
03/07/2018 04:00,4374,18,18.74,17.65,77.33,79.11,75.7,2.404,286.4,33.02,4.35,0.55,0,877.0767,0,0,0
03/07/2018 05:00,4375,17.83,18.03,17.59,78.83,80.3,76.01,1.117,57.68,52.59,2.08,0.21,0,877.4713,0,0,0
03/07/2018 06:00,4376,17.77,17.97,17.59,80.7,81.8,79.56,0.958,18.19,28.08,2.02,0.18,0,877.6616,0,0,0
03/07/2018 07:00,4377,17.8,18.07,17.46,80.2,81.7,79.09,1.552,336.3,18.35,2.39,0.61,0,878.2573,33.98,128.6,1.231
03/07/2018 08:00,4378,19.89,21.56,17.76,72.17,81.6,61.12,1.121,1.448,48.1,2.58,0.03,0,878.6606,215.4,326.3,88.8
03/07/2018 09:00,4379,21.87,22.88,21.13,63.79,67.73,57.91,1.463,158.8,43.4,3.26,0.22,0,878.7048,423.3,542.2,323.8
03/07/2018 10:00,4380,22.15,22.87,21.37,62.41,66.68,58.48,1.817,195.7,29.88,3.97,0.6,0,878.7432,652.7,759.6,539.1
03/07/2018 11:00,4381,23.12,24.18,22.39,57.88,62.69,53.63,2.21,189.1,33.01,4.91,0.57,0,878.6055,820,917,554.5
03/07/2018 12:00,4382,24.5,25.24,23.71,53.94,56.87,49.86,2.094,193.4,38.38,4.53,0.13,0,877.9992,967,1015,918
03/07/2018 13:00,4383,25.47,26.12,24.62,50.38,55.95,46.01,2.247,177.9,43.16,4.47,0.23,0,877.3558,953,1167,359
03/07/2018 14:00,4384,26.74,28.23,25.71,42.59,47.85,35.52,1.593,179.2,52.98,4.07,0.01,0,876.7009,986,1103,656.4
03/07/2018 15:00,4385,27.78,28.53,26.83,31.66,38.11,23.03,1.924,169.8,58.7,4.98,0.25,0,875.9117,846,1017,485
03/07/2018 16:00,4386,28.1,28.9,27.43,30.68,33.72,24.8,2.259,211,40.83,4.68,0.32,0,875.0283,791,945,674
03/07/2018 17:00,4387,28.16,28.96,27.16,31.08,35.45,26.71,2.15,211.3,48.99,5.01,0.26,0,874.2734,567.5,705.8,302.8
03/07/2018 18:00,4388,27.4,27.98,27,34.09,35.56,32.39,2.649,203.8,22.54,5.05,0.53,0,874.3238,262.9,436.2,127.9
03/07/2018 19:00,4389,26.86,27.34,26.33,33.69,36.52,31.58,1.988,221.1,20.49,3.95,0.45,0,874.7548,52.71,126.9,10.87
03/07/2018 20:00,4390,24.85,26.43,23.41,45.71,52.52,34.34,1.303,333.5,31.73,3.31,0.04,0,875.2533,1.047,10.66,-1.435
03/07/2018 21:00,4391,22.94,23.85,21.99,54.33,59.22,48.71,2.056,341.7,14.21,3.15,0.85,0,875.8492,0,0,0
03/07/2018 22:00,4392,22.08,22.98,21.55,58.25,61.28,52.97,2.278,343,10.49,3.13,1.46,0,876.3798,0,0,0
03/07/2018 23:00,4393,21.88,22.33,21.41,59.9,62.67,55.86,1.338,9.13,34.02,2.73,0.01,0,876.7988,0,0,0
04/07/2018 00:00,4394,22.19,22.47,21.65,61.82,64.48,58.86,0.944,56.87,48.02,1.62,0.01,0,877.0137,0,0,0
04/07/2018 01:00,4395,21.82,22.14,21.48,61.46,65.16,55.97,0.987,99.9,50.07,2.83,0.01,0,877.3289,0,0,0
04/07/2018 02:00,4396,21.18,21.97,20.5,60.75,65.13,56.72,1.788,17.74,22.06,2.85,0.52,0,877.3318,0,0,0
04/07/2018 03:00,4397,20.68,21.42,19.55,61.02,66.97,56.35,2.036,347.7,14.84,3.57,0.43,0,877.0818,0,0,0
04/07/2018 04:00,4398,19.87,20.21,19.48,65.17,67.66,63.07,1.429,277.1,51.25,2.39,0.49,0,876.8405,0,0,0
04/07/2018 05:00,4399,19.81,20.48,19.11,65.13,69.09,61.63,1.801,309,27.81,3.34,0.81,0,876.815,0,0,0
04/07/2018 06:00,4400,19.72,20.07,19.29,66.75,69.2,64.12,0.906,14.43,35.55,2.82,0.03,0,877.0697,0,0,0
04/07/2018 07:00,4401,19.52,19.94,19.29,69.15,70.87,66.78,1.238,6.212,22.3,1.96,0.54,0,877.5952,7.911,19.9,0.41
04/07/2018 08:00,4402,20.1,21.56,19.32,67.4,69.91,61.42,1.065,335,33.62,2.17,0.16,0,878.0966,99,238.3,19.9
04/07/2018 09:00,4403,22.78,23.29,21.56,53.52,61.25,50.35,0.512,296.4,55.55,2.02,0,0,878.4336,253,368.7,211.6
04/07/2018 10:00,4404,23.23,23.96,22.59,51.72,55.96,48.06,1.678,230.3,60.25,3.44,0.14,0,878.5367,542.6,844,329.9
04/07/2018 11:00,4405,23.66,24.76,22.76,50.5,54.25,47.27,2.339,187.9,28.98,4.68,0.27,0,878.3964,819,894,545.7
04/07/2018 12:00,4406,24.71,25.51,24.22,47.75,50.71,44.61,2.367,232.1,35.55,4.96,0.06,0,877.9236,949,1007,889
04/07/2018 13:00,4407,25.57,26.36,24.66,44.1,47.37,40.63,2.148,186.6,40.44,4.8,0.08,0,877.1973,997,1042,757.1
04/07/2018 14:00,4408,26.67,27.61,25.88,40.42,43.87,35.93,2.089,195.1,49.55,4.97,0.13,0,876.4301,982,1078,408.6
04/07/2018 15:00,4409,27.15,28.05,26.42,37.59,40.86,34.13,2.389,210,50.56,5.28,0.13,0,875.626,923,1008,634.3
04/07/2018 16:00,4410,27.45,28.19,26.86,36.91,39.13,34.71,2.402,211.3,43.19,4.76,0.14,0,874.9056,675,861,288.4
04/07/2018 17:00,4411,27.81,28.63,27.13,35.81,39.16,33.79,1.21,201.1,58.82,3.02,0.06,0,874.4242,319.9,663.8,138.6
04/07/2018 18:00,4412,27.06,28.08,26.32,39.77,43.9,34.13,3.011,334.2,20.54,5.52,0.15,0,874.4515,306.2,469.7,189.6
04/07/2018 19:00,4413,26.04,26.6,25.2,43.9,50.03,38.9,3.114,328.5,8.8,5,1.16,0,874.827,52.31,202.5,2.46
04/07/2018 20:00,4414,24.86,25.37,24.09,49.79,51.84,47.24,2.521,332.7,13.4,4.14,0.78,0,874.8752,0.084,2.46,-1.025
04/07/2018 21:00,4415,24.26,24.5,24.02,44.44,49.9,41.05,1.9,331.4,21.93,4,0.13,0,875.0337,0,0,0
04/07/2018 22:00,4416,24.31,24.7,23.82,41.9,45.47,39.48,1.731,356.5,38.36,2.86,0.14,0,875.5902,0,0,0
04/07/2018 23:00,4417,24,24.67,23.44,48,52.79,40.84,1.697,132.7,46.52,5.71,0.22,0,876.4561,0,0,0
05/07/2018 00:00,4418,24.81,25.18,24.3,36.86,43.19,31.45,1.878,79.84,84.7,6.86,0.08,0,876.8051,0,0,0
05/07/2018 01:00,4419,24.3,24.87,23.68,38.91,46.15,33.63,1.543,213.8,48.38,3.35,0.13,0,877.0353,0,0,0
05/07/2018 02:00,4420,24,24.33,23.58,35.03,41.25,32.78,1.627,153.8,29.2,4.02,0.11,0,877.0189,0,0,0
05/07/2018 03:00,4421,23.22,23.72,22.77,35.81,38.4,34.34,1.257,166.9,37.43,3.94,0.03,0,877.0572,0,0,0
05/07/2018 04:00,4422,22.63,23.01,22.33,37.08,43.16,34.45,1.756,155.1,45.8,4.69,0.23,0,877.187,0,0,0
05/07/2018 05:00,4423,22,22.57,21.34,38.8,44.12,34.38,1.073,167.4,47.85,4.16,0.06,0,877.491,0,0,0
05/07/2018 06:00,4424,21.19,21.62,20.84,42.65,48.25,39.36,1.714,257.2,27.72,3.51,0.12,0,877.6595,0,0,0
05/07/2018 07:00,4425,20.74,21.18,20.33,43.84,47.57,40.65,1.999,269.8,11.89,3.9,1.08,0,878.0641,37.46,107.7,1.025
05/07/2018 08:00,4426,21.08,21.79,20.64,42.97,47.05,39.8,2.213,273.3,26.53,3.83,0.8,0,878.5397,209.5,316,108.1
05/07/2018 09:00,4427,21.74,22.39,21.38,42.28,45.03,40,2.326,256.7,26.47,3.99,0.47,0,878.8406,433.5,549.8,317
05/07/2018 10:00,4428,22.8,23.55,22.01,42.18,45.3,39.55,1.939,218.9,39.56,4.96,0.07,0,878.7083,654.8,757.5,551
05/07/2018 11:00,4429,23.7,24.63,22.83,38.39,43.26,34.68,1.855,215.7,57.12,5.23,0.19,0,878.4511,826,902,547.4
05/07/2018 12:00,4430,24.83,25.48,24.05,35.81,38.76,33.04,1.909,253.4,62.82,4.18,0.16,0,878.1036,946,975,902
05/07/2018 13:00,4431,25.87,26.6,25.27,33.93,37.09,32.3,2.017,170.8,66.83,4.82,0.04,0,877.3067,979,996,962
05/07/2018 14:00,4432,26.93,27.65,26.19,33.3,35.56,31.61,2.024,260,65.83,4.34,0.23,0,876.5405,944,976,864
05/07/2018 15:00,4433,27.09,27.71,26.66,33.88,35.59,32.5,2.483,258.1,43.52,5.16,0.28,0,875.8738,822,944,329.6
05/07/2018 16:00,4434,27.52,28.39,26.83,33.23,35.05,31.41,2.299,194.1,44.62,5.33,0.02,0,875.3853,690.3,784.5,334.8
05/07/2018 17:00,4435,28.1,29.24,27.57,32.02,33.48,30.11,2.076,233.3,60.13,4.62,0.09,0,874.9302,508.1,620.9,405.1
05/07/2018 18:00,4436,28.02,28.73,27.68,31.6,34.03,30.32,1.55,259.5,42.86,4.2,0.07,0,874.8243,224.6,403.6,78.72
05/07/2018 19:00,4437,27.13,27.92,26.19,35.83,41.31,31.31,1.876,291.8,15.38,3.12,0.56,0,874.9389,61.44,172,10.46
05/07/2018 20:00,4438,25.11,26.33,24.36,46.95,50.95,40.97,2.431,327.2,21.69,3.8,0.49,0,875.5131,0.899,10.46,-1.435
05/07/2018 21:00,4439,24.56,24.94,24.09,49.84,53.44,46.6,1.252,56.6,85.8,3.1,0.12,0,876.2798,0,0,0
05/07/2018 22:00,4440,23.94,24.57,23.31,52.82,55.96,48.74,0.392,112.5,93.8,0.95,0.02,0,876.9615,0,0,0
05/07/2018 23:00,4441,23.84,24.24,23.28,46.24,55.45,38.71,1.459,168.9,28.54,3.81,0.05,0,877.6871,0,0,0
06/07/2018 00:00,4442,23.18,23.83,22.5,44.7,51.68,39.93,0.912,222.2,73.58,2.92,0,0,878.356,0,0,0
06/07/2018 01:00,4443,22.29,22.71,21.79,48.29,51.78,45.04,1.472,262,52.42,2.87,0.14,0,878.3789,0,0,0
06/07/2018 02:00,4444,21.93,22.33,21.45,48.36,50.62,45.21,2.397,287.8,11.6,4.1,1.19,0,878.0999,0,0,0
06/07/2018 03:00,4445,20.78,21.48,20.23,53.45,56.52,50.45,1.907,289.1,13.72,3.76,0.55,0,878.0785,0,0,0
06/07/2018 04:00,4446,19.62,20.27,18.64,58.57,62.63,55.61,1.399,333.4,41.48,3.27,0.03,0,878.1443,0,0,0
06/07/2018 05:00,4447,18.53,18.98,18.06,62.4,64.4,60.62,2.212,339.6,9.77,3.65,1.12,0,877.9667,0,0,0
06/07/2018 06:00,4448,17.96,18.47,17.55,63.98,65.79,61.37,1.842,338,27.36,2.86,0.02,0,878.258,0,0,0
06/07/2018 07:00,4449,18.22,18.78,17.42,61.91,65.43,59.53,1.44,343.8,19.3,2.82,0.27,0,878.7664,39.38,109.1,0.41
06/07/2018 08:00,4450,20.91,22.42,18.71,52.21,61.43,44.64,0.801,338.4,49.39,2.12,0.08,0,879.3513,212.5,320.5,109.7
06/07/2018 09:00,4451,22.34,22.93,21.85,43.55,46.09,40.27,1.922,270.9,31.85,3.75,0.35,0,879.1818,443.2,558.4,321.3
06/07/2018 10:00,4452,23.03,23.48,22.59,44.66,47.69,41.35,2.856,210.5,27.18,5.76,0.66,0,879.1956,665.6,760.2,559
06/07/2018 11:00,4453,24.34,25.55,23.27,41.13,46.53,34.88,1.953,189.3,54.35,4.28,0.05,0,879.0429,823,898,527.5
06/07/2018 12:00,4454,25.66,26.53,24.76,36.11,39.58,34.1,1.88,211.6,60.21,4.53,0.1,0,878.3159,946,983,899
06/07/2018 13:00,4455,26.54,27.62,25.88,36.3,39.03,33.28,2.354,201,43.36,4.71,0.07,0,877.765,997,1006,975
06/07/2018 14:00,4456,27.66,28.27,26.6,33.67,36.55,31.27,2.238,184.7,47.01,5.59,0.11,0,876.9731,970,1000,935
06/07/2018 15:00,4457,28.14,28.73,27.44,32.87,35.25,31.41,2.65,195.9,39.55,6.34,0.29,0,876.0132,874,938,813
06/07/2018 16:00,4458,28.65,29.37,28.28,31.87,33.65,30.55,3.17,186.7,37.24,6.25,0.48,0,874.97,735.9,816,648.8
06/07/2018 17:00,4459,28.7,29.44,28.15,31.98,33.75,30.35,2.65,243.1,29.38,5.44,0.08,0,874.4324,358.9,656.6,191.9
06/07/2018 18:00,4460,27.89,28.56,25.34,35.28,42.2,31.75,3.419,276.5,62.48,11.23,0.27,0,874.3773,149.8,215,49
06/07/2018 19:00,4461,24.02,25.41,23.43,45.84,49.11,42.03,4.17,81.5,29.84,9.66,0.11,0,875.829,22.81,56.79,6.971
06/07/2018 20:00,4462,22.12,24.09,21.47,54.3,57.62,42.85,2.267,6.656,30.15,6.19,0.19,0,876.4216,1.112,10.46,-0.82
06/07/2018 21:00,4463,22.87,23.73,21.88,52.16,57.94,43.88,1.283,0.073,71.79,3.51,0.07,0,877.1392,0,0,0
06/07/2018 22:00,4464,22.45,23.08,22.09,53.96,55.73,51.71,2.007,286.4,22.53,4.14,0.4,0,877.7788,0,0,0
06/07/2018 23:00,4465,22.74,23.25,22.26,49.22,53.55,45,1.318,306.3,87.7,3.16,0.01,0,877.98,0,0,0
07/07/2018 00:00,4466,21.8,22.91,21.21,56.19,59.51,49.06,1.268,347.4,29.9,2.63,0.03,0,878.4907,0,0,0
07/07/2018 01:00,4467,22.04,22.71,21.41,52.71,57.97,46.88,1.282,3.656,84.1,3.11,0.07,0,878.6016,0,0,0
07/07/2018 02:00,4468,21.73,22.03,21.31,45.21,52.09,43.74,1.818,191,20.83,4.25,0.14,0,878.1571,0,0,0
07/07/2018 03:00,4469,20.87,21.41,20.1,49.75,56.25,45.32,1.397,271.1,39.54,2.54,0.17,0,878.0094,0,0,0
07/07/2018 04:00,4470,19.41,20.16,18.85,60.21,63.34,55.23,2.301,323.9,10.67,3.41,1.26,0,878.0319,0,0,0
07/07/2018 05:00,4471,19.42,19.7,18.78,59.21,63.68,56.77,2.034,312.4,10.31,3.28,0.97,0,877.9072,0,0,0
07/07/2018 06:00,4472,19.45,19.77,19.05,58.52,62.39,55,0.848,313.6,80.5,2.35,0.02,0,878.1291,0,0,0
07/07/2018 07:00,4473,19.1,19.77,18.51,60.91,65.59,57.52,1.907,331.2,14.14,3.3,0.77,0,878.4523,34.02,91.3,0.205
07/07/2018 08:00,4474,19.85,20.88,19.39,57.93,62.15,52.82,1.336,351.4,18.79,1.8,0.03,0,878.9995,120.8,212.1,54.16
07/07/2018 09:00,4475,21.5,22.16,20.88,48.99,54.48,45.79,0.827,333.2,38.65,2.52,0.01,0,879.0615,246.4,348.6,172.9
07/07/2018 10:00,4476,22.31,23.65,21.28,46.12,50.08,40.88,1.398,289.8,38.14,3.35,0.03,0,879.2193,570.5,804,276.2
07/07/2018 11:00,4477,23.87,24.97,22.97,40.96,44.59,38.63,1.451,311.9,65.03,4.03,0.02,0,879.0076,828,917,550.8
07/07/2018 12:00,4478,25.03,26.02,24.15,38.06,40.94,35.09,1.937,236.5,46.88,5.06,0.18,0,878.3914,956,995,873
07/07/2018 13:00,4479,25.67,26.19,25.03,38.42,41.86,34.71,2.716,205.4,43.41,6.04,0.3,0,877.7957,1008,1016,994
07/07/2018 14:00,4480,26.19,26.94,25.65,38.66,41.69,35.39,2.402,191.1,53.66,5.55,0.15,0,876.9606,993,1021,975
07/07/2018 15:00,4481,27.1,27.88,26.26,34.73,38.42,31.92,2.545,182.8,59.06,5.44,0.13,0,876.0095,897,1046,749.1
07/07/2018 16:00,4482,27.7,28.25,27.03,33.46,35.49,31.58,2.735,204,34.88,6.11,0.05,0,875.0887,754,833,502.5
