TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
10/02/2020 16:00,977,30.48,32.09,29.71,25.76,27.73,23.17,2.227,144.3,71.53,5.01,0.02,0,872.8672,659,748.4,569
10/02/2020 17:00,978,31.12,31.95,30.56,24.28,25.32,23.28,2.804,221.4,43.76,6.04,0.62,0,872.4102,450.1,568.4,332.2
10/02/2020 18:00,979,31.04,31.96,30.39,25.3,26.71,23.79,2.455,190.8,25.45,5.01,0.57,0,872.4883,204.5,331.3,88.2
10/02/2020 19:00,980,29.72,30.92,28.88,27.65,29.34,25.76,1.756,183.8,13.8,3.26,0.69,0,872.69,21.6,87.6,-2.051
10/02/2020 20:00,981,28.07,29.12,27.31,31.32,35.36,28.93,0.797,230.3,39.77,2.8,0.19,0,873.1719,0,0,0
10/02/2020 21:00,982,26.13,27.41,24.9,38.09,40.65,34.79,1.687,74.56,79.05,3.04,0.32,0,873.9209,0,0,0
10/02/2020 22:00,983,24.63,25.33,23.58,40.26,42.22,39.36,1.873,2.424,22.77,3.09,0.55,0,874.4432,0,0,0
10/02/2020 23:00,984,23.57,24.11,23.01,42.06,43.99,40.69,2.193,1.64,10.63,3.5,1.25,0,874.6789,0,0,0
11/02/2020 00:00,985,22.73,23.73,21.84,45.22,49.31,40.93,0.954,44.16,44.39,1.88,0.15,0,874.9977,0,0,0
11/02/2020 01:00,986,22.01,22.46,21.36,47.09,49.17,45.56,0.909,35.08,38.74,1.97,0.15,0,875.1949,0,0,0
11/02/2020 02:00,987,21.73,22.41,20.79,47.09,49.51,45.63,2.025,351.8,9.71,2.86,1.35,0,875.1534,0,0,0
11/02/2020 03:00,988,20.49,21.55,19.42,50.45,53.13,47.68,2.438,333.2,6.98,3.39,1.42,0,874.8801,0,0,0
11/02/2020 04:00,989,19.85,20.28,19.28,51.09,52.93,49.97,2.687,344.1,6.183,3.73,1.85,0,874.8018,0,0,0
11/02/2020 05:00,990,18.85,19.47,18.09,54.27,56.75,52.49,2.818,344.4,3.874,3.64,1.91,0,874.8267,0,0,0
11/02/2020 06:00,991,18.07,18.82,17.67,56.99,58.18,54.61,2.811,347.9,4.748,3.81,1.54,0,875.2272,0,0,0
11/02/2020 07:00,992,18.3,18.72,17.72,57.21,57.91,56.41,1.978,352.1,9.4,3.12,1.19,0,875.782,0,0,0
11/02/2020 08:00,993,18.4,18.91,17.72,57.77,59.58,56.45,2.177,351.5,10.73,2.93,1.37,0,876.4016,44.43,125,0.41
11/02/2020 09:00,994,20.73,22.74,18.67,51.63,56.69,46.31,0.919,339.1,61.46,2.05,0.04,0,877.0873,235.7,348.9,125.6
11/02/2020 10:00,995,22.81,23.89,22.16,46.95,48.93,44.35,1.388,158.2,37.39,3.63,0.08,0,877.4866,461,567.4,238.8
11/02/2020 11:00,996,23.93,24.98,22.98,43.98,45.92,41.8,1.734,190.3,42.93,4.11,0.23,0,877.4995,667.1,755.5,567.6
11/02/2020 12:00,997,25.24,26.44,24.17,41.05,44.04,37.57,1.791,169.6,52.48,4.36,0.07,0,877.1287,817,861,756.5
11/02/2020 13:00,998,26.45,27.67,25.15,36.97,40.12,32.6,1.624,185.5,56.26,3.55,0.14,0,875.9498,892,910,860
11/02/2020 14:00,999,28.03,28.96,27.25,32.35,34.3,30.63,1.86,225.9,75.25,5.05,0.07,0,874.6846,890,908,864
11/02/2020 15:00,1000,28.63,29.82,27.67,31.22,32.81,29.16,2.307,184.3,59.38,5.71,0.03,0,873.533,806,867,703.3
11/02/2020 16:00,1001,29.41,30.34,28.53,29.08,30.29,27.43,2.684,152,43.2,5.87,0.25,0,872.4706,635.3,733.4,530.6
11/02/2020 17:00,1002,30.18,31.29,29.44,27.13,29.2,24.84,2.5,160.5,37.22,6.16,0.25,0,871.7855,432.2,536.4,313.5
11/02/2020 18:00,1003,30.17,30.72,29.53,27.06,28.69,25.73,2.334,158.2,29.48,4.33,0.73,0,871.6558,191.3,315.6,47.98
11/02/2020 19:00,1004,29.13,30.34,27.98,30.01,32.2,27.57,1.135,178.7,21.62,2.48,0.2,0,871.9922,17.64,75.66,-2.256
11/02/2020 20:00,1005,26.84,28.17,24.79,34.71,38.73,31.99,1.565,290.4,53.49,4.22,0.21,0,872.2899,0,0,0
11/02/2020 21:00,1006,24.44,25.9,23.01,39.2,42.93,35.2,1.892,357.3,23.57,3.27,0.29,0,872.8626,0,0,0
11/02/2020 22:00,1007,23.64,24.4,22.82,41.44,44.94,38.65,1.384,342.7,66.29,4.69,0.23,0,873.6124,0,0,0
11/02/2020 23:00,1008,22.58,23.84,21.79,44.09,46.11,40.46,1.494,35.47,13.19,2.45,0.42,0,874.0952,0,0,0
12/02/2020 00:00,1009,21.9,22.88,21.07,45.39,46.89,43.56,1.941,351.8,20.49,2.84,0.95,0,874.3705,0,0,0
12/02/2020 01:00,1010,20.44,21.36,19.66,48.31,51.7,46.11,1.58,339.9,20.93,2.47,0.61,0,874.5088,0,0,0
12/02/2020 02:00,1011,20.14,20.85,18.99,49.53,52.66,47.34,0.731,348.7,37.8,1.7,0.06,0,874.4935,0,0,0
12/02/2020 03:00,1012,20.4,20.8,19.8,50.96,52.83,49.22,1.436,274.2,31.4,2.82,0.2,0,874.3573,0,0,0
12/02/2020 04:00,1013,18.71,19.99,17.43,55.35,59,51.67,1.301,330.7,34.46,2.19,0.17,0,874.1794,0,0,0
12/02/2020 05:00,1014,18.13,18.48,17.67,55.46,57.88,54.1,1.895,359.6,7.027,2.44,1.34,0,874.1882,0,0,0
12/02/2020 06:00,1015,18.01,18.53,17.43,55.72,56.92,54.3,1.756,7.908,11.41,2.53,0.49,0,874.468,0,0,0
12/02/2020 07:00,1016,17.04,17.77,16.1,59.34,63.33,56.38,1.782,343.4,14.69,3.03,0.4,0,875.0889,0,0,0
12/02/2020 08:00,1017,16.43,17.05,16.05,63.11,64.08,61.83,2.251,347.6,5.958,3.31,1.38,0,875.566,44.1,128.1,0.41
12/02/2020 09:00,1018,19.55,22.09,16.86,53.49,61.83,44.69,0.85,31.04,56.52,2.07,0.07,0,876.1441,242.2,361.3,129.3
12/02/2020 10:00,1019,22.31,23.06,21.41,45.41,47.02,42.71,0.932,183.1,77.64,2.59,0.03,0,876.3848,472.8,588.6,245.4
12/02/2020 11:00,1020,23.05,23.69,22.04,44.47,47.56,40.03,1.603,166.9,64.6,3.5,0.09,0,876.2861,691.3,779.5,589
12/02/2020 12:00,1021,24.38,25.31,23.36,40.78,42.95,38.26,1.903,169.2,53.42,4.44,0.16,0,875.649,830,872,778.9
12/02/2020 13:00,1022,25.48,26.44,24.36,37.07,40.57,34,2.09,159.8,56.86,5.54,0.18,0,874.6389,906,939,873
12/02/2020 14:00,1023,26.71,27.82,25.34,32.02,36.07,29.06,2.015,178.7,52.75,4.98,0.07,0,873.5277,898,929,857
12/02/2020 15:00,1024,28.2,29.2,27.39,27.54,29.61,26.07,3.195,159.3,60.26,9.17,0.08,0,872.5505,823,864,754.1
12/02/2020 16:00,1025,28.59,29.39,28.06,26.74,28.04,25.52,3.593,173,39.54,9.02,0.25,0,871.7453,661,756.8,559.1
12/02/2020 17:00,1026,28.83,30.06,27.82,25.96,27.46,24.3,3.487,192.4,31.67,7.74,0.16,0,871.4939,447.3,559.6,328.1
12/02/2020 18:00,1027,28.58,29.1,28.2,26.17,26.75,25.29,2.973,194.4,18.34,5.77,0.76,0,871.5644,205.8,329.7,90
12/02/2020 19:00,1028,27.63,28.83,26.64,27.67,30.26,25.46,1.848,172.6,25.58,3.33,0.39,0,871.9498,15.98,89.6,-2.051
12/02/2020 20:00,1029,26.09,26.83,25.14,30.72,32.75,28.9,1.623,189.3,36.6,4.77,0.14,0,872.3984,0,0,0
12/02/2020 21:00,1030,23.61,25.33,21.87,36.29,40.55,32.03,2.043,299.6,31.97,4.35,0.3,0,873.1908,0,0,0
12/02/2020 22:00,1031,22.24,23.31,21.45,39.82,42.3,37.08,1.914,323.3,69.34,4.61,0.09,0,873.9562,0,0,0
12/02/2020 23:00,1032,22.17,23.36,20.93,40.26,43.25,37.08,1.562,331.2,32.82,3.02,0.25,0,874.2379,0,0,0
13/02/2020 00:00,1033,20.59,21.17,20.09,44.19,45.16,42.94,1.687,353.7,21.05,3.34,0.56,0,874.3322,0,0,0
13/02/2020 01:00,1034,20.36,20.61,19.99,44.16,45.47,43.09,1.052,25.6,38.48,2.43,0.05,0,874.3398,0,0,0
13/02/2020 02:00,1035,19.9,20.48,19.38,44.97,46.66,43.46,1.763,350,15.35,2.95,0.35,0,874.2481,0,0,0
13/02/2020 03:00,1036,19.57,20.09,19.14,44.97,45.98,43.8,1.823,347.9,12.96,2.76,0.74,0,873.9988,0,0,0
13/02/2020 04:00,1037,19.06,19.52,18.38,45.97,47.62,44.79,2.051,344.9,6.267,3.28,1.36,0,873.8071,0,0,0
13/02/2020 05:00,1038,18.09,19,17.34,48.54,50.42,45.78,1.342,338.6,12.78,1.95,0.39,0,873.8145,0,0,0
13/02/2020 06:00,1039,17.43,18.25,16.81,50.1,52.15,47.56,2.171,342.5,6.12,3.21,0.98,0,873.9397,0,0,0
13/02/2020 07:00,1040,17.06,17.58,16.53,51.52,53.01,49.77,2.344,349.6,7.039,3.22,1.37,0,874.581,0,0,0
13/02/2020 08:00,1041,16.98,17.58,16.58,52.24,53.55,51.13,2.723,343.4,5.239,3.37,1.01,0,875.5635,45.92,126,0.41
13/02/2020 09:00,1042,19.64,21.47,17.34,47.15,51.44,44.49,0.954,48.63,68.88,2.42,0.06,0,876.4653,238.8,357.6,126.6
13/02/2020 10:00,1043,22.12,23.04,21.36,44.43,45.74,42.83,1.268,128.6,43.65,3.43,0.02,0,877.1075,469.3,580,250.5
13/02/2020 11:00,1044,23.01,23.78,22.27,43.12,44.59,41.32,2.047,161.4,43.25,5.36,0.13,0,877.0992,677.4,767.4,581
13/02/2020 12:00,1045,24,25.31,22.97,40.87,43.23,37.78,1.985,182.7,52.92,4.25,0.03,0,876.5779,822,865,755.5
13/02/2020 13:00,1046,25.17,25.97,24.36,36.98,39.79,33.9,1.843,205.4,57.74,4.73,0.04,0,875.6683,889,915,857
13/02/2020 14:00,1047,26.53,27.48,25.44,33.19,35.94,31.14,1.791,134.6,56.69,4.27,0.06,0,874.6143,888,908,855
13/02/2020 15:00,1048,28.01,28.91,26.63,29.48,31.58,27.53,1.905,192.9,71.96,4.01,0.03,0,873.6869,802,854,737.7
13/02/2020 16:00,1049,28.6,29.39,27.96,27.47,28.93,25.8,2.146,196,41.98,5.32,0.18,0,872.995,651.6,736.9,559.3
13/02/2020 17:00,1050,28.9,30.06,28.2,26.2,27.46,24.5,2.252,183.2,43.13,5.31,0.07,0,872.5962,446.4,559.3,326.6
13/02/2020 18:00,1051,28.74,29.82,28.01,26.65,27.53,24.98,1.921,164.6,38.02,3.65,0.23,0,872.5845,203.1,325.2,84.3
13/02/2020 19:00,1052,27.67,28.67,26.5,29.37,32.61,26.61,0.587,141.3,43.52,1.52,0,0,872.6571,20.35,83.7,-2.256
13/02/2020 20:00,1053,25.31,26.64,23.47,34.3,38.81,31.21,1.644,334.6,45.93,3.97,0.04,0,873.0144,0,0,0
13/02/2020 21:00,1054,23.03,23.8,22.45,38.86,39.81,37.58,2.315,353.3,10.53,3.64,0.84,0,873.8522,0,0,0
13/02/2020 22:00,1055,22.31,22.69,21.84,39.74,41.55,38.86,1.711,338.8,28.08,2.97,0.69,0,874.4161,0,0,0
13/02/2020 23:00,1056,21.68,22.31,21.12,40.72,42.13,39.47,1.685,346.7,45.52,3.14,0.07,0,874.8935,0,0,0
14/02/2020 00:00,1057,21.3,21.85,20.56,43.11,44.82,41.38,1.116,44.29,74.22,2.75,0.05,0,875.7394,0,0,0
14/02/2020 01:00,1058,21.43,21.99,20.65,42.87,45.02,41.62,1.907,357,26.14,3.18,0.28,0,876.1041,0,0,0
14/02/2020 02:00,1059,20.31,21.65,19.47,46.32,49.15,42.74,2.422,337.8,13.7,3.86,1.01,0,876.2128,0,0,0
14/02/2020 03:00,1060,19.28,19.85,18.51,50.19,52.79,48.47,1.384,334.1,18.26,2.14,0.32,0,876.2574,0,0,0
14/02/2020 04:00,1061,18.55,19.1,18.14,54.08,55.53,52.11,2.305,348.4,8.75,3.92,1.28,0,876.2894,0,0,0
14/02/2020 05:00,1062,18.45,18.91,18.1,55.6,56.62,54.74,2.069,347.8,10.95,3.11,1.29,0,876.4012,0,0,0
14/02/2020 06:00,1063,18.37,18.72,17.91,57.15,58.66,56.07,2.317,343.7,6.738,3.34,1.64,0,876.6448,0,0,0
14/02/2020 07:00,1064,17.96,18.53,17.01,59.53,62.82,57.54,1.228,336.8,21.2,2.65,0.25,0,877.3061,0,0,0
14/02/2020 08:00,1065,17.4,17.86,16.86,62.09,63.29,60.94,2.054,350.9,6.453,3.21,1.02,0,878.0156,20.22,38.99,2.052
14/02/2020 09:00,1066,18.52,19.71,17.53,59.28,61.59,55.66,1.728,349,5.323,2.66,0.77,0,878.9223,83.1,131.1,25.45
14/02/2020 10:00,1067,21.02,21.93,19.62,52.41,56.74,49.21,0.74,247.5,96.5,2.36,0.02,0,879.5078,201.1,270,131.5
14/02/2020 11:00,1068,21.98,23.04,21.26,49.32,51.49,45.72,1.775,193.5,27.58,3.8,0.26,0,879.614,506,989,269.8
14/02/2020 12:00,1069,23.91,25.45,22.7,43.48,45.95,39.69,1.65,182.4,70.33,4.5,0.05,0,878.9448,828,867,766.8
14/02/2020 13:00,1070,25.63,27.29,24.4,39.83,42.14,36.24,1.731,142.8,81.2,3.92,0.03,0,877.8334,894,925,865
14/02/2020 14:00,1071,26.65,28.01,25.53,37.46,40.56,34.78,1.95,148.4,88.8,4.77,0.13,0,876.6852,907,922,878
14/02/2020 15:00,1072,27.72,28.72,26.86,34.61,36.21,32.53,2.234,199,80.9,6.34,0.16,0,875.6907,793.1,888,301.4
14/02/2020 16:00,1073,28.12,29.1,27.15,33.93,35.87,31.92,1.671,273.5,86.1,4.73,0.1,0,874.9599,478.6,867,239.3
14/02/2020 17:00,1074,28.77,30.25,27.82,32.28,34.1,30.29,1.611,357.8,66.27,4.32,0.06,0,874.5037,420.8,546.8,285.2
14/02/2020 18:00,1075,29.13,30.29,28.34,31.36,33.28,29.74,0.992,277.7,77.18,2.43,0.02,0,874.3906,181.1,284.6,76.29
14/02/2020 19:00,1076,27.73,29.25,26.36,34.09,37.78,30.93,2.131,293.8,22.41,3.96,0.33,0,874.5863,20.57,75.88,-1.23
14/02/2020 20:00,1077,25.11,26.64,24.18,41.55,43.71,37.64,2.661,345.7,23.23,4.71,0.66,0,875.293,0,0,0
14/02/2020 21:00,1078,25.43,26.19,24.42,39.26,44.05,34.76,3.159,99.2,28.09,8.62,0.42,0,876.5781,0,0,0
14/02/2020 22:00,1079,25.05,25.9,24.38,37.17,38.67,35.2,2.244,103.4,56.28,8,0.01,0,877.0701,0,0,0
14/02/2020 23:00,1080,23.99,24.96,22.96,40.01,42.77,37.24,1.234,298.5,91,4.04,0.1,0,877.286,0,0,0
15/02/2020 00:00,1081,22.13,23.16,21.31,45.13,48.36,42.9,1.904,307.6,62.04,4.49,0.37,0,877.7449,0,0,0
15/02/2020 01:00,1082,21.48,22.41,20.36,46.63,49.55,44.1,1.764,239.6,55.41,3.56,0.16,0,877.8815,0,0,0
15/02/2020 02:00,1083,20.68,21.08,20.37,48.92,49.72,47.88,2.694,271.7,10.45,4.69,1.19,0,877.8925,0,0,0
15/02/2020 03:00,1084,20.37,20.7,20.04,50.01,50.75,49.08,2.398,264.2,15.11,4.3,1.37,0,877.9453,0,0,0
15/02/2020 04:00,1085,20.18,20.42,19.75,50.61,51.67,50.1,2.165,244.4,17.02,4.11,1.15,0,878.1564,0,0,0
15/02/2020 05:00,1086,19.7,20.42,18.56,52.42,55.96,49.97,1.7,213.6,40.55,3.78,0.27,0,878.0424,0,0,0
15/02/2020 06:00,1087,18.12,18.8,17.34,57.4,59.55,55.45,2.361,300.7,12.41,3.61,1.02,0,878.1914,0,0,0
15/02/2020 07:00,1088,17.8,18.15,17.2,58.5,60.23,57.47,2.059,300.3,8.74,3.52,1.22,0,879.0127,0,0,0
15/02/2020 08:00,1089,17.49,18.15,16.67,59.75,62.44,58.12,1.784,309.9,17.67,3.23,0.56,0,879.8115,47.2,126.2,0.41
15/02/2020 09:00,1090,19.69,21.31,17.91,53.22,58.32,48.8,1.305,256.5,63.17,2.51,0.09,0,880.3661,242.7,361.5,126.8
15/02/2020 10:00,1091,21.28,21.91,20.67,48.99,50.57,46.37,2.101,168.5,30.02,4.66,0.21,0,880.9741,468.9,580,260.5
15/02/2020 11:00,1092,22.43,23.5,21.33,45.3,48.14,42.65,2.13,133.9,42.32,4.8,0.31,0,880.9086,669.9,747.9,579
15/02/2020 12:00,1093,23.74,25.02,22.69,42.07,44.86,38.63,1.751,115.2,87.4,4.22,0.13,0,880.0366,813,862,747.1
15/02/2020 13:00,1094,25.54,26.35,24.17,37.2,40.13,35.29,1.709,135.6,72.41,4.34,0.07,0,878.7983,883,909,853
15/02/2020 14:00,1095,26.57,27.77,25.48,34.93,36.65,32.81,2.024,73.16,69.39,4.38,0.09,0,877.3569,865,893,816
15/02/2020 15:00,1096,27.48,28.39,26.48,33.08,34.78,31.41,1.888,58.5,77.39,4.27,0.09,0,876.1891,772.1,830,717.2
15/02/2020 16:00,1097,28.49,29.2,27.82,31.33,32.94,30.08,1.697,78.52,54.33,3.96,0.1,0,875.1664,622,715.8,506.9
15/02/2020 17:00,1098,29,29.87,28.25,30.45,31.99,29.13,1.488,136.9,56.53,3.3,0.24,0,874.6439,369.6,507.5,171.4
15/02/2020 18:00,1099,28.94,29.87,28.11,30.12,31.24,28.86,1.754,246.6,51.31,4.78,0.05,0,874.5579,152.8,231.3,86.5
15/02/2020 19:00,1100,27.92,28.3,27.26,31.65,33.42,30.56,1.127,211.5,47.36,3.58,0.07,0,874.5986,18.37,86.1,-2.051
15/02/2020 20:00,1101,25.95,27.5,24.5,36.28,39.89,32.54,2.551,328.1,18.05,5.02,0.67,0,874.7633,0,0,0
15/02/2020 21:00,1102,24.91,25.23,24.47,40.21,41.09,39.42,2.416,347.6,16.31,4.57,0.33,0,875.4079,0,0,0
15/02/2020 22:00,1103,24.64,25.04,24.14,41.04,42.15,40.14,1.1,349.6,30.05,2.91,0.06,0,875.7839,0,0,0
15/02/2020 23:00,1104,23.71,24.49,22.73,43.57,45.49,41.74,1.1,327.7,17.89,1.72,0.13,0,875.9822,0,0,0
16/02/2020 00:00,1105,22.63,23.26,21.88,46.65,48.77,44.41,1.656,344,42.4,3.52,0.05,0,876.4488,0,0,0
16/02/2020 01:00,1106,21.52,22.31,20.64,49.31,51.15,47.37,2.276,337,20.72,4.37,0.37,0,876.4333,0,0,0
16/02/2020 02:00,1107,21.37,22.32,20.55,48.83,51.93,44.75,1.237,346.9,55.7,2.53,0.04,0,876.3662,0,0,0
16/02/2020 03:00,1108,20.47,21.37,19.61,50.11,52.38,47.37,2.218,357.9,21.95,3.62,0.46,0,876.1097,0,0,0
16/02/2020 04:00,1109,19.71,20.33,19.23,51.77,53.41,48.77,1.938,7.527,30.71,3.8,0.16,0,875.9785,0,0,0
16/02/2020 05:00,1110,19.69,20.47,18.86,50.02,53.45,46.25,1.552,346.8,26.84,2.69,0.41,0,875.984,0,0,0
16/02/2020 06:00,1111,18.43,19,17.58,55.86,58.93,53.51,2.285,347.7,17.3,3.72,0.11,0,876.0601,0,0,0
16/02/2020 07:00,1112,18.01,18.48,17.63,57.79,58.8,56.55,1.676,357.8,21.25,3.54,0.24,0,876.4613,0,0,0
16/02/2020 08:00,1113,18,19.77,17.01,57.62,60.57,52.12,1.991,323.3,25.25,3.25,0.81,0,877.0339,52.64,142.8,1.436
16/02/2020 09:00,1114,21.47,23.08,19.63,47.72,52.19,42.7,0.617,251,82,1.9,0.01,0,877.6713,262.5,386.1,143.4
16/02/2020 10:00,1115,23.02,23.98,22.29,43.23,45.45,40.95,1.222,152.3,44.92,3.05,0.05,0,877.9281,498.4,601.1,260.9
16/02/2020 11:00,1116,23.96,24.5,23.21,40.75,42.68,38.26,2.065,175.5,34.33,4.38,0.28,0,877.8519,686.9,779.3,558.2
16/02/2020 12:00,1117,25.12,26.83,24.02,36.95,40.78,33.29,2.516,180.9,41.09,6.58,0.18,0,877.2124,853,901,779.3
16/02/2020 13:00,1118,26.33,27.96,25.4,33.84,35.77,31.1,2.57,159.1,52.96,6.1,0.08,0,875.9489,924,945,883
16/02/2020 14:00,1119,28.03,29.48,27.06,30.85,32.74,27.97,2.046,176.1,61.59,4.73,0.36,0,874.4375,913,946,797.6
16/02/2020 15:00,1120,29.14,30.24,28.29,28,29.71,26.07,1.881,117.4,84.5,4.19,0.02,0,873.084,791.1,882,497.4
16/02/2020 16:00,1121,29.71,30.91,28.47,26.93,29.13,25.04,1.577,110.1,71.93,4.25,0.04,0,872.071,603.1,720.9,304.3
16/02/2020 17:00,1122,30.3,31.38,29.61,25.67,27.12,24.23,1.477,103.3,59.78,3.71,0.12,0,871.4742,429.8,552,313.5
16/02/2020 18:00,1123,30.52,31.01,30.05,24.48,26.1,23.28,1.17,120.3,40.66,3.38,0.03,0,871.4103,190.8,312.5,83.9
16/02/2020 19:00,1124,29.34,30.53,28.36,26.34,28.25,24.71,0.63,63.03,35.49,1.35,0.02,0,871.471,17.45,83.5,-2.256
16/02/2020 20:00,1125,26.88,28.55,25.5,32.25,35.94,27.98,1.896,356.9,17.4,3.71,0.53,0,871.8204,0,0,0
16/02/2020 21:00,1126,25.34,25.79,24.99,37.21,38.4,35.91,2.108,344.9,38.46,5.09,0.01,0,872.3851,0,0,0
16/02/2020 22:00,1127,24.84,25.34,24.06,38.1,39.43,37.01,0.903,326.3,52.33,2.05,0.26,0,872.8473,0,0,0
16/02/2020 23:00,1128,24.32,24.92,23.78,39.06,40.83,37.52,1.365,334.9,27.09,3.19,0.31,0,873.2076,0,0,0
17/02/2020 00:00,1129,23.61,24.6,21.79,40.33,47.78,35.04,1.444,64.86,30.14,2.91,0.27,0,873.5814,0,0,0
17/02/2020 01:00,1130,23.4,24.41,21.98,34.7,46.89,29.42,1.616,12.86,33.1,3.65,0.07,0,873.8549,0,0,0
17/02/2020 02:00,1131,22.5,24.31,20.93,35.59,39.09,30.24,1.932,352,9.59,3.21,0.84,0,873.9609,0,0,0
17/02/2020 03:00,1132,21.18,22.88,20.26,40.93,43.69,37.19,1.633,358.2,27.52,3.62,0.04,0,873.7714,0,0,0
17/02/2020 04:00,1133,20.11,21.04,19.42,43.46,45.95,40.22,2.311,346,13.58,3.15,0.55,0,873.5983,0,0,0
17/02/2020 05:00,1134,19.3,20.23,18.61,44.96,46.66,42.1,2.364,342.1,7.568,3.37,1.17,0,873.4102,0,0,0
17/02/2020 06:00,1135,18.61,19.2,17.63,46.49,49.74,44.18,1.438,342.2,21.29,2.5,0.41,0,873.7652,0,0,0
17/02/2020 07:00,1136,18.09,18.82,17.05,47.55,50.93,45.07,1.759,353.4,8.27,2.97,0.73,0,874.4435,0,0,0
17/02/2020 08:00,1137,17.62,18.53,16.86,50.13,52.39,48.51,2.531,350.6,9.56,3.47,1.04,0,875.077,55.15,146.7,1.026
17/02/2020 09:00,1138,20.75,22.6,18.29,42.03,49.09,36.4,1.322,34.98,33.44,2.54,0.14,0,875.6306,267.1,392.4,147.1
17/02/2020 10:00,1139,23.35,24.37,22.41,32.32,37.32,30.06,1.68,143.5,39.46,3.9,0,0,875.9728,509.9,626.7,267.1
17/02/2020 11:00,1140,24.3,24.93,23.36,29.77,31.96,28.15,2.042,151.9,36.15,4.72,0.3,0,875.6184,725.1,813,627.3
17/02/2020 12:00,1141,25.86,27.34,24.88,27.53,28.8,25.76,1.691,120.7,51.61,3.83,0.11,0,874.9118,865,907,813
17/02/2020 13:00,1142,27.16,28.72,26.01,26.46,28.11,24.57,1.884,149.6,48.45,5.02,0.12,0,873.7077,933,950,906
17/02/2020 14:00,1143,28.55,29.29,27.86,24.4,26.14,23.21,2.198,225.3,49.22,5.02,0.2,0,872.4944,924,943,897
17/02/2020 15:00,1144,29.85,30.91,28.67,21.52,24.03,19.64,2.062,246.6,94.9,4.52,0.14,0,871.338,839,902,764.8
17/02/2020 16:00,1145,30.96,31.94,30,19.42,20.96,17.49,1.543,188.8,85.8,4.47,0.06,0,870.4544,679.3,764,591.3
17/02/2020 17:00,1146,31.78,32.56,30.85,15.96,18.24,14.02,1.826,183.7,50.21,4.49,0.29,0,870.0739,473.5,590.5,346.5
17/02/2020 18:00,1147,31.98,32.72,31.28,15.42,16.5,14.5,1.212,183.9,42.22,3.47,0.02,0,870.1425,224.5,345.7,103.1
17/02/2020 19:00,1148,30.56,31.82,29.26,16.55,18.18,14.63,1.175,237.9,43.32,1.9,0.21,0,870.3014,27.56,102.1,-2.461
17/02/2020 20:00,1149,26.4,29.41,24.55,22.56,25.9,17.83,2.717,337.5,20.14,4.59,1.22,0,870.6292,0,0,0
17/02/2020 21:00,1150,24.36,24.94,23.77,27,27.64,25.94,2.431,359.7,8.26,3.61,1.35,0,871.4344,0,0,0
17/02/2020 22:00,1151,23.66,24.01,22.84,26.04,27.1,24.89,1.962,347.5,8.52,2.75,1.01,0,872.094,0,0,0
17/02/2020 23:00,1152,22.67,23.36,22.12,24.93,27.31,22.37,1.86,349.2,31.98,3.29,0.44,0,872.4648,0,0,0
18/02/2020 00:00,1153,22.46,23.03,21.41,24.19,27.18,22.07,1.688,351.4,18.76,2.77,0.66,0,872.8663,0,0,0
18/02/2020 01:00,1154,21.59,22.7,20.52,27.77,30.45,25.07,1.957,341.7,24.2,2.96,1.13,0,873.0189,0,0,0
18/02/2020 02:00,1155,20.45,21.28,19.47,31.8,34.4,29.5,2.634,358.1,17.07,4.24,1.3,0,872.8704,0,0,0
18/02/2020 03:00,1156,19.69,20.8,18.71,33.59,36.79,31.4,1.653,355.2,18.75,2.59,0.54,0,872.9716,0,0,0
18/02/2020 04:00,1157,19.1,20.06,18.53,35.22,36.72,31.89,2.6,350,8.91,3.91,1.1,0,873.2142,0,0,0
18/02/2020 05:00,1158,18.08,19.06,17.15,36.93,39.89,32.23,2.709,349.8,8.38,3.79,1.33,0,873.5923,0,0,0
18/02/2020 06:00,1159,17.47,18.15,17.01,40.13,42.58,38.46,3.102,346.4,11.33,4.5,1.24,0,873.9114,0,0,0
18/02/2020 07:00,1160,17.3,17.77,16.58,41.17,45.85,38.26,2.762,341.3,9.61,3.53,1.61,0,874.4543,0,0,0
18/02/2020 08:00,1161,17.2,18.63,16.29,40.73,46.13,34.24,2.966,340.9,5.079,3.79,1.48,0,875.3187,55.54,145.9,1.847
18/02/2020 09:00,1162,20.83,23.8,18.39,33.15,36.17,29.43,1.249,359.5,61.13,2.79,0.03,0,875.8757,265.8,389.2,146.3
18/02/2020 10:00,1163,23.08,23.89,22.46,43.18,49.13,35.49,1.356,151,28.34,2.63,0.16,0,876.1234,498.9,608.5,267.1
18/02/2020 11:00,1164,24.55,25.64,23.74,39.45,45.13,35.43,1.455,153.2,44.36,3.38,0.14,0,875.983,705.1,789.5,609.3
18/02/2020 12:00,1165,25.85,27.01,24.88,35.16,39.35,30.83,1.865,194.4,56.76,4.1,0.07,0,875.4805,851,896,790.2
18/02/2020 13:00,1166,27.77,28.82,26.58,28.12,32.7,23.96,2.073,190.1,61.28,4.46,0.13,0,874.3711,929,959,892
18/02/2020 14:00,1167,29.3,31.1,27.86,23,25.05,20.96,1.65,129.7,72.99,3.48,0.07,0,873.1614,926,954,895
18/02/2020 15:00,1168,30.61,31.8,29.33,20.13,21.98,18.44,1.845,162.9,63.61,3.93,0.07,0,871.9271,844,894,775
