TOA5,TMIX,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,25326,hora,,,,,,,,,,
10/08/2017 19:00,3815,20.46,20.73,20.29,77.55,79.76,73.74,2.087,351.7,16.75,3.59,0.34,0,876,42.16,99.9,3.075
10/08/2017 20:00,3816,20.1,20.43,19.78,76.48,78.44,74.01,1.424,0.697,57.41,4.11,0.03,0,877,0,3.075,-1.23
10/08/2017 21:00,3817,19.9,20.13,19.72,77.93,79.64,75.82,0.775,232.3,58.88,1.61,0.14,0,877,0,0,0
10/08/2017 22:00,3818,19.44,19.89,19.08,79.82,81.6,77.26,0.774,330.6,49.84,1.51,0.1,0,878,0,0,0
10/08/2017 23:00,3819,18.95,19.35,18.61,81.1,82.6,79.75,1.127,337.6,23.92,2.01,0.27,0,878,0,0,0
11/08/2017 00:00,3820,18.58,18.78,18.33,83.3,84,82.3,1.235,26.67,22.63,2.4,0.47,0,878,0,0,0
11/08/2017 01:00,3821,18.49,18.71,18.23,81.2,82.8,79.28,2.005,351.7,6.997,2.57,1.07,0,878,0,0,-0.41
11/08/2017 02:00,3822,18.74,19.29,18.37,79.13,81.3,75.53,1.458,341.2,16.8,2.86,0.75,0,878,0,0,-0.41
11/08/2017 03:00,3823,18.95,19.19,18.64,78.57,79.96,76.96,1.107,335.6,17.11,2.18,0.5,0,878,0,0,-0.82
11/08/2017 04:00,3824,18.89,19.22,18.54,78.63,80.4,76.89,0.767,322.9,26.58,1.46,0.08,0,878,0,0,0
11/08/2017 05:00,3825,18.19,18.68,17.76,81.9,83.6,80,0.84,20.73,22.49,1.56,0.31,0,878,0,0,0
11/08/2017 06:00,3826,17.66,18.03,17.35,81.9,83.6,78.84,2,349.6,8.73,2.72,1.17,0,878,0,0,0
11/08/2017 07:00,3827,18.21,18.85,17.76,76.67,78.8,74.07,1.91,329.4,12.88,2.66,0.74,0,878,19.76,81.2,-0.82
11/08/2017 08:00,3828,19.83,20.77,18.74,72.86,74.95,70.18,0.73,135.9,82.2,2,0.05,0,879,170.1,357.8,82.2
11/08/2017 09:00,3829,21.64,22.66,20.32,67.5,72.27,63.07,0.921,174.6,40.29,2.15,0.08,0,880,396.6,637.3,169.2
11/08/2017 10:00,3830,21.95,22.72,21.33,67.95,71.24,63.65,1.589,178.1,31.25,3.68,0.31,0,880,399.8,1000,251.7
11/08/2017 11:00,3831,22.84,24.08,21.84,65.99,70.79,61.09,1.028,185.7,43.13,2.7,0.03,0,880,454.7,1168,299.2
11/08/2017 12:00,3832,24.5,26.02,23.43,54.77,64.97,47.51,1.644,211.3,42.5,4.07,0.19,0,879,899,958,803
11/08/2017 13:00,3833,25.89,27.27,24.79,45.98,53.49,39.58,1.511,252.2,65.48,4.43,0.05,0,878,926,1040,770.5
11/08/2017 14:00,3834,26.3,27.1,25.63,47.77,53.69,40.9,2.887,192.2,37.02,6.24,0.47,0,878,976,1276,402.3
11/08/2017 15:00,3835,26.35,28.02,25.6,49.79,54.37,41.71,2.948,216.3,34.12,5.67,0.37,0,877,911,1238,252.5
11/08/2017 16:00,3836,27.43,28.62,26.48,43.88,47.02,40.28,2.121,213.8,49.57,6.31,0,0,876,775.5,874,675.4
11/08/2017 17:00,3837,27.56,28.35,26.88,44.07,47.8,41.34,2.33,197.7,38.96,4.72,0.46,0,876,619.8,686.3,379.5
11/08/2017 18:00,3838,27.03,27.77,26.17,46.12,49.57,43.07,1.993,228.9,32.74,3.72,0.51,0,875,219.8,503.9,66.2
11/08/2017 19:00,3839,25.7,26.76,24.66,52.5,57.65,47.77,1.521,353.4,45.13,3.85,0.2,0,876,28.43,65.79,2.46
11/08/2017 20:00,3840,23.85,24.69,23.07,62.61,66.51,57.14,1.895,349.8,12.39,3.4,0.61,0,876,0,2.46,-1.025
11/08/2017 21:00,3841,22.37,23.14,21.64,68.09,70.63,64.7,1.876,341.2,14.88,2.82,0.76,0,876,0,0,0
11/08/2017 22:00,3842,22.07,22.43,21.68,66.34,69.68,63.76,1.688,349,12.34,2.88,0.37,0,877,0,0,0
11/08/2017 23:00,3843,21.69,22.23,21.07,66.82,70.57,63.25,1.322,336,45.04,2.42,0.15,0,878,0,0,-1.23
12/08/2017 00:00,3844,21.2,21.69,20.8,67.37,69.31,64.58,1.578,325.4,19.37,2.34,0.88,0,878,0,0,0
12/08/2017 01:00,3845,21.06,21.55,20.53,69.48,72.89,63.93,1.207,12.24,32.54,2.59,0.1,0,878,0,0,0
12/08/2017 02:00,3846,21.76,22.26,21.28,65.02,71.05,55.9,1.401,43.84,29.71,3.13,0.21,0,878,0,0,0
12/08/2017 03:00,3847,21.46,22.06,20.8,59.15,64.45,53.28,1.521,45.85,23.82,3.22,0.38,0,878,0,0,0
12/08/2017 04:00,3848,21.21,21.73,20.37,55.52,59.41,51.99,1.627,147,53.92,4.22,0.15,0,878,0,0,0
12/08/2017 05:00,3849,19.73,20.67,19.25,62.88,65.37,57.2,1.704,286,17.98,2.98,0.37,0,878,0,0,0
12/08/2017 06:00,3850,19.02,19.53,17.89,65.1,70.66,62.73,1.649,313.4,12.64,2.29,0.79,0,878,0,0,0
12/08/2017 07:00,3851,17.56,18.06,17.07,72.59,75.16,70.12,1.85,337.6,30.17,3.76,0.04,0,878,22.28,78.55,-0.82
12/08/2017 08:00,3852,20.08,22.07,17.79,63.2,71.48,55.16,0.815,353,49.57,2.47,0.04,0,878,181.7,289.3,78.96
12/08/2017 09:00,3853,22.43,23.65,21.35,53.45,57.64,48.71,0.981,230.8,89.7,2.08,0.04,0,878,414.3,535.8,290.7
12/08/2017 10:00,3854,23.22,24.05,22.56,49.48,52.41,45.13,1.593,219.9,49.9,3.81,0.27,0,878,657.6,761.6,537.2
12/08/2017 11:00,3855,23.66,24.79,23.06,51.91,54.35,49.07,2.39,202.1,37.56,4.71,0.23,0,879,830,923,452.8
12/08/2017 12:00,3856,25.1,26.35,23.74,48.24,53.05,43.48,2.022,217,57.39,4.33,0.09,0,878,1053,1389,588.7
12/08/2017 13:00,3857,25.24,26.62,24.44,48.72,52.98,43.76,2.927,192.4,32.13,5.98,0.21,0,878,929,1364,415.9
12/08/2017 14:00,3858,26.09,27.03,25.24,43.8,47.51,39.71,2.594,185.1,41.62,6.08,0.21,0,877,1002,1113,300.1
12/08/2017 15:00,3859,26.95,28.05,26.08,41.03,45.39,35.08,2.511,192,59.81,6.1,0.13,0,876,916,1057,726
12/08/2017 16:00,3860,28.03,29.33,27.22,36.52,40.69,33.95,1.945,134.2,71.41,4.95,0.14,0,875,768.6,866,252.3
12/08/2017 17:00,3861,28.13,28.96,27.39,37.09,40.14,33.65,1.855,177.4,48.09,3.8,0.01,0,875,439,700.6,184.2
12/08/2017 18:00,3862,26.83,27.87,25.94,43.35,47.87,36.95,3.214,242.3,25.74,5.2,0.43,0,874,233.2,403.5,108.2
12/08/2017 19:00,3863,25.79,26.32,25.24,48.62,50.74,45.83,2.292,273.9,18.67,3.84,0.25,0,875,56.23,123,3.279
12/08/2017 20:00,3864,24.21,25.34,23.21,56.4,61.44,49.82,2.221,330.7,17.55,3.86,1.03,0,875,0,3.074,-1.435
12/08/2017 21:00,3865,22.57,23.38,22.12,63.82,65.86,59.7,1.948,316.1,50.26,4.13,0.01,0,876,0,0,0
12/08/2017 22:00,3866,22.18,22.56,21.68,65.25,67.81,63.17,1.267,295,41.08,2.79,0.3,0,877,0,0,0
12/08/2017 23:00,3867,21.89,22.47,20.66,65.95,72.82,60.8,2.567,161.5,34.51,6.9,0.48,0,877,0,1.64,-1.435
13/08/2017 00:00,3868,19.93,20.63,19.44,77.37,80.3,73.23,2.033,178.4,43.52,5.01,0.22,0,878,0,1.23,-1.23
13/08/2017 01:00,3869,19,19.64,18.76,84.2,85.2,79.52,1.439,281.2,69.37,4.68,0.32,0,878,0,0.615,-0.615
13/08/2017 02:00,3870,19.09,19.32,18.81,84.3,84.8,83.5,1.735,341.8,12.47,3.11,0.5,0,878,0,0,0
13/08/2017 03:00,3871,19.33,19.56,19.19,82.8,84,81.4,1.188,336.5,16.93,1.93,0,0,878,0,0,0
13/08/2017 04:00,3872,19.48,19.7,19.18,83.3,84.7,82.1,0.702,158.6,41.61,1.29,0.13,0,878,0,0,0
13/08/2017 05:00,3873,19.33,19.53,19.01,84,84.7,83,1.189,257,48.99,2.59,0.5,0,878,0,0,0
13/08/2017 06:00,3874,18.75,19.18,18.13,83.8,86.2,82.2,1.038,183.1,67.87,2.12,0.32,0,877,0,0,0
13/08/2017 07:00,3875,18.04,18.3,17.79,87.2,87.9,86.2,0.64,108.5,43.05,1.33,0.04,0,878,16.23,65.43,-0.205
13/08/2017 08:00,3876,18.72,19.52,17.96,87.2,88.2,85.2,0.814,330.7,48.22,1.75,0.01,0,878,146,307.8,66.25
13/08/2017 09:00,3877,21.23,22.63,19.35,74.53,85.2,68.11,0.634,223.4,89.4,2,0.03,0,879,394.7,547.6,124.3
13/08/2017 10:00,3878,22.83,23.77,21.98,66.23,71.82,61.9,1.262,192.8,51.95,3.61,0,0,879,646.5,795.9,404.2
13/08/2017 11:00,3879,23.35,24.22,22.65,62.46,67.76,56.36,2.312,187,27.74,4.59,0.13,0,879,802,988,146.3
13/08/2017 12:00,3880,24.32,25.65,23.33,57.01,62.45,51.22,2.222,201.2,38.47,5.16,0.2,0,878,939,1115,269.5
13/08/2017 13:00,3881,25.07,25.82,24.52,52.69,55.91,48.46,2.644,191.3,36.14,5.38,0.13,0,877,1056,1097,897
13/08/2017 14:00,3882,25.74,26.49,25,46.83,52.68,42.44,2.792,199.4,33.6,5.76,0.14,0,876,1022,1062,985
13/08/2017 15:00,3883,26.79,28.18,25.7,41.31,47.84,34.77,2.242,201.1,48.19,5.54,0.02,0,875,914,989,831
13/08/2017 16:00,3884,27.27,28.31,26.58,41.81,44.91,37.63,2.376,231.4,42.17,5.31,0.26,0,875,714.3,876,217.6
13/08/2017 17:00,3885,26.9,27.83,26.24,40.9,43.41,38.18,2.573,194.2,28.59,5.03,0.11,0,874,457.3,730.8,176.9
13/08/2017 18:00,3886,26.98,27.95,26.42,39.17,41.71,35.39,1.91,219.9,37.61,3.86,0.07,0,874,237.7,507.1,115.8
13/08/2017 19:00,3887,26.35,27.4,25.51,41.36,47.34,38.01,1.513,273.7,21.16,2.72,0.79,0,874,73.06,183,2.05
13/08/2017 20:00,3888,24.64,25.75,22.87,52.56,63.38,43.12,1.496,289.4,21.64,3.5,0.48,0,874,0,2.05,-1.64
13/08/2017 21:00,3889,22.95,23.41,22.12,60.38,65.08,56.84,2.329,311.4,10.16,4.05,0.92,0,875,0,0,-1.435
13/08/2017 22:00,3890,22.09,22.63,21.57,63.95,66,59.9,2.466,341.7,20.26,3.76,1.26,0,875,0,0,-1.64
13/08/2017 23:00,3891,21.79,22.23,21.41,64.57,65.97,62.81,2.122,348.5,8.43,3.3,0.68,0,876,0,0,0
14/08/2017 00:00,3892,20.97,21.75,19.54,64.4,68.09,59.37,3.514,8.57,36.88,10.28,0.72,0,877,0,1.025,-1.23
14/08/2017 01:00,3893,19.81,20.1,19.57,67.51,69.83,65.68,2.513,27.24,29.87,6.65,0.68,0,877,0,0,0
14/08/2017 02:00,3894,19.99,20.27,19.72,66.6,68.4,64.42,1.553,38.91,28.48,3.41,0.28,0,876,0,0,0
14/08/2017 03:00,3895,19.87,20.3,18.8,67.68,74.06,63.67,1.996,3.907,82.6,8,0.14,0,876,0,1.23,-1.025
14/08/2017 04:00,3896,18.85,19.08,18.67,74.62,75.42,73.85,2.383,308.9,47.94,4.36,0.27,0,876,0,0,-0.82
14/08/2017 05:00,3897,18.58,19.05,18.27,76.55,77.68,74.68,1.253,233.8,38.92,3.33,0.04,0,876,0,0,0
14/08/2017 06:00,3898,18.13,18.54,17.79,78.91,80.1,77.34,0.922,116,65.17,2.51,0.07,0,877,0,0,0
14/08/2017 07:00,3899,18.3,19.63,17.69,78.8,81.6,72.47,1.195,24.88,23.05,2.52,0.06,0,877,24.51,86.3,-0.82
14/08/2017 08:00,3900,21.03,22.1,19.46,65.95,72.81,61.41,0.438,180.4,89,1.35,0.01,0,877,186,293.8,86.8
14/08/2017 09:00,3901,21.45,22.12,21.06,63.37,65.18,60.96,1.402,253.9,39.2,3.46,0.11,0,877,422.4,546.3,294.4
14/08/2017 10:00,3902,22.09,22.93,21.47,65.14,67.83,61.06,2.278,203.3,38.66,4.32,0.49,0,877,648.3,787.1,457.1
14/08/2017 11:00,3903,23.57,24.52,22.52,59.39,66.36,52.2,1.959,185.5,43.49,3.83,0.06,0,877,834,931,459.7
14/08/2017 12:00,3904,24.77,25.74,23.91,51.06,56.25,42.64,2.132,186,43.27,4.74,0.01,0,877,957,1099,182.8
14/08/2017 13:00,3905,25.51,26.08,24.85,45.88,50.12,41.07,2.056,186.9,54.41,4.92,0.04,0,876,1018,1028,1002
14/08/2017 14:00,3906,26.14,27.24,25.61,45.86,48.05,42.64,2.857,197.3,34.73,5.83,0.42,0,875,1008,1057,915
14/08/2017 15:00,3907,26.8,27.53,26.01,43.51,47.91,39.46,2.496,211.6,36.32,5.41,0.52,0,874,922,970,855
14/08/2017 16:00,3908,27.46,28.21,26.78,40.94,43.75,37.83,2.458,214.6,38.84,5.12,0.12,0,874,766.6,855,667.2
14/08/2017 17:00,3909,27.42,28.25,26.95,43.21,46.4,40.11,2.333,212,41.58,5.45,0.25,0,873,548.8,666.8,426.3
14/08/2017 18:00,3910,27.52,28.52,26.75,42.68,45.45,39.26,2.13,214.2,36.65,4.36,0.13,0,873,304.1,426.3,176.1
14/08/2017 19:00,3911,26.49,27.26,25.82,48.02,52.24,44.54,2.156,222.9,35.49,3.84,0.59,0,873,79.08,175.2,4.714
14/08/2017 20:00,3912,24.81,25.82,23.2,56.53,64.7,52.27,1.814,306.9,11.1,2.93,0.91,0,873,0,4.509,-1.64
14/08/2017 21:00,3913,22.6,23.75,21.74,67.32,70.93,62.93,1.774,328.8,11.48,2.92,0.64,0,873,0,0,0
14/08/2017 22:00,3914,21.86,22.39,21.24,68.23,70.87,65.26,2.049,338.9,9.08,2.92,0.35,0,874,0,0,0
14/08/2017 23:00,3915,21.18,21.99,20.39,66.2,71.46,55.9,2.371,351.6,13.21,3.47,0.97,0,875,0,0,0
15/08/2017 00:00,3916,20.76,21.48,20.29,63.65,68.94,55.59,2.192,352.8,19.34,3.57,0.7,0,875,0,0,0
15/08/2017 01:00,3917,19.89,20.6,19.48,72.12,74.09,68.67,1.632,333.6,22.05,2.75,0.26,0,875,0,0,0
15/08/2017 02:00,3918,19.87,20.2,19.52,72.25,73.65,70.86,2.052,351.1,13.61,3.13,0.58,0,875,0,0,0
15/08/2017 03:00,3919,20.15,20.47,19.65,71.73,73.68,70.11,1.207,332,24.69,3.05,0.4,0,875,0,0,0
15/08/2017 04:00,3920,19.78,20.37,19.45,73.42,75.11,68.3,1.585,341,20.62,2.36,0.51,0,875,0,0,0
15/08/2017 05:00,3921,19.61,19.96,19.21,72.6,75.73,69.87,1.151,345.8,30.68,1.87,0.1,0,876,0,0,0
15/08/2017 06:00,3922,19.65,20.1,19.31,69.59,73.42,63.03,1.217,1.265,36.15,2.4,0.29,0,876,0,0,0
15/08/2017 07:00,3923,19.37,20.2,18.9,66.48,72.97,61.83,1.697,353.1,30.59,4.5,0.14,0,876,37.97,136.3,-0.41
15/08/2017 08:00,3924,21.54,22.16,20.17,61.44,64.71,59.04,0.674,129.6,59.18,1.56,0.02,0,876,159.5,226.2,120.4
15/08/2017 09:00,3925,22.07,23.14,21.17,62.19,66,57.39,1.17,179.1,36.22,2.58,0.14,0,877,318.1,485.7,173.7
15/08/2017 10:00,3926,23.41,24.32,22.42,60.21,62.83,57.04,1.334,173.7,50.98,2.71,0.11,0,877,493.5,773.3,198.6
15/08/2017 11:00,3927,24.28,25.17,23.26,59.01,62.92,55.03,1.604,186.8,44.88,3.6,0.09,0,877,728.5,1065,254.2
15/08/2017 12:00,3928,24.69,25.78,24.04,56.94,60.7,50.77,2.543,199,41.64,5.15,0.12,0,877,698.6,1222,242.9
15/08/2017 13:00,3929,25.96,26.9,24.86,50.68,54.82,46.72,2.3,187.8,44.98,4.57,0.13,0,876,920,1195,236.7
15/08/2017 14:00,3930,26.43,27.4,25.77,48.86,51.72,45.08,2.745,207.8,44.06,5.88,0.15,0,875,878,1167,231
15/08/2017 15:00,3931,27.17,27.9,26.54,45.85,48.48,42.46,3.039,201,41.83,6.38,0.28,0,874,917,980,769.4
15/08/2017 16:00,3932,28.03,28.82,27.19,42.1,45.52,39.63,2.189,215.7,39.25,4.59,0.14,0,873,737,831,642
15/08/2017 17:00,3933,28.14,28.99,27.46,39.53,42.25,36.13,2.807,242,29.47,5.12,0.77,0,872,500.1,648.8,195.7
15/08/2017 18:00,3934,27.77,28.29,27.36,36.2,41.3,32.36,2.511,259.2,23.94,4.25,0.94,0,873,238.6,363.4,102.5
15/08/2017 19:00,3935,27.26,27.95,26.77,37.6,39.65,35.46,2.217,233.3,37.25,3.16,0.76,0,873,41.62,144.5,3.279
15/08/2017 20:00,3936,25.84,26.87,25,46.05,51.76,37.09,1.689,268.4,49.97,2.94,0.17,0,874,0,3.074,-1.64
15/08/2017 21:00,3937,24.69,25.11,24.46,55.38,59.16,50.33,2.386,249.6,56.57,4.83,0.83,0,875,0,0,0
15/08/2017 22:00,3938,20.8,24.67,17.12,70.54,85.3,55.17,4.866,120.6,30.3,15.7,0.83,0,877,1.961,14.14,-1.23
15/08/2017 23:00,3939,17.44,17.79,17.09,82.7,85.2,81.2,3.041,18.27,67.33,7.83,0.44,0,878,0,0.615,-0.82
16/08/2017 00:00,3940,18.01,18.33,17.65,81,82.9,79.21,2.884,324.3,12.8,5.58,0.18,0,878,0,0,-0.82
16/08/2017 01:00,3941,18.25,18.4,18.06,81,82,79.72,0.779,355.9,73.69,2.04,0.02,0,877,0,0,0
16/08/2017 02:00,3942,18.16,18.51,17.38,82.3,85.8,80,1.216,154.8,35.76,3.28,0.01,0,877,0,0.41,-1.231
16/08/2017 03:00,3943,17.24,17.55,16.9,86.9,87.6,85.5,1.221,218.5,43.22,3.07,0.07,0,877,0,0.41,-0.41
16/08/2017 04:00,3944,17.28,17.48,17.04,87,87.3,86.6,0.845,350,55.2,2.1,0.09,0,877,0,0,-0.41
16/08/2017 05:00,3945,17.55,17.82,17.25,86.4,87,85.2,0.574,35.81,47.47,1.13,0.01,0,877,0,0,0
16/08/2017 06:00,3946,17.98,18.3,17.62,84.6,85.7,82.6,1.128,15.22,15.89,2.17,0.32,0,877,0,0,-0.615
16/08/2017 07:00,3947,18.29,18.54,18.13,82.7,83.3,82.3,0.62,24.85,41.88,1.91,0.02,0,878,11.98,32.61,-0.41
16/08/2017 08:00,3948,18.93,19.77,18.47,80.7,82.8,78.26,0.411,299.8,65.82,1.16,0.01,0,878,60.14,114.2,32
16/08/2017 09:00,3949,20.03,21.24,19.38,77.94,81.2,71.66,0.712,182.6,45.82,1.89,0.04,0,879,201.1,284.4,114.8
16/08/2017 10:00,3950,21.1,21.75,20.38,73.05,77.06,67.84,1.481,205.9,33.42,2.94,0.04,0,879,376.9,694,261.6
16/08/2017 11:00,3951,21.53,22.08,20.99,72.86,75.49,70.42,1.839,201.3,26.55,3.56,0.26,0,879,449.2,555.3,390.5
16/08/2017 12:00,3952,22.74,23.57,21.5,67.33,73.86,60.03,1.914,192.2,29.75,4.34,0.19,0,879,823,1286,455
16/08/2017 13:00,3953,24.63,26.22,23.33,56.76,66.7,45.84,2.013,195.6,33.65,4.55,0.06,0,878,1028,1147,327.9
16/08/2017 14:00,3954,25.53,26.35,24.86,52.37,56.97,47.06,2.335,199.4,35.49,5.09,0.1,0,877,1006,1039,905
16/08/2017 15:00,3955,26.52,27.4,25.57,48.81,53.05,44.67,1.992,221.7,50.46,4.26,0.07,0,876,836,925,550.9
16/08/2017 16:00,3956,26.1,26.88,25.7,50.25,53.89,46,2.485,195.5,20.22,4.4,0.58,0,875,475.4,846,231
16/08/2017 17:00,3957,26.12,26.83,25.67,50.12,54.1,43.69,1.697,191.4,25.5,3.4,0.39,0,875,303.6,535.8,163.4
16/08/2017 18:00,3958,26.32,27.08,25.78,47.4,51.62,43.73,1.385,187.1,18.58,2.56,0.36,0,875,207.4,293.7,105.1
16/08/2017 19:00,3959,25.56,26.12,24.69,50.43,56.01,40.67,1.289,157.9,21.78,2.12,0.55,0,875,48.94,104.7,1.64
16/08/2017 20:00,3960,23.96,24.76,22.9,61.7,68.21,54.52,1.085,293.3,49.63,1.8,0.09,0,876,0,1.435,-1.435
16/08/2017 21:00,3961,22.39,23.1,21.74,70.21,73.14,66.95,1.845,335.1,15.37,2.89,0.68,0,877,0,0,0
16/08/2017 22:00,3962,21.86,22.73,21.38,69.61,71.75,66.68,1.827,342.2,11,3.02,0.42,0,877,0,0,0
16/08/2017 23:00,3963,21.61,22.06,21.34,68.98,71.59,65.97,1.387,305.6,46.04,2.59,0.08,0,878,0,0,0
17/08/2017 00:00,3964,20.82,21.48,20.22,73.85,76.56,69.07,1.567,17.72,50.34,3.02,0.01,0,879,0,0,0
17/08/2017 01:00,3965,21.02,21.31,20.77,72.41,75.74,68.6,1.188,226.2,66.03,3.75,0.1,0,879,0,0.41,-0.82
17/08/2017 02:00,3966,18.22,20.94,17,84.5,87.3,75.81,4.986,160.9,58.56,13.34,0.42,0,880,0.986,4.716,-0.41
17/08/2017 03:00,3967,17.52,17.86,17.14,87.3,87.6,86.8,2.437,359.7,14.82,4.39,0.79,0,881,0,0,-0.615
17/08/2017 04:00,3968,17.73,17.89,17.55,85.9,87,85.2,2.178,2.445,19.12,4.13,0.4,0,880,0,0.41,-0.41
17/08/2017 05:00,3969,17.77,17.96,17.62,83.5,85.4,80.5,1.615,349.9,49.56,3.57,0.05,0,879,0,0.205,-0.41
17/08/2017 06:00,3970,17.77,18.03,17.52,82.3,83.7,80.7,1.554,329.8,38.71,3.11,0.02,0,879,0,0.41,-0.41
17/08/2017 07:00,3971,17.46,17.86,17.11,82.9,86.9,79.65,2.1,195.2,56.7,4.06,0.25,0,879,11.37,35.07,0.41
17/08/2017 08:00,3972,17.28,17.72,17.04,86.6,87.2,85.2,1.376,178.1,28.06,2.77,0.11,0,880,75.48,143.4,31.59
17/08/2017 09:00,3973,18.62,19.42,17.62,79.56,85.1,73.31,1.103,17.2,53.68,2.74,0.06,0,881,279.9,526,142.5
17/08/2017 10:00,3974,20.07,20.55,19.3,68.92,75.41,60.25,1.323,32.78,38.08,2.66,0.11,0,881,358.5,510.3,309.4
17/08/2017 11:00,3975,21.79,23.07,20.48,57.71,66.58,49.49,1.182,76.49,52.18,2.91,0.08,0,880,433.8,548.5,364.8
17/08/2017 12:00,3976,23.43,24.28,22.8,50.45,55.62,44.38,1.21,237.2,52.02,3.36,0.02,0,880,731.9,1542,550.4
17/08/2017 13:00,3977,24.02,25,23.5,48.79,51.97,45.16,1.535,221.4,48.55,4.6,0.05,0,879,749.6,1510,545.8
17/08/2017 14:00,3978,24.63,25.17,23.91,50.53,55.2,46.86,1.117,159.6,85.8,2.96,0.01,0,878,508.5,931,412
17/08/2017 15:00,3979,26.19,27.34,24.59,48.25,52.88,44.13,1.059,205.1,65.63,3.79,0.04,0,877,738.3,996,302.7
17/08/2017 16:00,3980,25.58,26.38,25.23,50.24,53.96,42.87,1.616,226.6,33.87,3.7,0.2,0,876,212.7,300.3,172.8
17/08/2017 17:00,3981,25.14,25.75,24.8,53.79,58.19,48.83,1.397,255.4,28.21,2.44,0.14,0,875,174.2,182.6,166.2
17/08/2017 18:00,3982,24.99,25.37,24.49,58.51,62.65,54.25,1.032,176.1,40.19,2.1,0.17,0,875,149.9,174.8,118.3
17/08/2017 19:00,3983,23.94,24.63,23.17,66.35,71.61,60.58,1.392,181.3,22.67,2.4,0.25,0,875,34.23,118.3,0
17/08/2017 20:00,3984,22.84,23.38,21.88,71.1,78.05,64.98,1.062,206.3,94.2,2.13,0.05,0,876,0,0,-1.23
17/08/2017 21:00,3985,22.07,22.37,21.58,76.84,78.16,72,0.854,59.03,85.7,2.06,0.02,0,877,0,0,0
17/08/2017 22:00,3986,21.65,22.09,21.41,76.26,78.71,74.38,2.516,345.8,24.66,4.31,0.59,0,877,0,0,-0.82
17/08/2017 23:00,3987,20.58,21.75,19.95,77.01,79.59,71.63,2.534,335,53.06,4.82,0.02,0,878,0,2.255,-2.05
18/08/2017 00:00,3988,19.91,20.36,19.24,77.37,83.7,73.33,3.033,251.6,53.8,5.96,1.05,0,879,0,0.41,-0.82
18/08/2017 01:00,3989,18.93,19.31,18.53,84.7,86.2,83.1,2.539,339.1,57.72,5.23,0.17,0,879,0,0.82,-0.41
18/08/2017 02:00,3990,18.67,19.05,18.3,81.9,83.8,79.48,2.703,345.5,72.88,6.65,0.25,0,879,0,0.41,-1.231
18/08/2017 03:00,3991,18.76,19.05,18.51,82.5,83.6,80.6,1.229,181.2,36.4,1.97,0.06,0,878,0,0,-0.82
18/08/2017 04:00,3992,18.68,19.02,18.44,82.5,84.7,78.67,1.19,6.324,65.42,2.83,0.35,0,878,0,0,-1.025
18/08/2017 05:00,3993,18.49,18.71,18.3,85,85.6,84.5,0.953,256.2,92.4,2.24,0.01,0,878,0,0,0
18/08/2017 06:00,3994,18.32,18.54,18.13,85.5,86.2,84.9,0.74,334.1,47.12,1.65,0.03,0,879,0,0,0
18/08/2017 07:00,3995,17.98,18.4,17.72,87.2,88,85.8,0.662,196.8,38.32,1.61,0.03,0,879,10.56,31.38,-1.231
18/08/2017 08:00,3996,18,18.64,17.59,88,88.4,87.7,0.614,118.5,64.9,1.8,0.02,0,879,117.1,276.5,31.38
18/08/2017 09:00,3997,20.48,22.39,18.61,79,88.1,66.65,0.966,112.9,36.45,2.3,0.06,0,879,416.1,531.4,171.2
18/08/2017 10:00,3998,22.65,23.41,21.68,64.43,70.7,61.77,0.907,135.6,75.65,2.91,0.04,0,879,642.7,754.5,530
18/08/2017 11:00,3999,23.33,23.84,22.82,62.89,66.09,60.3,1.474,189.2,37.25,3.12,0.07,0,879,823,915,452.6
18/08/2017 12:00,4000,24.49,25.27,23.47,57.48,64.59,44.2,2.093,197.1,32.19,3.82,0.19,0,878,968,1018,909
18/08/2017 13:00,4001,25.21,25.95,24.58,51.2,56.89,47.16,2.788,201.4,28.87,5.41,0.44,0,878,1026,1103,954
18/08/2017 14:00,4002,26.06,26.66,25.47,48.57,51.79,46.15,2.136,217.3,45.46,4.87,0.44,0,877,1000,1058,962
18/08/2017 15:00,4003,26.69,27.39,26.24,47.04,49.74,44.29,2.277,183.2,40.7,5.51,0.11,0,876,908,968,847
18/08/2017 16:00,4004,27.18,28.07,26.64,46.47,49.43,43.24,2.296,186.6,35.68,5.47,0.11,0,875,718,847,369.7
18/08/2017 17:00,4005,27.32,28.31,26.81,47.73,50.21,44.6,2.229,201,31.52,4.96,0.42,0,875,509.7,638.8,290.8
22/08/2017 15:00,4006,27.48,27.73,27.26,44.78,46.1,43.17,2.211,223.1,20.73,3.72,0.98,0,875,829,844,812
22/08/2017 16:00,4007,27.79,28.52,27.26,40.31,45.42,34.39,2.387,197.6,38.87,5.52,0.18,0,875,719.7,813,606.2
22/08/2017 17:00,4008,27.9,28.45,27.19,38.82,42.29,33.75,2.323,216.9,27.47,3.97,0.33,0,874,471.1,612.3,171.7
22/08/2017 18:00,4009,27.52,28.25,27.13,38.14,41.07,34.13,1.449,208.1,36.9,3.44,0.15,0,874,119.6,292.5,42.02
22/08/2017 19:00,4010,25.19,27.37,21.46,51.54,67.11,39.16,3.397,58.48,76.35,9.65,0.5,0,875,24.7,79.12,-0.82
22/08/2017 20:00,4011,20,21.56,19.43,74.67,78.17,65.99,3.272,8.01,38.61,9.6,0.15,0,876,0,1.025,-2.05
