TOA5,TMIX-CR1000,CR1000,53683,CR1000.Std.31,CPU:TMIX.CR1,28658,Hora,,,,,,,,,,
TIMESTAMP,RECORD,Temp_Avg,Temp_Max,Temp_Min,RH_Avg,RH_Max,RH_Min,WSpeed_Avg,WDir_Avg,WDir_SD,WSpeed_Max,WSpeed_Min,Rain_Tot,Press_Avg,Rad_Avg,Rad_Max,Rad_Min
TS,RN,?C,?C,?C,%,%,%,m/s,Deg,Deg,m/s,m/s,mm,hPa,W/m^2,W/m^2,W/m^2
,,Avg,Max,Min,Avg,Max,Min,WVc,WVc,WVc,Max,Min,Tot,Avg,Avg,Max,Min
,,,,,,,,,,,,,,,,,
18/05/2021 18:00,3307,28.44,31.39,27.26,38.86,42.95,32.98,4.432,13.69,22.75,9.42,0.14,0,870.5327,246.5,493.4,60.7
18/05/2021 19:00,3308,27.22,27.79,26.6,38.74,42.55,32.13,4.288,3.971,17.12,10.01,1.02,0,870.9688,23.4,59.88,1.23
18/05/2021 20:00,3309,23.05,26.45,19.72,54.58,82.5,38.53,5.582,351.3,67.67,11.89,0.33,8,871.2885,0.024,4.718,-8.82
18/05/2021 21:00,3310,20.66,21.47,20.04,69.09,74.83,60.45,2.136,59.42,87.4,8.4,0.11,0,872.6275,0,0,0
18/05/2021 22:00,3311,20.81,21.47,20.18,74.94,81,66.18,2.108,331.3,16.14,3.8,0.33,0,873.4149,0,0,0
18/05/2021 23:00,3312,21.54,22.09,20.8,69.82,76.43,64.75,1.672,28.29,36.68,3.83,0.09,0,873.4778,0,0,0
19/05/2021 00:00,3313,21.27,21.9,20.66,73.9,79.9,66.55,1.066,43.28,55.43,2.5,0.15,0,873.8647,0,0,0
19/05/2021 01:00,3314,21.26,21.66,20.42,70.64,78.92,65.46,1.388,324.7,38.42,3.14,0.05,0,873.9286,0,0,0
19/05/2021 02:00,3315,20.76,22.14,19.52,72.82,80.8,65.77,1.089,326.3,38.99,2.18,0.14,0,873.6836,0,0,0
19/05/2021 03:00,3316,19.72,20.23,19.42,76.64,82.5,72.07,1.989,329.4,12.47,3.31,0.84,0,873.3942,0,0,0
19/05/2021 04:00,3317,20.08,20.61,19.71,71.29,73.88,67.13,1.779,327.7,12.33,2.63,0.71,0,873.2681,0,0,0
19/05/2021 05:00,3318,20.05,20.33,19.56,70.24,72.85,67.95,1.7,319.1,11.33,2.44,0.76,0,873.5126,0,0,0
19/05/2021 06:00,3319,19.39,20.14,18.8,75.85,79.97,69.04,1.526,300.8,8.43,2.06,1,0,873.7193,0,0,0
19/05/2021 07:00,3320,19.29,19.72,18.86,76.09,79.09,72.59,1.426,319,16.9,1.85,0.52,0,874.1682,43.37,111.8,1.846
19/05/2021 08:00,3321,21.19,22.32,19.52,70.01,75.17,64.91,0.668,41.94,56.08,1.51,0.08,0,874.5948,213.9,325.8,112.2
19/05/2021 09:00,3322,22.14,22.85,21.59,66.13,68.58,63.63,1.286,140.8,26.58,2.62,0.15,0,874.7156,435,546.4,326.2
19/05/2021 10:00,3323,23.46,25.02,22.61,63.17,66.59,58.99,1.361,160.1,47.59,3.53,0.13,0,874.7322,664.8,781.7,547.6
19/05/2021 11:00,3324,24.64,25.6,23.59,59.14,63.78,54.87,1.791,157.4,36.57,3.96,0.01,0,874.2288,837,909,366.5
19/05/2021 12:00,3325,26.28,27.41,25.41,51.7,56.98,47.72,1.869,124.4,59.93,4.29,0.2,0,873.744,975,1006,903
19/05/2021 13:00,3326,27.52,28.74,26.69,45.48,49.73,40.44,2.084,132.8,53.54,6.27,0.32,0,872.8518,1015,1036,997
19/05/2021 14:00,3327,29.2,30.3,28.31,35.2,42.07,29.2,3.135,131.4,41.32,8.46,0.33,0,871.8123,993,1023,958
19/05/2021 15:00,3328,30.52,31.39,29.91,30.28,32.47,28.18,3.501,166.4,32.88,7.06,0.33,0,870.9155,897,961,807
19/05/2021 16:00,3329,31.25,32.15,30.53,29.18,31.68,24.16,3.415,185.7,38.27,8.85,0.16,0,869.9177,748.9,826,664.4
19/05/2021 17:00,3330,31.98,32.72,31.49,23.2,25.97,19.4,3.901,210.7,26.09,7.54,0.86,0,869.1763,544.9,662.8,421.2
19/05/2021 18:00,3331,32.07,32.53,31.68,19.44,21.37,17.97,3.215,212.7,22.98,7.16,0.42,0,868.9654,294.3,420.4,189.9
19/05/2021 19:00,3332,31.51,32.06,30.64,16.32,19.13,14.29,3.629,227.3,32.38,7.29,0.4,0,869.2411,90.8,189.5,6.972
19/05/2021 20:00,3333,29.64,30.83,28.45,15.85,17.43,14.77,2.975,265,20.77,5.28,1.48,0,869.8488,0,0,0
19/05/2021 21:00,3334,27.62,28.6,27.03,18.86,22.26,16.92,2.678,277.2,14.49,5.84,0.93,0,870.3268,0,0,0
19/05/2021 22:00,3335,26.06,27.51,24.33,23.15,29.69,18.72,2.037,175.2,58.55,4.38,0.16,0,871.2483,0,0,0
19/05/2021 23:00,3336,24.26,26.01,22.4,27.36,36.09,22.4,1.789,284.7,67.52,3.39,0.14,0,872.5522,0,0,0
20/05/2021 00:00,3337,22.15,22.98,21.45,30.99,34.39,29.39,2.634,338.7,29.75,4.01,0.74,0,873.1898,0,0,0
20/05/2021 01:00,3338,21.7,21.98,21.31,31.06,33.04,29.49,1.665,340,24.93,3.93,0.2,0,873.1749,0,0,0
20/05/2021 02:00,3339,21.12,21.71,20.61,33.97,36.44,31.68,1.95,339.5,18.06,3.46,0.35,0,872.9017,0,0,0
20/05/2021 03:00,3340,20.99,21.23,20.66,33.18,35.01,31.81,2.03,5.759,19.7,3.71,0.47,0,872.516,0,0,0
20/05/2021 04:00,3341,20.45,20.99,19.85,34.79,39.2,32.63,1.953,340.8,27.73,3.68,0.36,0,872.5159,0,0,0
20/05/2021 05:00,3342,19.74,20.19,19.38,40.85,42.82,39.1,1.57,337,19.86,2.83,0.24,0,872.6479,0,0,0
20/05/2021 06:00,3343,19.5,19.91,19.1,41.53,43.4,39.65,1.448,357.2,25.12,3.04,0.19,0,873.1154,0,0,0
20/05/2021 07:00,3344,19.61,20.49,18.82,42.37,46.13,40.23,0.748,8.71,74.1,2.96,0.05,0,873.6347,50.25,128,2.257
20/05/2021 08:00,3345,21.92,23.08,20.34,37.19,41.19,33.68,0.879,79.64,53.62,1.79,0.1,0,874.3958,244.6,367,128.6
20/05/2021 09:00,3346,23.26,24.09,22.53,45.41,48.14,40.29,1.233,134.6,38.02,3.2,0.11,0,874.5995,486.2,607,367.8
20/05/2021 10:00,3347,24.09,24.93,23.27,46.88,48.6,44.83,1.738,167.4,45.19,3.6,0.06,0,874.624,708.9,807,607.4
20/05/2021 11:00,3348,25.88,27.22,24.5,42.17,46.53,34.58,1.901,164.9,47.7,4.74,0.08,0,874.4819,876,962,580.3
20/05/2021 12:00,3349,27.44,28.6,26.36,31.13,37.51,25.32,2.297,108.8,47.03,4.85,0.21,0,873.9265,1007,1044,959
20/05/2021 13:00,3350,28.69,29.88,27.36,26.17,28.05,23.83,1.953,174.2,71.02,5.67,0.01,0,873.0307,1052,1082,1032
20/05/2021 14:00,3351,30.37,31.58,29.07,21.18,25.32,15.11,3.53,163.3,46.63,7.16,0.34,0,871.9977,1028,1069,977
20/05/2021 15:00,3352,31.72,32.72,30.87,15.97,19.4,14.02,4.062,207.7,29.68,9,0.35,0,871.1384,912,980,849
20/05/2021 16:00,3353,32.39,33.25,31.68,14.52,16.47,12.39,4.235,222.3,27.03,9.42,0.44,0,870.3581,764.3,848,659.5
20/05/2021 17:00,3354,32.48,33.2,32.01,14.18,16.03,12.63,4.104,204.4,34.16,7.72,0.7,0,869.8647,546.2,659.9,433.3
20/05/2021 18:00,3355,32.5,32.96,32.06,11.75,13.61,10.35,3.129,197.7,30.74,6.24,0.24,0,869.9578,306.2,432.7,178
20/05/2021 19:00,3356,31.69,32.53,30.74,12.13,14.46,10.41,3.476,225.9,17.47,5.94,1.25,0,870.1723,80.2,177.4,8.2
20/05/2021 20:00,3357,29.9,30.93,28.84,15.8,16.98,14.26,2.182,253.2,19.65,4.24,0.68,0,870.8627,0,0,0
20/05/2021 21:00,3358,27.04,29.03,25.55,20.64,24.92,16.27,2.525,315.8,24.31,4.74,0.85,0,871.529,0,0,0
20/05/2021 22:00,3359,25.96,26.77,25.24,22.12,25.74,19.48,1.521,25.13,80.6,5.98,0.07,0,872.3908,0,0,0
20/05/2021 23:00,3360,24.82,26.11,23.68,24.6,27.1,20.43,1.728,335.5,25.42,3.14,0.24,0,873.3214,0,0,0
21/05/2021 00:00,3361,24.02,24.88,23.45,29.51,33.44,25.88,1.37,67.7,48.3,2.41,0.04,0,874.1907,0,0,0
21/05/2021 01:00,3362,24.33,24.89,23.65,30.87,37.9,28.88,1.178,317.2,56.17,2.53,0.02,0,874.8113,0,0,0
21/05/2021 02:00,3363,23.02,24.31,21.79,37.9,40.52,35.01,1.289,313.8,28.4,3.12,0.04,0,874.7712,0,0,0
21/05/2021 03:00,3364,21.57,22.41,20.79,41.84,44.03,39.13,2.269,319.2,8.39,3.33,1.23,0,874.7028,0,0,0
21/05/2021 04:00,3365,21.07,21.93,19.79,45.53,49.52,42.09,1.654,315.5,17.94,2.91,0.13,0,874.523,0,0,0
21/05/2021 05:00,3366,20.66,21.47,19.99,48.66,50.89,46.56,1.965,315.9,9.3,3.21,1.11,0,874.836,0,0,0
21/05/2021 06:00,3367,20.02,20.61,19.23,52.53,56.2,49.8,1.626,332.1,14.6,3.4,0.48,0,875.242,0,0,0
21/05/2021 07:00,3368,19.95,20.42,19.28,53.51,56.2,51.29,1.63,322,11,3.09,0.43,0,875.9816,42.73,112.4,2.051
21/05/2021 08:00,3369,21.7,23.17,19.9,49.18,55.38,45.73,0.436,281.5,71.14,1.11,0.03,0,876.7776,214.6,322.7,113
21/05/2021 09:00,3370,23.77,24.48,22.93,43.8,46.31,42.38,1.071,157.1,35.03,3.29,0.1,0,877.1976,441.4,557.8,323.3
21/05/2021 10:00,3371,24.56,25.41,23.79,44.79,46.39,43.09,2.094,169.5,26.82,4.85,0.25,0,877.2806,670.7,772.7,557.8
21/05/2021 11:00,3372,26.05,27.74,24.55,41.64,45.3,37.47,1.973,173.7,61.62,4.78,0.17,0,877.0935,836,908,385.3
21/05/2021 12:00,3373,27.47,28.36,26.36,37.3,39.69,34.99,2.096,103.2,48.21,5.51,0.06,0,876.3865,955,993,908
21/05/2021 13:00,3374,28.46,29.36,27.4,33.46,37.34,29.51,2.219,156.1,49.09,5.27,0.29,0,875.5862,1032,1091,981
21/05/2021 14:00,3375,30.21,31.29,28.87,28.06,30.7,25.15,1.717,86.4,82.8,3.97,0.07,0,874.7004,1026,1137,407.3
21/05/2021 15:00,3376,30.49,31.49,29.34,27.17,28.79,24.03,2.335,232.3,48.18,4.97,0.16,0,873.754,708.6,989,292
21/05/2021 16:00,3377,30.95,31.77,30.2,24.26,25.66,22.94,2.024,202,46.17,4.37,0.08,0,873.0643,479.3,850,250.4
21/05/2021 17:00,3378,31.33,32.39,30.53,22.89,24.23,21.44,2.032,238.6,52.6,5.27,0.15,0,872.3082,411.8,550.8,198.1
21/05/2021 18:00,3379,31.21,31.68,30.72,22.5,23.55,21.24,1.964,224.8,32.51,5.3,0.23,0,872.0106,259.8,374.9,145.6
21/05/2021 19:00,3380,30.76,31.39,30.41,23.78,24.77,22.6,2.684,223.4,23.18,5.3,0.42,0,872.3118,72.71,195.6,4.922
21/05/2021 20:00,3381,29.66,30.65,28.69,26.65,29.75,23.69,1.487,294.5,40.98,2.69,0.06,0,872.9393,0,0,0
21/05/2021 21:00,3382,27.14,28.84,26.55,35.08,36.83,29.99,1.734,335.5,32.04,3.42,0.26,0,873.7695,0,0,0
21/05/2021 22:00,3383,26.57,27.51,24.21,35.14,45.88,30.29,3.401,101.1,27.67,7.04,0.36,0,875.2506,0,0,0
21/05/2021 23:00,3384,22.85,24.36,21.19,55.13,64.35,45.54,2.573,58.85,68.79,5.91,0.16,0.6,876.1913,0,0,0
22/05/2021 00:00,3385,23.76,24.22,23.31,51.06,56.43,47.4,1.678,320.5,25.07,3.67,0.27,0,876.8432,0,0,0
22/05/2021 01:00,3386,23.12,24.12,21.98,54.6,63.41,46.45,1.334,278.9,77.32,2.8,0.09,0,877.0123,0,0,0
22/05/2021 02:00,3387,22.14,22.5,21.79,59.45,63.03,56.6,1.533,31.89,25.04,2.5,0.39,0,877.0055,0,0,0
22/05/2021 03:00,3388,21.35,22.12,20.47,57.31,61.91,55.14,1.93,335,15.59,3.07,0.53,0,876.7208,0,0,0
22/05/2021 04:00,3389,20.59,20.9,20.04,54.99,58.38,52.55,2.662,315.2,13.57,3.84,1.24,0,876.3292,0,0,0
22/05/2021 05:00,3390,19.77,20.28,19.23,56.02,58.24,53.37,1.558,1.694,38.93,3.06,0.06,0,876.541,0,0,0
22/05/2021 06:00,3391,19.44,19.99,18.95,57.53,59.88,54.77,1.817,337.8,11.33,2.46,0.81,0,876.9235,0,0,0
22/05/2021 07:00,3392,19.56,20.23,19.15,56.71,58.39,54.43,2.66,325.7,6.463,3.4,1.92,0,877.4837,50.87,129.9,2.462
22/05/2021 08:00,3393,22.27,24.41,20.04,49.86,55.18,43.42,0.472,35.9,94.3,1.9,0,0,877.9794,238.8,357.4,130.3
22/05/2021 09:00,3394,23.79,24.69,23,45.49,49.71,40.34,1.246,142.5,23.76,3.09,0.05,0,878.0959,469.8,573.8,358.4
22/05/2021 10:00,3395,24.73,25.69,24.02,41.1,43.19,38.33,2.312,163.4,29.34,4.65,0.31,0,877.8845,691.3,788.7,572.1
22/05/2021 11:00,3396,26.03,27.22,25.12,37.98,41.05,35.09,2.395,147.9,32.14,5.26,0.03,0,877.6449,844,924,582
22/05/2021 12:00,3397,27.62,28.93,26.22,33.5,35.87,31.45,2.146,139.5,49.03,5.67,0.06,0,876.9932,968,1000,923
22/05/2021 13:00,3398,28.95,29.97,27.63,30.06,33.66,26.07,2.38,128.1,48.4,5.96,0.14,0,876.0494,1005,1025,991
22/05/2021 14:00,3399,30.46,31.91,29.3,24.92,27.74,22.77,2.251,139.7,48.35,6.01,0.07,0,875.0192,975,1002,941
22/05/2021 15:00,3400,31.08,31.58,30.44,23.53,24.77,22.46,2.927,128.9,42.48,6.14,0.17,0,873.8796,871,947,349.6
22/05/2021 16:00,3401,31.95,33.06,31.1,23.25,24.5,21.81,2.869,171.5,69.6,7.12,0.26,0,873.0015,690.8,811,245.7
22/05/2021 17:00,3402,31.85,32.63,31.06,23.54,24.57,22.53,2.366,223,41.25,5.55,0.07,0,872.3912,497,612.3,376.5
22/05/2021 18:00,3403,31.42,32.1,30.96,24.29,25.66,22.8,3.421,205.6,33,6.14,0.43,0,872.2897,188,375.7,72.18
22/05/2021 19:00,3404,30.53,31.3,29.74,26.85,28.86,25.05,3.258,257.2,23.09,6.08,1.4,0,872.795,39.81,142.3,4.101
22/05/2021 20:00,3405,29.21,29.98,28.03,29.86,32.54,28.49,2.277,286,18.47,4.09,0.51,0,873.4589,0,0,0
22/05/2021 21:00,3406,27.65,28.31,26.88,33.54,36.56,32.2,1.415,293.5,58.36,3.85,0.16,0,874.0179,0,0,0
22/05/2021 22:00,3407,27.16,27.71,26.8,33.83,36.11,31.59,2.146,340.2,24.23,8.05,0.18,0,874.6111,0,0,0
22/05/2021 23:00,3408,26.74,27.23,26.36,32.88,34.11,31.62,2.8,245.8,65.8,9.85,0.1,0,875.5553,0,0,0
23/05/2021 00:00,3409,26.18,26.75,25.52,34.75,36.97,33.02,1.32,291.5,59.44,2.89,0.16,0,876.1522,0,0,0
23/05/2021 01:00,3410,25.22,25.9,24.34,38.52,41.67,35.47,0.868,314.9,63.21,1.98,0.02,0,876.2851,0,0,0
23/05/2021 02:00,3411,24.15,24.67,23.63,41.86,43.68,40.28,1.5,325.3,32.31,2.22,0.16,0,876.3403,0,0,0
23/05/2021 03:00,3412,24.15,24.73,23.17,43.87,46.99,41.1,0.707,214.5,101.3,2.03,0.02,0,876.1904,0,0,0
23/05/2021 04:00,3413,22.93,23.46,21.88,47.67,50.33,45.9,1.811,332.3,15.51,2.91,0.7,0,876.1451,0,0,0
23/05/2021 05:00,3414,21.91,22.5,21.41,50.96,52.27,49.31,1.83,316.9,8.85,3,0.59,0,876.4311,0,0,0
23/05/2021 06:00,3415,22.28,22.69,21.79,50.8,52.92,48.8,1.921,338.7,16.75,2.8,0.99,0,876.6607,0,0,0
23/05/2021 07:00,3416,21.72,22.41,21.26,53.75,55.44,51.52,1.413,323.2,21.5,2.38,0.41,0,877.05,52.05,125.3,2.257
23/05/2021 08:00,3417,23.58,25.63,22.36,48.94,52.65,41.71,0.682,320.7,51.85,1.64,0.01,0,877.6712,218.2,333.5,124.7
23/05/2021 09:00,3418,25.06,25.77,24.6,42.56,44.36,41.09,1.755,200,38.54,4.28,0.31,0,877.7106,442.2,553.7,333.3
23/05/2021 10:00,3419,25.48,26.31,24.69,42.2,44.52,39.55,2.435,169.6,24.79,5.01,0.42,0,877.9223,646.3,796.9,304.3
23/05/2021 11:00,3420,27.03,27.98,25.64,38.5,40.91,36.35,2.108,164.9,38.84,4.06,0.18,0,877.4314,824,928,332.6
23/05/2021 12:00,3421,27.88,28.97,26.88,35.66,38.02,33.22,2.879,152.2,35.76,6.47,0.01,0,876.6024,935,992,887
23/05/2021 13:00,3422,28.91,30.3,28.01,33.36,35.9,30.9,2.408,179.2,53.33,5.51,0.07,0,875.4552,990,1009,957
23/05/2021 14:00,3423,30.14,31.44,29.06,30.75,32.67,28.79,3.259,136.6,39.12,6.78,0.14,0,874.3929,947,1006,316.6
23/05/2021 15:00,3424,31.15,32.44,29.96,28.83,30.9,26.61,2.835,159.3,43.52,5.98,0.27,0,873.435,865,946,335.9
23/05/2021 16:00,3425,31.78,32.77,31.01,28.31,29.67,26.82,2.837,243.2,56.32,6.65,0.16,0,872.6727,656.3,801,238.7
23/05/2021 17:00,3426,31.47,32.01,31.06,28.7,29.74,27.57,3.138,261.8,35.27,6.32,0.08,0,872.0621,456.4,579.5,266
23/05/2021 18:00,3427,31.26,31.68,30.82,28.83,29.47,27.97,2.542,267.7,31.91,4.75,0.65,0,871.6284,202.4,356.8,78.75
23/05/2021 19:00,3428,30.86,31.11,30.46,29.55,30.74,28.86,1.584,275.6,24.53,2.82,0.74,0,871.8044,44.18,104.2,4.922
23/05/2021 20:00,3429,29.77,30.65,28.74,33.77,38.19,30.29,2.065,316.6,11.43,4.28,1.03,0,872.2887,0,0,0
23/05/2021 21:00,3430,28.21,28.93,27.6,39.59,40.61,38.16,1.831,313.2,18.41,3.15,0.41,0,872.632,0,0,0
23/05/2021 22:00,3431,27.85,28.17,27.45,39.79,42.61,38.8,0.905,325.8,20.12,1.77,0.16,0,873.4295,0,0,0
23/05/2021 23:00,3432,26.37,28.22,23.98,47.98,58.71,39.04,3.303,0.888,51.43,8.63,0.13,0,874.389,0,0,0
24/05/2021 00:00,3433,23.32,25.12,22.44,63.43,69.83,52.21,2.289,4.25,66.22,7.55,0.07,0,875.3043,0,0,0
24/05/2021 01:00,3434,23.27,24.3,22.39,64.65,74.3,55.81,1.876,337,43.09,4.25,0.33,0,875.3665,0,0,0
24/05/2021 02:00,3435,23.15,23.64,22.64,63.05,70.08,59.89,3.231,2.548,18.27,6.9,0.43,0,875.6367,0,0,0
24/05/2021 03:00,3436,21.46,23.11,18.64,71.23,90.8,60.78,4.062,5.29,17.97,8.38,0.78,3,876.1016,0.307,2.462,-1.026
24/05/2021 04:00,3437,19.43,19.95,18.64,86,90.5,81.7,3.063,335.7,37.85,6.16,1.09,2.1,876.3793,0,0,0
24/05/2021 05:00,3438,19.51,19.95,19.23,83.8,87.9,78.99,2.698,289.2,24.73,6.03,0.28,0.1,876.3131,0,0,0
24/05/2021 06:00,3439,19.29,19.61,18.9,82.9,86.2,80.6,1.797,206.8,47.98,3.52,0.39,0,876.5258,0,0,0
24/05/2021 07:00,3440,18.96,19.38,18.62,87.6,89.1,84.9,1.147,177.1,64.93,2.51,0.13,0,877.3168,19.35,46.99,2.462
24/05/2021 08:00,3441,19.41,20.76,18.71,86.3,91.8,75.17,2.033,327.8,20.59,4.01,0.06,0,878.1968,137.5,418.1,30.98
24/05/2021 09:00,3442,22.08,23.02,20.66,66.12,76.74,62.51,1.283,298.6,45.81,3.31,0.01,0,878.6472,454.6,554.3,265.2
24/05/2021 10:00,3443,23.35,25.13,22.09,57.52,64.83,50.92,1.663,225.6,55.27,4.36,0.05,0,878.4544,656.3,751.2,554.7
24/05/2021 11:00,3444,24.65,25.69,23.74,52.11,55.04,49.63,1.839,161.1,58.93,4.7,0.04,0,877.9099,816,901,596.8
24/05/2021 12:00,3445,26.01,26.83,25.07,47.92,51.02,44.66,1.619,169.5,78.58,4.77,0.16,0,877.1353,943,976,900
24/05/2021 13:00,3446,26.97,28.17,25.98,44.12,47.86,40.3,1.847,132.2,54.6,3.99,0.06,0,876.1124,989,1005,970
24/05/2021 14:00,3447,28.51,29.87,27.26,38.04,42.58,34.03,1.884,101.4,78.93,5.32,0.13,0,875.1771,935,1001,368.3
24/05/2021 15:00,3448,28.95,30.91,28.06,37.4,40.09,33.96,1.416,98.6,80.2,4.05,0.06,0,874.1882,505.1,943,198.1
24/05/2021 16:00,3449,28.9,30.58,27.96,39.63,42.82,35.12,1.665,279,98.1,4.5,0.1,0,873.1841,252.4,735.2,138.6
24/05/2021 17:00,3450,28.67,29.17,28.41,40.88,42.78,39.58,1.41,331.1,35.36,4.19,0.15,0,872.6713,165.2,254.3,87.4
24/05/2021 18:00,3451,28.28,28.55,28.07,42.03,43.29,40.5,1.919,346,24.29,3.95,0.3,0,872.7657,50.86,87.2,36.3
24/05/2021 19:00,3452,27.84,28.26,27.26,44.96,48.33,42.55,1.319,345.3,20.41,3.69,0.24,0,873.2047,27.2,42.24,4.922
24/05/2021 20:00,3453,26.82,27.41,26.02,52.03,56.64,48.26,1.274,322.1,8.49,2.05,0.74,0,873.813,0,0,0
24/05/2021 21:00,3454,26.16,26.56,25.08,52.73,57.39,44.42,2.134,16.68,54.77,10.78,0.17,0,874.9951,0,0,0
24/05/2021 22:00,3455,21.56,25.32,19.5,68.53,85.1,47.86,3.489,269,68.24,8.59,0.1,0.8,876.9514,0.101,7.793,-1.641
24/05/2021 23:00,3456,20.29,20.8,19.59,76.74,84.9,74.28,2.791,297.2,43.64,7.92,0.2,0,877.4534,0,0,0
25/05/2021 00:00,3457,20.68,21.27,20.27,77.51,83.9,73.05,1.108,284.2,77.16,2.65,0.01,0,877.7066,0,0,0
25/05/2021 01:00,3458,20.14,20.51,19.84,85.3,88.5,77.93,1.271,86.5,23.8,2.89,0.08,0,877.5459,0,0,0
25/05/2021 02:00,3459,20.06,20.76,19.42,83,88.8,74.83,1.418,302.3,24.86,2.3,0.41,0,877.309,0,0,0
25/05/2021 03:00,3460,19.83,20.23,19.42,86.5,89.1,84.3,0.974,86.8,68.1,2.72,0.07,0,876.9028,0,0,0
25/05/2021 04:00,3461,19.18,19.85,18.61,88,90.3,84.6,1.108,312.9,67.73,2.3,0.06,0,876.7913,0,0,0
25/05/2021 05:00,3462,18.92,19.24,18.61,83.3,90.3,74.77,1.703,333.4,24.61,2.46,0.6,0,876.9525,0,0,0
25/05/2021 06:00,3463,18.95,19.57,18.15,72.11,76.37,68.5,1.791,320.5,5.644,2.8,0.91,0,877.1774,0,0,0
25/05/2021 07:00,3464,18.79,19.61,18.2,73.13,75.39,69.25,2.215,332.7,9.45,3.53,0.85,0,877.5525,51.88,126.6,3.488
25/05/2021 08:00,3465,21.15,22.03,19.47,65.45,70.85,62.08,1.139,114.5,71.46,2.43,0.17,0,878.1585,232.6,347.9,127.2
25/05/2021 09:00,3466,22.47,23.52,21.44,61.04,66.2,51.95,1.226,134.4,41.23,2.65,0.04,0,878.5248,463,577.1,349.1
25/05/2021 10:00,3467,23.68,24.88,23.07,59.37,63.58,55.48,1.776,169.5,39.87,4.01,0.08,0,878.683,672.8,757.5,578.1
25/05/2021 11:00,3468,25,26.17,23.98,56.67,60.04,53.85,1.725,175.4,56.06,4.28,0.06,0,878.6918,822,920,605.4
25/05/2021 12:00,3469,26.64,27.5,25.64,50.17,55,42.61,1.912,156.5,54.5,4.54,0.02,0,878.1853,953,1016,868
25/05/2021 13:00,3470,28.08,29.31,27.02,42.4,46.46,38.66,1.986,144.3,62.61,5.47,0.1,0,877.2427,1015,1040,957
25/05/2021 14:00,3471,29.14,29.91,28.2,38.88,42.06,35.26,1.99,163,55.49,4.58,0.09,0,876.2979,964,1020,855
25/05/2021 15:00,3472,30.02,30.91,29.29,36.75,38.01,35.15,1.901,191.4,75.45,5.31,0.05,0,875.2656,847,941,727.5
25/05/2021 16:00,3473,30.55,31.77,29.68,35.21,37.09,32.53,2.029,170.1,46.29,5.09,0.06,0,874.1601,664.6,771.4,398.6
25/05/2021 17:00,3474,31.12,32.1,30.39,34.26,36.21,32.19,1.847,163,52.03,3.86,0.12,0,873.4792,444.3,560.6,263.7
25/05/2021 18:00,3475,30.92,31.63,30.29,33.5,34.68,32.43,1.859,174.9,60.97,3.74,0.03,0,873.4299,251.1,387.8,60.5
25/05/2021 19:00,3476,26.01,30.49,22.5,48.27,66.65,31.04,4.819,309.8,19.81,12.94,0.74,0.2,874.1279,10.51,59.47,-1.846
25/05/2021 20:00,3477,23.6,24.68,22.76,64.46,69.04,57.61,2.313,329.1,34.91,7.87,0.06,0,874.4671,0,0,0
25/05/2021 21:00,3478,24.23,24.63,23.53,61.81,65.58,57.75,2.249,316.9,21.18,4.65,0.62,0,875.4373,0,0,0
25/05/2021 22:00,3479,24.33,25.25,23.58,59.78,63.94,53.29,1.644,347.6,59.2,4.64,0.01,0,876.1365,0,0,0
25/05/2021 23:00,3480,25.06,25.35,24.63,52.02,55.09,49.68,1.633,13,35.26,3.83,0.13,0,876.8032,0,0,0
26/05/2021 00:00,3481,25.26,25.72,24.82,52.18,54,50.97,2.117,91.8,87,4.75,0.29,0,877.6324,0,0,0
26/05/2021 01:00,3482,24.19,25.24,23.58,58.99,67.45,51.81,2.09,160.9,68.74,5.94,0.27,0,878.3098,0,0,0
26/05/2021 02:00,3483,23.2,23.72,22.65,67.54,73.56,63.84,0.691,293.9,53.54,1.72,0.03,0,878.1499,0,0,0
26/05/2021 03:00,3484,22.55,22.79,22.12,74.94,79.75,71.51,0.794,69.96,68.14,1.56,0.02,0,877.7493,0,0,0
26/05/2021 04:00,3485,22.48,22.74,21.93,72.88,75.74,68.89,0.997,303.5,61.62,2.08,0.03,0,877.6119,0,0,0
26/05/2021 05:00,3486,21.64,22.41,20.79,82.2,86.3,74.68,1.612,155.9,38.47,3.7,0.11,0,877.7103,0,0,0
26/05/2021 06:00,3487,20.49,20.93,20.08,87.9,90.7,85.2,1.449,130.1,60.76,3.27,0.1,0,878.1805,0,0,0
26/05/2021 07:00,3488,20.57,21.19,20.13,86.9,90.2,82.8,0.658,47.92,26.32,1.51,0.07,0,878.7864,38.46,101.3,0.821
26/05/2021 08:00,3489,22.36,23.69,21.04,75.88,83.1,69.4,0.82,92.8,41.97,1.74,0.07,0,879.4788,251.7,368,101.7
26/05/2021 09:00,3490,23.44,23.87,23.03,69.39,71.94,67.51,1.39,146.4,30.43,2.7,0.16,0,879.9673,338.9,452.8,226
26/05/2021 10:00,3491,24.37,25.45,23.08,64.49,71.75,56.6,1.204,195.4,71.61,4.06,0.03,0,880.0709,462.3,684.1,256.5
26/05/2021 11:00,3492,25.62,26.55,24.79,56.75,60.82,53.85,1.971,181.5,52.09,5.36,0.09,0,879.7033,752,973,591.8
26/05/2021 12:00,3493,26.68,27.4,25.69,53.8,59.36,49.29,2.027,167.1,56.35,3.79,0.31,0,879.0909,881,1097,605.8
